iteration,C_train,C_test,train_error,test_error
1.0,2.4979,2.2893,0.8267,0.8291
2.0,2.4977,2.2891,0.8248,0.8287
3.0,2.4972,2.2887,0.8247,0.8276
4.0,2.4969,2.2884,0.8237,0.8268
5.0,2.4965,2.288,0.8222,0.8253
6.0,2.4961,2.2876,0.8208,0.8242
7.0,2.4957,2.2871,0.8208,0.8243
8.0,2.4953,2.2868,0.8196,0.8233
9.0,2.4949,2.2864,0.8206,0.8232
10.0,2.4946,2.286,0.8205,0.8229
11.0,2.4942,2.2857,0.8189,0.8212
12.0,2.4938,2.2853,0.8181,0.8209
13.0,2.4934,2.2849,0.8177,0.8204
14.0,2.4931,2.2846,0.8169,0.8194
15.0,2.4928,2.2843,0.8162,0.8188
16.0,2.4922,2.2837,0.8163,0.8193
17.0,2.4919,2.2834,0.8149,0.818
18.0,2.4915,2.283,0.8131,0.816
19.0,2.491,2.2825,0.8106,0.8135
20.0,2.4907,2.2822,0.811,0.8134
21.0,2.4903,2.2818,0.8095,0.8123
22.0,2.4902,2.2817,0.8074,0.8113
23.0,2.4899,2.2814,0.8075,0.8108
24.0,2.4895,2.281,0.8081,0.812
25.0,2.4891,2.2806,0.8068,0.8112
26.0,2.4887,2.2802,0.8054,0.809
27.0,2.4884,2.2799,0.8037,0.8078
28.0,2.488,2.2795,0.8044,0.8078
29.0,2.4876,2.2792,0.8036,0.8068
30.0,2.4871,2.2787,0.8043,0.8066
31.0,2.4866,2.2782,0.8041,0.8076
32.0,2.4862,2.2777,0.8032,0.8058
33.0,2.4858,2.2774,0.8003,0.8033
34.0,2.4855,2.277,0.7996,0.8026
35.0,2.485,2.2765,0.8019,0.8051
36.0,2.4847,2.2762,0.8003,0.8029
37.0,2.4844,2.276,0.7991,0.8011
38.0,2.4842,2.2757,0.7963,0.7972
39.0,2.4837,2.2753,0.798,0.7999
40.0,2.4833,2.2749,0.798,0.8005
41.0,2.483,2.2746,0.7973,0.7989
42.0,2.4826,2.2742,0.7957,0.7976
43.0,2.4822,2.2738,0.7959,0.7986
44.0,2.4818,2.2734,0.7963,0.799
45.0,2.4815,2.273,0.7946,0.7977
46.0,2.4812,2.2727,0.7935,0.7966
47.0,2.4807,2.2722,0.7937,0.7969
48.0,2.4804,2.2719,0.7929,0.7964
49.0,2.4801,2.2717,0.7917,0.7942
50.0,2.4798,2.2713,0.7906,0.7926
51.0,2.4795,2.271,0.7912,0.7942
52.0,2.4791,2.2707,0.7899,0.7916
53.0,2.4788,2.2704,0.79,0.7922
54.0,2.4785,2.2701,0.7896,0.792
55.0,2.4781,2.2697,0.7897,0.7925
56.0,2.4778,2.2694,0.7874,0.7888
57.0,2.4774,2.269,0.7866,0.788
58.0,2.4772,2.2687,0.7849,0.7868
59.0,2.4768,2.2684,0.7865,0.7885
60.0,2.4765,2.268,0.7848,0.7861
61.0,2.4761,2.2677,0.7857,0.7875
62.0,2.4756,2.2672,0.7863,0.7889
63.0,2.4753,2.2668,0.7872,0.7904
64.0,2.475,2.2665,0.7853,0.7878
65.0,2.4745,2.2661,0.7832,0.7833
66.0,2.4742,2.2658,0.7838,0.7852
67.0,2.4739,2.2654,0.7847,0.7862
68.0,2.4735,2.265,0.7863,0.7874
69.0,2.4731,2.2646,0.786,0.7871
70.0,2.4726,2.2642,0.7876,0.7888
71.0,2.4723,2.2638,0.784,0.7855
72.0,2.472,2.2635,0.7836,0.7843
73.0,2.4716,2.2632,0.7832,0.7844
74.0,2.4713,2.2628,0.7814,0.7831
75.0,2.471,2.2626,0.7805,0.7828
76.0,2.4707,2.2622,0.7789,0.7801
77.0,2.4703,2.2618,0.7815,0.784
78.0,2.4699,2.2615,0.7811,0.7818
79.0,2.4696,2.2611,0.7808,0.7818
80.0,2.4692,2.2608,0.7799,0.7813
81.0,2.4689,2.2604,0.7783,0.7802
82.0,2.4684,2.2599,0.7789,0.7813
83.0,2.468,2.2595,0.7813,0.7841
84.0,2.4676,2.2592,0.7806,0.7835
85.0,2.4672,2.2588,0.783,0.7859
86.0,2.4669,2.2585,0.7803,0.7837
87.0,2.4666,2.2581,0.78,0.7825
88.0,2.4662,2.2577,0.7802,0.7828
89.0,2.4659,2.2574,0.7786,0.7809
90.0,2.4656,2.2571,0.7772,0.7786
91.0,2.4652,2.2568,0.7762,0.7783
92.0,2.4648,2.2563,0.777,0.7778
93.0,2.4644,2.2559,0.7758,0.7759
94.0,2.4641,2.2556,0.7764,0.7769
95.0,2.4637,2.2552,0.7772,0.7781
96.0,2.4634,2.2549,0.776,0.7773
97.0,2.4631,2.2546,0.7759,0.7769
98.0,2.4627,2.2543,0.777,0.7794
99.0,2.4623,2.2539,0.7752,0.777
100.0,2.462,2.2535,0.7757,0.7783
101.0,2.4617,2.2532,0.7754,0.7768
102.0,2.4613,2.2529,0.7763,0.7781
103.0,2.461,2.2525,0.7758,0.7772
104.0,2.4606,2.2521,0.775,0.7768
105.0,2.4602,2.2518,0.7741,0.7753
106.0,2.4599,2.2514,0.7745,0.777
107.0,2.4595,2.251,0.7742,0.778
108.0,2.459,2.2506,0.7753,0.7797
109.0,2.4586,2.2502,0.7752,0.7793
110.0,2.4583,2.2498,0.7741,0.779
111.0,2.4579,2.2495,0.7727,0.7769
112.0,2.4576,2.2492,0.7727,0.777
113.0,2.4573,2.2488,0.7713,0.7744
