iteration,C_train,C_test,train_error,test_error
1.0,2.5112,2.303,0.8738,0.8744
2.0,2.51,2.3018,0.875,0.8759
3.0,2.5089,2.3006,0.8759,0.8767
4.0,2.5078,2.2996,0.8776,0.8797
5.0,2.5062,2.2981,0.8761,0.8777
6.0,2.505,2.2968,0.8787,0.8807
7.0,2.5037,2.2955,0.8789,0.8812
8.0,2.5024,2.2943,0.8767,0.8794
9.0,2.5015,2.2933,0.8745,0.8772
10.0,2.5006,2.2925,0.8772,0.8801
11.0,2.4995,2.2913,0.879,0.8818
12.0,2.4981,2.29,0.8788,0.8821
13.0,2.4968,2.2887,0.8827,0.8854
14.0,2.496,2.2878,0.8835,0.8859
15.0,2.4949,2.2868,0.8807,0.8838
16.0,2.4937,2.2856,0.8792,0.8826
17.0,2.4924,2.2843,0.88,0.883
18.0,2.4913,2.2833,0.8776,0.8806
19.0,2.4904,2.2823,0.8781,0.8811
20.0,2.4893,2.2812,0.8774,0.881
21.0,2.488,2.28,0.8717,0.8764
22.0,2.487,2.279,0.8696,0.8749
23.0,2.4859,2.2779,0.8663,0.8709
24.0,2.4847,2.2767,0.8673,0.8716
25.0,2.4836,2.2757,0.8657,0.8703
26.0,2.4825,2.2746,0.8626,0.8675
27.0,2.4814,2.2734,0.8616,0.8667
28.0,2.4802,2.2723,0.8595,0.8639
29.0,2.4791,2.2712,0.8562,0.8605
30.0,2.4781,2.2702,0.8486,0.8524
31.0,2.477,2.2691,0.8454,0.8493
32.0,2.4761,2.2682,0.8419,0.8455
33.0,2.475,2.2671,0.8394,0.8428
34.0,2.4738,2.2659,0.8376,0.8396
35.0,2.4729,2.265,0.8349,0.8373
36.0,2.4719,2.264,0.8328,0.8354
37.0,2.4709,2.263,0.8246,0.8276
38.0,2.47,2.2621,0.8268,0.8314
39.0,2.4691,2.2611,0.8251,0.8285
40.0,2.4681,2.2601,0.8208,0.8261
41.0,2.4671,2.2592,0.8187,0.8225
42.0,2.4663,2.2584,0.8163,0.8212
43.0,2.4653,2.2573,0.8078,0.8138
44.0,2.4642,2.2562,0.8119,0.8158
45.0,2.4633,2.2553,0.8149,0.8208
46.0,2.4622,2.2542,0.8143,0.8189
47.0,2.4611,2.2531,0.8114,0.8167
48.0,2.4601,2.2521,0.8038,0.808
49.0,2.4591,2.2512,0.7967,0.8002
50.0,2.4581,2.2502,0.7968,0.7988
51.0,2.457,2.249,0.7959,0.7997
52.0,2.4559,2.2479,0.7895,0.7933
53.0,2.4548,2.2468,0.7952,0.7989
54.0,2.4537,2.2457,0.8008,0.8041
55.0,2.4527,2.2447,0.8096,0.8121
