iteration,C_train,C_test,train_error,test_error
1.0,2.5408,2.3329,0.8936,0.8943
2.0,2.5392,2.3313,0.8929,0.894
3.0,2.538,2.3301,0.8926,0.8931
4.0,2.5364,2.3286,0.8922,0.8931
5.0,2.5354,2.3276,0.8922,0.8932
6.0,2.5344,2.3266,0.8914,0.8925
7.0,2.5331,2.3253,0.891,0.8921
8.0,2.532,2.3242,0.8909,0.8919
9.0,2.5307,2.3229,0.8897,0.8911
10.0,2.5293,2.3215,0.8891,0.8904
11.0,2.5281,2.3203,0.8874,0.8875
12.0,2.5265,2.3189,0.8864,0.8862
13.0,2.5258,2.3181,0.8858,0.8854
14.0,2.5248,2.3171,0.8844,0.8847
15.0,2.5236,2.3159,0.8839,0.8843
16.0,2.5225,2.3149,0.8838,0.8835
17.0,2.5215,2.3138,0.8836,0.8833
18.0,2.5204,2.3127,0.8839,0.8839
19.0,2.5193,2.3117,0.8825,0.8821
20.0,2.5183,2.3107,0.88,0.8796
21.0,2.517,2.3094,0.8776,0.8752
22.0,2.5159,2.3083,0.8784,0.8766
23.0,2.515,2.3074,0.8791,0.878
24.0,2.5141,2.3065,0.8784,0.8777
25.0,2.5132,2.3056,0.88,0.8792
26.0,2.5125,2.3049,0.8777,0.8766
27.0,2.5115,2.3039,0.8767,0.8755
28.0,2.5105,2.303,0.8778,0.8775
29.0,2.5095,2.302,0.8797,0.8782
30.0,2.5086,2.301,0.8818,0.8799
31.0,2.5078,2.3002,0.8825,0.8796
32.0,2.5071,2.2995,0.88,0.8766
33.0,2.506,2.2985,0.8831,0.8799
34.0,2.5051,2.2976,0.8851,0.8832
35.0,2.5041,2.2966,0.895,0.8917
36.0,2.5032,2.2958,0.8955,0.895
37.0,2.5025,2.295,0.8904,0.8894
38.0,2.5015,2.294,0.8862,0.8864
39.0,2.5006,2.2931,0.8855,0.8856
40.0,2.4997,2.2923,0.8784,0.8769
41.0,2.4989,2.2914,0.8754,0.8748
42.0,2.498,2.2906,0.874,0.8744
43.0,2.4971,2.2896,0.8737,0.8722
44.0,2.4961,2.2886,0.8759,0.8745
45.0,2.4952,2.2877,0.8757,0.8732
46.0,2.4944,2.2869,0.873,0.8695
47.0,2.4935,2.2861,0.8725,0.8683
48.0,2.4926,2.2851,0.8755,0.8718
49.0,2.4917,2.2842,0.8647,0.8605
50.0,2.4907,2.2833,0.8645,0.8628
51.0,2.4896,2.2822,0.8595,0.859
52.0,2.4888,2.2813,0.8492,0.8513
53.0,2.4879,2.2804,0.8457,0.8474
54.0,2.487,2.2796,0.8446,0.8463
55.0,2.4862,2.2788,0.8427,0.845
56.0,2.4853,2.2778,0.8399,0.8414
57.0,2.4843,2.2769,0.8324,0.8344
58.0,2.4836,2.2761,0.829,0.8304
59.0,2.4828,2.2753,0.8223,0.8226
60.0,2.4819,2.2744,0.8161,0.8163
61.0,2.481,2.2736,0.8122,0.8131
62.0,2.4802,2.2728,0.8096,0.8112
63.0,2.4796,2.2721,0.8041,0.8048
64.0,2.4788,2.2713,0.7998,0.8008
65.0,2.478,2.2706,0.7919,0.7929
66.0,2.4772,2.2697,0.79,0.7915
67.0,2.4764,2.2689,0.7844,0.7867
68.0,2.4757,2.2682,0.7785,0.7809
69.0,2.4748,2.2674,0.7788,0.7809
70.0,2.4739,2.2664,0.7856,0.7896
71.0,2.4731,2.2656,0.7862,0.7899
72.0,2.4722,2.2648,0.7922,0.7966
73.0,2.4714,2.2639,0.7919,0.7946
74.0,2.4705,2.263,0.7919,0.7947
75.0,2.4696,2.2621,0.7944,0.7971
76.0,2.4687,2.2612,0.7967,0.7986
77.0,2.4679,2.2605,0.7987,0.8004
78.0,2.467,2.2595,0.8067,0.8095
79.0,2.4662,2.2587,0.8096,0.8129
80.0,2.4655,2.258,0.8074,0.8106
81.0,2.4646,2.2571,0.8094,0.8113
82.0,2.4639,2.2564,0.8005,0.8057
83.0,2.463,2.2555,0.8032,0.8079
84.0,2.4623,2.2548,0.8051,0.8082
85.0,2.4616,2.2541,0.8002,0.8035
86.0,2.4608,2.2534,0.7974,0.8025
87.0,2.4602,2.2527,0.7964,0.8001
88.0,2.4592,2.2517,0.792,0.797
89.0,2.4584,2.2509,0.7936,0.7998
90.0,2.4576,2.2501,0.7947,0.7968
91.0,2.4568,2.2492,0.8006,0.8058
92.0,2.4559,2.2484,0.8115,0.8161
93.0,2.455,2.2475,0.809,0.8106
94.0,2.4543,2.2467,0.8083,0.8101
95.0,2.4533,2.2457,0.8126,0.8162
96.0,2.4526,2.245,0.808,0.8124
97.0,2.4517,2.2441,0.8085,0.8115
98.0,2.451,2.2434,0.8037,0.8059
99.0,2.4502,2.2426,0.8042,0.8059
100.0,2.4495,2.2419,0.7959,0.7988
101.0,2.4487,2.2411,0.7957,0.8004
102.0,2.4479,2.2403,0.7897,0.7929
103.0,2.447,2.2394,0.7923,0.7956
104.0,2.4463,2.2387,0.7841,0.7848
105.0,2.4454,2.2378,0.7837,0.7865
106.0,2.4445,2.2369,0.7851,0.7873
107.0,2.4437,2.2361,0.778,0.78
108.0,2.4429,2.2353,0.7798,0.7804
109.0,2.4419,2.2343,0.7849,0.7881
110.0,2.4412,2.2336,0.7766,0.7783
111.0,2.4404,2.2328,0.7796,0.7808
112.0,2.4396,2.232,0.7751,0.7753
113.0,2.4389,2.2313,0.772,0.7732
114.0,2.4381,2.2305,0.7676,0.7688
115.0,2.4372,2.2296,0.7729,0.7757
116.0,2.4363,2.2288,0.7736,0.7764
117.0,2.4354,2.2279,0.7688,0.7705
118.0,2.4346,2.227,0.7782,0.782
119.0,2.4338,2.2262,0.7744,0.7766
120.0,2.4329,2.2253,0.7772,0.7793
121.0,2.4321,2.2245,0.7809,0.7837
122.0,2.4313,2.2237,0.7718,0.775
123.0,2.4306,2.2229,0.7674,0.7705
124.0,2.4297,2.2221,0.7721,0.7755
125.0,2.4289,2.2212,0.7827,0.7851
126.0,2.428,2.2204,0.7719,0.7748
127.0,2.4272,2.2196,0.7671,0.7707
128.0,2.4264,2.2188,0.7618,0.7634
129.0,2.4255,2.2179,0.7602,0.761
130.0,2.4247,2.2171,0.7546,0.756
131.0,2.4238,2.2162,0.7492,0.7491
132.0,2.4229,2.2153,0.7411,0.7398
133.0,2.422,2.2143,0.7412,0.7414
134.0,2.4211,2.2135,0.7345,0.7336
135.0,2.4202,2.2126,0.7351,0.7339
136.0,2.4194,2.2117,0.7328,0.7316
137.0,2.4185,2.2108,0.7294,0.7303
138.0,2.4176,2.2099,0.735,0.7358
139.0,2.4167,2.209,0.7256,0.7273
140.0,2.4158,2.2082,0.7225,0.7254
141.0,2.4149,2.2072,0.7228,0.7275
142.0,2.414,2.2063,0.7219,0.7254
143.0,2.413,2.2053,0.7107,0.7146
144.0,2.4122,2.2045,0.7005,0.7022
