iteration,C_train,C_test,train_error,test_error
1.0,2.5329,2.3236,0.9692,0.9685
2.0,2.5325,2.3233,0.9683,0.9673
3.0,2.5321,2.3228,0.9686,0.9677
4.0,2.5317,2.3225,0.9684,0.9673
5.0,2.5313,2.3221,0.9664,0.9662
6.0,2.5309,2.3217,0.9662,0.9658
7.0,2.5303,2.3211,0.9669,0.9657
8.0,2.5299,2.3208,0.9662,0.9649
9.0,2.5295,2.3203,0.9655,0.9642
10.0,2.5292,2.3201,0.9638,0.9624
11.0,2.5288,2.3196,0.9627,0.9614
12.0,2.5284,2.3193,0.9606,0.959
13.0,2.5281,2.3189,0.9598,0.9586
14.0,2.5276,2.3185,0.9592,0.9582
15.0,2.5271,2.318,0.9612,0.9599
16.0,2.5267,2.3176,0.9611,0.96
17.0,2.5262,2.3172,0.9599,0.9583
18.0,2.5259,2.3168,0.9592,0.9578
19.0,2.5256,2.3165,0.9594,0.9584
20.0,2.525,2.316,0.96,0.9588
21.0,2.5248,2.3158,0.9603,0.9592
22.0,2.5245,2.3154,0.9597,0.9589
23.0,2.5241,2.315,0.9596,0.9588
24.0,2.5236,2.3146,0.9597,0.9591
25.0,2.5232,2.3142,0.9591,0.9586
26.0,2.5227,2.3137,0.9599,0.9595
27.0,2.5223,2.3134,0.9604,0.9593
28.0,2.5219,2.313,0.9606,0.9591
29.0,2.5216,2.3127,0.9601,0.9588
30.0,2.5213,2.3123,0.9592,0.9583
31.0,2.5209,2.3119,0.9586,0.9576
32.0,2.5204,2.3115,0.957,0.9567
33.0,2.5201,2.3112,0.9564,0.9558
34.0,2.5196,2.3106,0.9545,0.9539
35.0,2.5191,2.3102,0.9544,0.9534
36.0,2.5188,2.3099,0.9536,0.9518
37.0,2.5183,2.3094,0.9539,0.9531
38.0,2.518,2.3091,0.9526,0.951
39.0,2.5174,2.3086,0.953,0.9517
40.0,2.5171,2.3082,0.9528,0.9524
41.0,2.5167,2.3079,0.9514,0.9504
42.0,2.5164,2.3075,0.9512,0.9504
