iteration,C_train,C_test,train_error,test_error
1.0,2.5272,2.3194,0.9228,0.9177
2.0,2.5272,2.3194,0.9228,0.9177
3.0,2.5272,2.3194,0.9228,0.9179
4.0,2.5272,2.3194,0.9228,0.9177
5.0,2.5272,2.3194,0.9228,0.9177
6.0,2.5272,2.3194,0.9229,0.9177
7.0,2.5272,2.3194,0.9228,0.9177
8.0,2.5272,2.3194,0.9228,0.9177
9.0,2.5271,2.3194,0.9228,0.9177
10.0,2.5271,2.3194,0.9228,0.9177
11.0,2.5271,2.3194,0.9228,0.9177
12.0,2.5271,2.3194,0.9228,0.9178
13.0,2.5271,2.3194,0.9228,0.9179
14.0,2.5271,2.3194,0.9228,0.9179
15.0,2.5271,2.3194,0.9228,0.9179
16.0,2.5271,2.3194,0.9228,0.9177
17.0,2.5271,2.3194,0.9228,0.9176
18.0,2.5271,2.3194,0.9228,0.9176
19.0,2.5271,2.3194,0.9228,0.9176
20.0,2.5271,2.3194,0.9228,0.9177
21.0,2.5271,2.3194,0.9228,0.9177
22.0,2.5271,2.3194,0.9227,0.9176
23.0,2.5271,2.3193,0.9227,0.9175
24.0,2.5271,2.3193,0.9227,0.9175
25.0,2.5271,2.3193,0.9228,0.9175
26.0,2.5271,2.3193,0.9228,0.9175
27.0,2.5271,2.3193,0.9227,0.9175
28.0,2.5271,2.3193,0.9228,0.9175
29.0,2.5271,2.3193,0.9228,0.9175
30.0,2.5271,2.3193,0.9227,0.9175
31.0,2.5271,2.3193,0.9227,0.9175
32.0,2.5271,2.3193,0.9227,0.9175
33.0,2.527,2.3193,0.9227,0.9175
34.0,2.527,2.3193,0.9227,0.9176
35.0,2.527,2.3193,0.9227,0.9175
36.0,2.527,2.3193,0.9227,0.9175
37.0,2.527,2.3193,0.9227,0.9175
38.0,2.527,2.3193,0.9227,0.9175
39.0,2.527,2.3193,0.9227,0.9175
40.0,2.527,2.3193,0.9227,0.9175
41.0,2.527,2.3193,0.9227,0.9175
42.0,2.527,2.3193,0.9227,0.9175
43.0,2.527,2.3193,0.9227,0.9175
44.0,2.527,2.3193,0.9226,0.9175
45.0,2.527,2.3193,0.9226,0.9175
46.0,2.527,2.3193,0.9226,0.9175
47.0,2.527,2.3193,0.9226,0.9175
48.0,2.527,2.3193,0.9226,0.9174
49.0,2.527,2.3193,0.9226,0.9175
50.0,2.527,2.3193,0.9226,0.9174
51.0,2.527,2.3193,0.9226,0.9174
52.0,2.527,2.3193,0.9226,0.9174
53.0,2.527,2.3192,0.9226,0.9175
54.0,2.527,2.3192,0.9226,0.9175
55.0,2.527,2.3192,0.9226,0.9175
56.0,2.5269,2.3192,0.9226,0.9175
57.0,2.5269,2.3192,0.9225,0.9175
58.0,2.5269,2.3192,0.9225,0.9174
59.0,2.5269,2.3192,0.9225,0.9174
60.0,2.5269,2.3192,0.9225,0.9174
61.0,2.5269,2.3192,0.9224,0.9174
62.0,2.5269,2.3192,0.9225,0.9175
63.0,2.5269,2.3192,0.9224,0.9174
64.0,2.5269,2.3192,0.9224,0.9175
65.0,2.5269,2.3192,0.9224,0.9175
66.0,2.5269,2.3192,0.9224,0.9175
67.0,2.5269,2.3192,0.9224,0.9174
68.0,2.5269,2.3192,0.9224,0.9174
69.0,2.5269,2.3192,0.9224,0.9174
70.0,2.5269,2.3191,0.9224,0.9173
71.0,2.5269,2.3191,0.9224,0.9173
72.0,2.5269,2.3191,0.9224,0.9173
73.0,2.5269,2.3191,0.9223,0.9173
74.0,2.5269,2.3191,0.9223,0.9173
75.0,2.5269,2.3191,0.9223,0.9173
76.0,2.5269,2.3191,0.9223,0.9173
77.0,2.5268,2.3191,0.9223,0.9174
78.0,2.5268,2.3191,0.9223,0.9174
79.0,2.5268,2.3191,0.9223,0.9174
80.0,2.5268,2.3191,0.9223,0.9175
81.0,2.5268,2.3191,0.9223,0.9175
82.0,2.5268,2.3191,0.9223,0.9174
83.0,2.5268,2.3191,0.9223,0.9174
84.0,2.5268,2.3191,0.9223,0.9173
85.0,2.5268,2.3191,0.9223,0.9173
86.0,2.5268,2.3191,0.9224,0.9174
87.0,2.5268,2.3191,0.9223,0.9173
88.0,2.5268,2.3191,0.9223,0.9172
89.0,2.5268,2.3191,0.9223,0.9172
90.0,2.5268,2.3191,0.9223,0.9173
91.0,2.5268,2.319,0.9223,0.9173
92.0,2.5268,2.319,0.9223,0.9173
93.0,2.5268,2.319,0.9222,0.9172
94.0,2.5268,2.319,0.9223,0.9172
95.0,2.5268,2.319,0.9223,0.9172
96.0,2.5268,2.319,0.9223,0.9172
97.0,2.5268,2.319,0.9224,0.9174
98.0,2.5268,2.319,0.9224,0.9174
99.0,2.5267,2.319,0.9224,0.9174
100.0,2.5267,2.319,0.9223,0.9174
101.0,2.5267,2.319,0.9224,0.9173
102.0,2.5267,2.319,0.9223,0.9173
103.0,2.5267,2.319,0.9223,0.9173
104.0,2.5267,2.319,0.9223,0.9173
105.0,2.5267,2.319,0.9222,0.9172
106.0,2.5267,2.319,0.9222,0.9171
107.0,2.5267,2.319,0.9223,0.9173
108.0,2.5267,2.319,0.9222,0.9171
109.0,2.5267,2.319,0.9222,0.9171
