iteration,C_train,C_test,train_error,test_error
1.0,2.5006,2.293,0.8904,0.891
2.0,2.4997,2.292,0.8915,0.8916
3.0,2.4988,2.2912,0.8904,0.8908
4.0,2.4981,2.2905,0.8856,0.887
5.0,2.4973,2.2896,0.8842,0.885
6.0,2.4966,2.289,0.8913,0.8912
7.0,2.4959,2.2882,0.8851,0.8865
8.0,2.4951,2.2874,0.8872,0.8881
9.0,2.4941,2.2865,0.8867,0.8875
10.0,2.4933,2.2856,0.8886,0.8887
11.0,2.4924,2.2848,0.8881,0.8882
12.0,2.4918,2.2841,0.8874,0.8877
13.0,2.4907,2.2831,0.8823,0.8838
14.0,2.4899,2.2823,0.8789,0.8803
15.0,2.4889,2.2813,0.8676,0.866
16.0,2.488,2.2804,0.8585,0.8569
17.0,2.4871,2.2795,0.8601,0.8592
18.0,2.4861,2.2786,0.8604,0.8587
19.0,2.4852,2.2777,0.8622,0.8604
20.0,2.4844,2.2769,0.8613,0.8585
21.0,2.4836,2.2761,0.8629,0.861
22.0,2.4829,2.2754,0.8634,0.861
23.0,2.482,2.2745,0.863,0.8606
24.0,2.4812,2.2737,0.8616,0.8615
25.0,2.4805,2.273,0.8593,0.8589
26.0,2.4797,2.2722,0.8573,0.8571
27.0,2.4788,2.2713,0.8563,0.8541
28.0,2.4779,2.2704,0.8568,0.8568
29.0,2.477,2.2696,0.8596,0.8594
30.0,2.4762,2.2688,0.8594,0.8596
31.0,2.4755,2.2681,0.8637,0.8618
32.0,2.4746,2.2672,0.8655,0.8647
33.0,2.4739,2.2664,0.8658,0.866
34.0,2.4731,2.2657,0.8677,0.8673
35.0,2.4723,2.2648,0.8661,0.8657
36.0,2.4715,2.264,0.8706,0.8698
37.0,2.4706,2.2632,0.8676,0.8675
38.0,2.4697,2.2622,0.8701,0.8691
39.0,2.469,2.2615,0.8711,0.8708
40.0,2.4681,2.2606,0.867,0.8656
41.0,2.4673,2.2598,0.8673,0.8655
42.0,2.4664,2.2589,0.8663,0.8641
43.0,2.4654,2.2579,0.8677,0.8666
44.0,2.4646,2.2571,0.8675,0.8674
45.0,2.4637,2.2563,0.8626,0.861
46.0,2.4627,2.2553,0.8626,0.8616
47.0,2.4618,2.2544,0.8657,0.8643
48.0,2.4611,2.2537,0.8656,0.8651
49.0,2.4604,2.253,0.8702,0.8705
50.0,2.4596,2.2522,0.8671,0.8666
51.0,2.4588,2.2514,0.8612,0.8611
52.0,2.458,2.2506,0.856,0.8549
53.0,2.4571,2.2497,0.8525,0.8517
54.0,2.4563,2.2489,0.8492,0.8465
55.0,2.4555,2.2481,0.8494,0.8492
56.0,2.4546,2.2473,0.8511,0.8514
57.0,2.4538,2.2464,0.8531,0.855
58.0,2.4528,2.2454,0.8576,0.86
59.0,2.452,2.2446,0.8595,0.8612
60.0,2.4512,2.2438,0.8668,0.8681
61.0,2.4505,2.2431,0.866,0.8669
62.0,2.4496,2.2422,0.8626,0.8644
63.0,2.4489,2.2415,0.87,0.8708
64.0,2.448,2.2406,0.8658,0.8665
65.0,2.4472,2.2398,0.8603,0.8616
66.0,2.4463,2.2389,0.868,0.8678
67.0,2.4456,2.2382,0.8662,0.8677
68.0,2.4448,2.2374,0.8639,0.8651
69.0,2.4439,2.2365,0.8585,0.8603
70.0,2.4431,2.2357,0.8584,0.8592
71.0,2.4423,2.2349,0.858,0.8584
72.0,2.4415,2.2341,0.8534,0.8544
73.0,2.4406,2.2332,0.8511,0.8513
74.0,2.4399,2.2325,0.8568,0.8548
75.0,2.4392,2.2317,0.8611,0.8594
76.0,2.4382,2.2308,0.8532,0.8524
77.0,2.4372,2.2298,0.8462,0.8458
78.0,2.4364,2.229,0.8414,0.8409
79.0,2.4357,2.2282,0.8474,0.8466
80.0,2.4347,2.2273,0.8403,0.8389
81.0,2.4338,2.2263,0.8329,0.8302
82.0,2.433,2.2256,0.832,0.8296
83.0,2.4321,2.2247,0.8304,0.8285
84.0,2.4311,2.2237,0.824,0.823
85.0,2.4303,2.2229,0.8115,0.8111
86.0,2.4294,2.222,0.8174,0.8162
87.0,2.4285,2.2211,0.8038,0.8026
88.0,2.4277,2.2203,0.8052,0.804
89.0,2.4269,2.2195,0.8013,0.8
90.0,2.4259,2.2185,0.7943,0.7928
91.0,2.425,2.2176,0.7863,0.7845
92.0,2.424,2.2166,0.7754,0.7741
93.0,2.4231,2.2157,0.7717,0.7713
94.0,2.4221,2.2147,0.7661,0.7663
95.0,2.4212,2.2138,0.7745,0.7732
96.0,2.4203,2.2129,0.7742,0.7726
97.0,2.4194,2.212,0.7755,0.7756
98.0,2.4185,2.2111,0.7683,0.7695
99.0,2.4175,2.2101,0.7597,0.7585
100.0,2.4167,2.2093,0.7653,0.7659
101.0,2.4158,2.2084,0.7575,0.7566
102.0,2.4149,2.2075,0.7576,0.757
103.0,2.414,2.2066,0.7566,0.7559
104.0,2.4131,2.2057,0.7558,0.7552
105.0,2.4122,2.2047,0.7566,0.7568
106.0,2.4112,2.2037,0.7573,0.7582
107.0,2.4103,2.2029,0.7582,0.759
108.0,2.4092,2.2018,0.7517,0.7526
109.0,2.4083,2.2009,0.7562,0.758
110.0,2.4073,2.1999,0.7508,0.7536
111.0,2.4063,2.1989,0.7416,0.7436
112.0,2.4055,2.1981,0.7527,0.7539
113.0,2.4043,2.1969,0.7369,0.7369
114.0,2.4033,2.1959,0.7342,0.7349
115.0,2.4022,2.1948,0.7252,0.7251
116.0,2.4012,2.1938,0.7325,0.7348
117.0,2.4003,2.1928,0.7313,0.734
118.0,2.3995,2.192,0.7334,0.7367
119.0,2.3986,2.1911,0.733,0.7357
120.0,2.3975,2.1901,0.7298,0.7326
121.0,2.3966,2.1891,0.7352,0.7379
122.0,2.3956,2.1881,0.732,0.7337
123.0,2.3945,2.187,0.7372,0.738
124.0,2.3935,2.186,0.7406,0.7422
125.0,2.3925,2.185,0.7423,0.7444
126.0,2.3914,2.1839,0.7419,0.7434
127.0,2.3904,2.183,0.7374,0.7404
128.0,2.3894,2.1819,0.732,0.7358
129.0,2.3884,2.1809,0.7368,0.7411
130.0,2.3873,2.1798,0.7327,0.7368
131.0,2.3863,2.1788,0.7381,0.742
132.0,2.3853,2.1778,0.7357,0.7392
133.0,2.3842,2.1768,0.7309,0.7349
134.0,2.3832,2.1757,0.7291,0.731
135.0,2.3821,2.1746,0.7315,0.7342
136.0,2.3812,2.1737,0.7305,0.7329
137.0,2.3801,2.1726,0.7258,0.7276
138.0,2.3791,2.1717,0.7277,0.7295
139.0,2.3781,2.1707,0.7351,0.7373
140.0,2.377,2.1695,0.739,0.7425
141.0,2.3759,2.1684,0.7388,0.7435
142.0,2.3748,2.1672,0.741,0.7448
143.0,2.3738,2.1662,0.7388,0.7422
144.0,2.3726,2.1651,0.7463,0.7498
145.0,2.3715,2.1639,0.7467,0.7509
146.0,2.3703,2.1627,0.7438,0.7477
147.0,2.3694,2.1618,0.7485,0.7511
148.0,2.3683,2.1608,0.7384,0.7426
149.0,2.3673,2.1597,0.7426,0.7462
150.0,2.3662,2.1586,0.7423,0.7448
151.0,2.365,2.1574,0.7338,0.7372
152.0,2.3638,2.1563,0.7302,0.7342
153.0,2.3628,2.1553,0.7196,0.724
154.0,2.3616,2.154,0.7146,0.7187
155.0,2.3605,2.153,0.7266,0.7318
156.0,2.3594,2.1518,0.7138,0.7194
157.0,2.3582,2.1506,0.7174,0.7223
158.0,2.357,2.1494,0.7165,0.7211
159.0,2.3559,2.1483,0.7291,0.7346
160.0,2.3548,2.1472,0.7287,0.734
161.0,2.3538,2.1462,0.7263,0.731
162.0,2.3526,2.145,0.7263,0.7307
163.0,2.3514,2.1437,0.7219,0.727
164.0,2.3501,2.1425,0.7121,0.7167
165.0,2.3489,2.1413,0.7138,0.7194
166.0,2.3477,2.14,0.7038,0.7097
167.0,2.3466,2.1389,0.7145,0.7205
168.0,2.3454,2.1378,0.7056,0.7113
169.0,2.3442,2.1365,0.7039,0.7087
170.0,2.3429,2.1352,0.7008,0.7067
171.0,2.3417,2.134,0.7099,0.7149
172.0,2.3407,2.1329,0.7208,0.7246
173.0,2.3397,2.132,0.7252,0.7283
174.0,2.3386,2.1308,0.7267,0.7306
175.0,2.3376,2.1297,0.7344,0.7381
176.0,2.3363,2.1285,0.7367,0.7384
177.0,2.3351,2.1273,0.735,0.737
178.0,2.3337,2.1258,0.7302,0.7331
179.0,2.3324,2.1246,0.7331,0.7353
180.0,2.3312,2.1233,0.738,0.7401
181.0,2.3299,2.122,0.7315,0.7345
182.0,2.3286,2.1207,0.7231,0.726
183.0,2.3273,2.1194,0.7182,0.7216
184.0,2.326,2.1182,0.7076,0.7119
185.0,2.3248,2.1169,0.7064,0.7102
186.0,2.3238,2.1159,0.6982,0.7029
187.0,2.3223,2.1144,0.6978,0.7027
188.0,2.3211,2.1131,0.6979,0.7017
189.0,2.3197,2.1118,0.6956,0.7014
190.0,2.3185,2.1105,0.6927,0.6979
191.0,2.317,2.1091,0.6949,0.7
192.0,2.3158,2.1078,0.693,0.6978
193.0,2.3143,2.1064,0.683,0.6866
194.0,2.3131,2.1052,0.6926,0.6977
