iteration,C_train,C_test,train_error,test_error
1.0,2.5272,2.3199,0.8973,0.8977
2.0,2.5265,2.3192,0.8973,0.8979
3.0,2.5259,2.3186,0.8977,0.8976
4.0,2.5253,2.318,0.8966,0.8965
5.0,2.5247,2.3174,0.8943,0.8942
6.0,2.524,2.3167,0.8938,0.8939
7.0,2.5236,2.3163,0.8939,0.8939
8.0,2.523,2.3157,0.8938,0.8939
9.0,2.5224,2.3152,0.8944,0.8952
10.0,2.5219,2.3147,0.8946,0.8958
11.0,2.5213,2.314,0.8933,0.8945
12.0,2.5207,2.3135,0.8942,0.8947
13.0,2.5203,2.313,0.8927,0.8934
14.0,2.5197,2.3125,0.8926,0.8934
15.0,2.5193,2.312,0.8926,0.8935
16.0,2.5187,2.3115,0.8927,0.8938
17.0,2.5181,2.3109,0.8912,0.8915
18.0,2.5175,2.3103,0.8902,0.8909
19.0,2.517,2.3098,0.8894,0.8905
20.0,2.5164,2.3092,0.8883,0.89
21.0,2.5159,2.3087,0.8885,0.8896
22.0,2.5155,2.3083,0.889,0.8903
23.0,2.515,2.3078,0.8889,0.8907
24.0,2.5144,2.3072,0.8893,0.8916
25.0,2.5138,2.3066,0.89,0.8914
26.0,2.5132,2.3061,0.8886,0.8901
27.0,2.5127,2.3056,0.887,0.8889
28.0,2.5122,2.3051,0.8887,0.8899
29.0,2.5116,2.3045,0.887,0.8886
30.0,2.5112,2.3041,0.8872,0.8889
31.0,2.5107,2.3036,0.8865,0.8892
32.0,2.5102,2.3031,0.8876,0.8881
33.0,2.5096,2.3025,0.8869,0.888
34.0,2.5091,2.302,0.8858,0.8868
35.0,2.5084,2.3013,0.8831,0.8847
36.0,2.5079,2.3008,0.8835,0.8847
37.0,2.5073,2.3003,0.8809,0.8824
38.0,2.5067,2.2996,0.8794,0.8809
39.0,2.5062,2.2991,0.8762,0.8785
40.0,2.5057,2.2986,0.8706,0.8734
41.0,2.5053,2.2982,0.8768,0.8787
42.0,2.5047,2.2976,0.8724,0.875
43.0,2.5042,2.2972,0.874,0.8757
44.0,2.5036,2.2965,0.8722,0.875
45.0,2.5031,2.2961,0.8746,0.8763
46.0,2.5028,2.2957,0.8725,0.8738
47.0,2.5022,2.2952,0.8706,0.8719
48.0,2.5018,2.2947,0.8703,0.8711
49.0,2.5014,2.2943,0.8676,0.8692
50.0,2.5008,2.2938,0.8658,0.8675
51.0,2.5002,2.2932,0.861,0.864
52.0,2.4999,2.2929,0.8642,0.8657
53.0,2.4994,2.2924,0.8662,0.8673
54.0,2.4988,2.2918,0.8656,0.8671
55.0,2.4982,2.2912,0.8615,0.8633
56.0,2.4976,2.2906,0.8645,0.8654
57.0,2.4972,2.2902,0.859,0.8604
58.0,2.4967,2.2897,0.8595,0.8612
59.0,2.4962,2.2892,0.8574,0.8594
60.0,2.4955,2.2885,0.8522,0.8557
61.0,2.4951,2.2881,0.8524,0.8557
62.0,2.4945,2.2876,0.8513,0.855
63.0,2.494,2.2871,0.842,0.8468
64.0,2.4936,2.2866,0.844,0.8479
65.0,2.4932,2.2862,0.8463,0.8502
66.0,2.4927,2.2857,0.8449,0.8485
67.0,2.4922,2.2852,0.8478,0.8501
68.0,2.4917,2.2848,0.851,0.8536
69.0,2.4913,2.2843,0.8521,0.8541
70.0,2.4908,2.2839,0.8502,0.8529
71.0,2.4903,2.2834,0.8464,0.8499
72.0,2.4898,2.2829,0.8395,0.8422
73.0,2.4894,2.2825,0.8354,0.8376
74.0,2.4888,2.2819,0.8311,0.8347
75.0,2.4884,2.2815,0.8317,0.8342
76.0,2.4878,2.2809,0.8248,0.8281
77.0,2.4872,2.2803,0.8129,0.8165
78.0,2.4868,2.2798,0.8238,0.8275
