iteration,C_train,C_test,train_error,test_error
1.0,2.5298,2.3206,0.9264,0.921
2.0,2.5293,2.3201,0.9277,0.9228
3.0,2.5287,2.3195,0.9296,0.9234
4.0,2.5284,2.3192,0.9302,0.9248
5.0,2.5278,2.3187,0.9309,0.9251
6.0,2.5272,2.3181,0.9311,0.9256
7.0,2.5267,2.3176,0.9321,0.9257
8.0,2.5262,2.3171,0.931,0.9249
9.0,2.5257,2.3166,0.9312,0.9246
10.0,2.5251,2.3161,0.9319,0.9254
11.0,2.5246,2.3155,0.932,0.9266
12.0,2.5242,2.3151,0.932,0.926
13.0,2.5237,2.3147,0.9317,0.9254
14.0,2.5232,2.3142,0.9319,0.9267
15.0,2.5228,2.3138,0.9333,0.9276
16.0,2.5225,2.3135,0.9354,0.9296
17.0,2.522,2.313,0.9356,0.9294
18.0,2.5214,2.3124,0.9354,0.9297
19.0,2.5211,2.3121,0.9356,0.9297
20.0,2.5203,2.3114,0.9362,0.9305
21.0,2.5199,2.311,0.9362,0.9306
22.0,2.5192,2.3103,0.9361,0.9304
23.0,2.5187,2.3098,0.9377,0.9333
24.0,2.5184,2.3095,0.9382,0.9334
25.0,2.5179,2.3091,0.9379,0.9331
26.0,2.5174,2.3085,0.9378,0.9332
27.0,2.5168,2.308,0.9369,0.9334
28.0,2.5164,2.3076,0.9367,0.9332
29.0,2.516,2.3072,0.9364,0.9331
30.0,2.5155,2.3067,0.9368,0.933
31.0,2.5151,2.3064,0.9383,0.9328
32.0,2.5149,2.3061,0.9375,0.9326
33.0,2.5145,2.3058,0.9368,0.9322
34.0,2.5142,2.3054,0.9363,0.9316
35.0,2.5138,2.305,0.937,0.9326
36.0,2.5135,2.3047,0.9375,0.9322
37.0,2.513,2.3042,0.937,0.9325
38.0,2.5126,2.3038,0.9361,0.9319
39.0,2.5122,2.3035,0.9355,0.9312
40.0,2.5118,2.3031,0.9346,0.9306
41.0,2.5113,2.3026,0.9348,0.9311
42.0,2.511,2.3022,0.9345,0.9301
43.0,2.5106,2.3019,0.9338,0.9291
44.0,2.5103,2.3016,0.934,0.9294
45.0,2.5098,2.3011,0.9334,0.9285
46.0,2.5094,2.3007,0.9338,0.9284
47.0,2.509,2.3003,0.9331,0.9275
48.0,2.5087,2.3,0.9332,0.9277
49.0,2.5083,2.2996,0.9331,0.9281
50.0,2.5079,2.2992,0.9321,0.9283
51.0,2.5073,2.2987,0.9306,0.9271
52.0,2.5068,2.2982,0.9299,0.9255
53.0,2.5064,2.2978,0.9291,0.9254
54.0,2.5058,2.2972,0.9287,0.925
55.0,2.5053,2.2968,0.9279,0.9241
56.0,2.505,2.2964,0.9267,0.9241
57.0,2.5047,2.2961,0.9262,0.9228
58.0,2.5043,2.2958,0.9263,0.9234
59.0,2.504,2.2954,0.9237,0.9205
60.0,2.5036,2.2951,0.9228,0.919
61.0,2.5031,2.2945,0.9196,0.9162
62.0,2.5026,2.2941,0.9179,0.9154
63.0,2.5023,2.2938,0.9158,0.9141
64.0,2.5019,2.2934,0.9152,0.9133
65.0,2.5015,2.293,0.9147,0.9131
66.0,2.5011,2.2926,0.9138,0.9128
67.0,2.5006,2.2922,0.9105,0.9103
68.0,2.5002,2.2918,0.9096,0.9099
69.0,2.4999,2.2915,0.9083,0.9084
70.0,2.4996,2.2911,0.908,0.9088
71.0,2.4992,2.2907,0.906,0.9071
72.0,2.4989,2.2904,0.9049,0.9061
73.0,2.4987,2.2902,0.9066,0.9076
74.0,2.4984,2.2899,0.9039,0.9047
75.0,2.4982,2.2897,0.9034,0.9046
76.0,2.4978,2.2893,0.9022,0.9031
77.0,2.4974,2.289,0.8999,0.902
78.0,2.497,2.2886,0.8993,0.901
79.0,2.4967,2.2883,0.8963,0.8973
80.0,2.4964,2.288,0.8962,0.8974
81.0,2.4961,2.2876,0.8954,0.8972
82.0,2.4957,2.2872,0.8933,0.8939
83.0,2.4952,2.2868,0.8928,0.8936
84.0,2.495,2.2865,0.8923,0.8932
85.0,2.4946,2.2862,0.8909,0.8924
86.0,2.4942,2.2858,0.8928,0.8939
87.0,2.4939,2.2855,0.8903,0.8911
88.0,2.4936,2.2852,0.8898,0.8918
89.0,2.4932,2.2848,0.8895,0.8908
90.0,2.4928,2.2844,0.8871,0.8883
