iteration,C_train,C_test,train_error,test_error
1.0,2.5029,2.2956,0.8638,0.862
2.0,2.5023,2.2951,0.8638,0.8624
3.0,2.5018,2.2946,0.8618,0.8604
4.0,2.5012,2.294,0.8606,0.8597
5.0,2.5006,2.2934,0.8575,0.8569
6.0,2.5001,2.2929,0.8559,0.8559
7.0,2.4995,2.2923,0.855,0.8552
8.0,2.4989,2.2917,0.8529,0.8534
9.0,2.4984,2.2912,0.8512,0.8521
10.0,2.4977,2.2906,0.8505,0.8514
11.0,2.497,2.2898,0.8466,0.8478
12.0,2.4963,2.2892,0.8452,0.8466
13.0,2.4958,2.2886,0.8422,0.8445
14.0,2.4953,2.2882,0.8417,0.8435
15.0,2.4949,2.2877,0.8402,0.8427
16.0,2.4943,2.2871,0.8384,0.8415
17.0,2.4937,2.2866,0.8359,0.8387
18.0,2.4931,2.2859,0.8352,0.8369
19.0,2.4926,2.2855,0.8339,0.8354
20.0,2.492,2.2849,0.8312,0.833
21.0,2.4916,2.2845,0.8325,0.8352
22.0,2.491,2.284,0.8329,0.8363
23.0,2.4904,2.2833,0.8309,0.8329
24.0,2.4898,2.2827,0.829,0.8309
25.0,2.4893,2.2823,0.8275,0.8288
26.0,2.4887,2.2817,0.8248,0.8259
27.0,2.488,2.281,0.8214,0.8214
28.0,2.4876,2.2805,0.8215,0.8218
29.0,2.487,2.28,0.8194,0.8193
30.0,2.4866,2.2796,0.8186,0.8189
31.0,2.4862,2.2791,0.8164,0.8163
32.0,2.4857,2.2786,0.815,0.8151
33.0,2.485,2.278,0.8133,0.8133
34.0,2.4845,2.2775,0.8111,0.8116
35.0,2.484,2.277,0.8098,0.8102
36.0,2.4834,2.2764,0.8091,0.8091
37.0,2.4829,2.2759,0.8086,0.8083
38.0,2.4825,2.2755,0.8076,0.8078
39.0,2.4819,2.2749,0.8064,0.8058
40.0,2.4815,2.2745,0.8062,0.8057
41.0,2.4811,2.2741,0.806,0.806
42.0,2.4805,2.2735,0.8053,0.8051
43.0,2.48,2.273,0.805,0.8047
44.0,2.4796,2.2727,0.8047,0.8045
45.0,2.4791,2.2722,0.8051,0.8052
46.0,2.4786,2.2717,0.8046,0.8049
47.0,2.4782,2.2712,0.8043,0.8045
48.0,2.4776,2.2706,0.8034,0.8043
49.0,2.477,2.27,0.8032,0.8047
50.0,2.4766,2.2697,0.8032,0.8041
51.0,2.4762,2.2692,0.8029,0.8035
52.0,2.4757,2.2687,0.8019,0.8029
53.0,2.4752,2.2682,0.8012,0.8033
54.0,2.4748,2.2678,0.8008,0.8024
55.0,2.4743,2.2674,0.8002,0.8017
56.0,2.4737,2.2668,0.7999,0.8018
57.0,2.4732,2.2663,0.7994,0.8016
58.0,2.4727,2.2658,0.7996,0.8012
59.0,2.4722,2.2653,0.7987,0.8002
60.0,2.4717,2.2648,0.7986,0.8
61.0,2.4713,2.2644,0.7976,0.7996
