iteration,C_train,C_test,train_error,test_error
1.0,2.5291,2.3208,0.9072,0.9066
2.0,2.5272,2.3189,0.908,0.907
3.0,2.5255,2.3172,0.9064,0.9057
4.0,2.5236,2.3154,0.9066,0.9059
5.0,2.5221,2.3139,0.9081,0.9067
6.0,2.5205,2.3124,0.9077,0.9066
7.0,2.5195,2.3113,0.909,0.9075
8.0,2.5175,2.3093,0.9067,0.9057
9.0,2.5155,2.3075,0.9068,0.9063
10.0,2.5135,2.3055,0.9061,0.9063
11.0,2.5121,2.304,0.9049,0.9055
12.0,2.5105,2.3026,0.9047,0.9054
13.0,2.5088,2.3009,0.9044,0.9051
14.0,2.507,2.2991,0.903,0.9038
15.0,2.5058,2.2979,0.9037,0.9045
16.0,2.5043,2.2964,0.9024,0.9036
17.0,2.5026,2.2948,0.9021,0.9032
18.0,2.5012,2.2934,0.902,0.903
19.0,2.4998,2.292,0.9018,0.9026
20.0,2.4983,2.2906,0.9001,0.9013
21.0,2.497,2.2892,0.8998,0.901
22.0,2.4957,2.288,0.8988,0.8993
23.0,2.4946,2.2868,0.8984,0.8986
24.0,2.4935,2.2857,0.8977,0.8978
25.0,2.4917,2.2839,0.8968,0.897
26.0,2.4906,2.2829,0.8964,0.8966
27.0,2.4896,2.2819,0.8959,0.8962
28.0,2.4884,2.2807,0.8956,0.8959
29.0,2.4868,2.2791,0.8934,0.8937
30.0,2.4853,2.2776,0.8909,0.8908
31.0,2.4841,2.2764,0.8896,0.8896
32.0,2.4827,2.2751,0.888,0.8886
33.0,2.4812,2.2735,0.886,0.8868
34.0,2.4801,2.2724,0.8852,0.8855
35.0,2.4794,2.2718,0.8855,0.8856
36.0,2.4781,2.2704,0.8836,0.8836
37.0,2.4768,2.2692,0.8795,0.8804
38.0,2.4756,2.268,0.8782,0.8788
39.0,2.4744,2.2668,0.8754,0.8756
40.0,2.4732,2.2656,0.8738,0.8746
41.0,2.4722,2.2646,0.8731,0.873
42.0,2.4712,2.2636,0.8716,0.8716
43.0,2.47,2.2624,0.8695,0.8698
44.0,2.469,2.2614,0.8682,0.8678
45.0,2.468,2.2604,0.8674,0.868
46.0,2.4665,2.2589,0.8638,0.8633
47.0,2.4654,2.2579,0.8615,0.8615
48.0,2.4644,2.2568,0.8605,0.8604
49.0,2.4631,2.2556,0.8555,0.8543
50.0,2.4619,2.2543,0.8522,0.8504
51.0,2.4609,2.2533,0.854,0.852
52.0,2.4598,2.2523,0.8498,0.8483
53.0,2.4586,2.2511,0.8443,0.8417
54.0,2.4575,2.25,0.8418,0.8392
55.0,2.4563,2.2488,0.8416,0.8385
56.0,2.4546,2.2471,0.8267,0.8246
57.0,2.4531,2.2456,0.8118,0.8089
58.0,2.452,2.2444,0.8058,0.8031
59.0,2.4507,2.2432,0.7942,0.7908
60.0,2.4497,2.2422,0.7947,0.7923
61.0,2.4486,2.2411,0.7935,0.7894
62.0,2.4476,2.2401,0.7881,0.786
63.0,2.4464,2.2389,0.7828,0.78
64.0,2.4454,2.2378,0.7838,0.7796
65.0,2.4445,2.2369,0.7897,0.7882
66.0,2.4436,2.2361,0.7876,0.7843
67.0,2.4428,2.2353,0.7916,0.7886
68.0,2.4417,2.2342,0.7829,0.78
69.0,2.4404,2.2329,0.7778,0.7757
70.0,2.4396,2.2321,0.7826,0.7798
71.0,2.4387,2.2311,0.78,0.7791
72.0,2.4376,2.2301,0.7745,0.7735
73.0,2.4365,2.2289,0.7682,0.7666
74.0,2.4354,2.2278,0.7626,0.7606
75.0,2.4343,2.2268,0.7564,0.7557
76.0,2.4334,2.2258,0.7501,0.7485
77.0,2.4325,2.225,0.751,0.751
78.0,2.4314,2.2238,0.7431,0.7426
79.0,2.4304,2.2229,0.736,0.7331
80.0,2.4294,2.2218,0.7334,0.7309
81.0,2.4285,2.2209,0.7342,0.733
82.0,2.4275,2.2199,0.7321,0.7305
83.0,2.4265,2.2189,0.7286,0.725
84.0,2.4255,2.2179,0.7272,0.7241
85.0,2.4246,2.217,0.726,0.7238
86.0,2.4233,2.2158,0.7187,0.7145
87.0,2.4222,2.2146,0.7177,0.7137
88.0,2.4213,2.2137,0.7171,0.714
89.0,2.4203,2.2126,0.7136,0.709
90.0,2.4191,2.2115,0.7111,0.7054
91.0,2.4181,2.2105,0.7086,0.7033
92.0,2.4172,2.2095,0.7046,0.7002
93.0,2.4162,2.2085,0.7021,0.698
94.0,2.4153,2.2076,0.7017,0.6967
95.0,2.4142,2.2066,0.7011,0.6977
96.0,2.4134,2.2057,0.7023,0.6978
97.0,2.4124,2.2047,0.6999,0.6959
98.0,2.4115,2.2038,0.6971,0.6939
99.0,2.4104,2.2028,0.6977,0.6943
100.0,2.4095,2.2018,0.6966,0.6933
101.0,2.4085,2.2008,0.6951,0.6931
102.0,2.4075,2.1998,0.6939,0.692
103.0,2.4066,2.1989,0.6918,0.6906
104.0,2.4056,2.1979,0.6895,0.6882
105.0,2.4047,2.197,0.6892,0.6884
106.0,2.4037,2.196,0.6888,0.688
107.0,2.4028,2.195,0.6878,0.6864
108.0,2.4016,2.1938,0.6849,0.6823
109.0,2.4005,2.1928,0.6821,0.68
110.0,2.3995,2.1918,0.6821,0.6786
111.0,2.3985,2.1908,0.6819,0.6791
112.0,2.3974,2.1896,0.6798,0.6763
113.0,2.3965,2.1887,0.6792,0.6766
114.0,2.3956,2.1878,0.6778,0.675
115.0,2.3945,2.1867,0.6757,0.6705
116.0,2.3936,2.1858,0.6745,0.6699
117.0,2.3926,2.1848,0.6733,0.6681
118.0,2.3919,2.184,0.6744,0.6687
119.0,2.3909,2.1831,0.6731,0.6675
120.0,2.3899,2.1821,0.6722,0.6686
121.0,2.3889,2.1811,0.6698,0.6649
122.0,2.388,2.1801,0.6689,0.6651
123.0,2.3871,2.1792,0.6689,0.666
124.0,2.3861,2.1782,0.6675,0.6642
125.0,2.3851,2.1772,0.666,0.6637
126.0,2.3841,2.1762,0.6639,0.6628
127.0,2.3832,2.1753,0.6633,0.6609
128.0,2.3823,2.1743,0.6605,0.6585
129.0,2.3812,2.1733,0.6593,0.6567
130.0,2.3802,2.1723,0.659,0.656
131.0,2.3793,2.1714,0.6574,0.6543
132.0,2.3783,2.1704,0.6548,0.6516
133.0,2.3773,2.1694,0.6536,0.651
134.0,2.3765,2.1685,0.6531,0.6509
135.0,2.3756,2.1676,0.6498,0.6472
136.0,2.3749,2.1669,0.6516,0.6485
137.0,2.3738,2.1658,0.6489,0.6464
138.0,2.3728,2.1648,0.6469,0.6444
139.0,2.3719,2.1639,0.6453,0.6429
140.0,2.3708,2.1628,0.6446,0.6418
141.0,2.3699,2.1619,0.6446,0.6424
142.0,2.369,2.161,0.643,0.6397
143.0,2.368,2.16,0.642,0.6388
144.0,2.3669,2.1589,0.6395,0.6358
145.0,2.366,2.158,0.6385,0.6351
146.0,2.365,2.157,0.6355,0.6323
147.0,2.3641,2.1561,0.6356,0.632
148.0,2.3632,2.1552,0.6366,0.6331
149.0,2.3624,2.1543,0.6365,0.6325
150.0,2.3614,2.1533,0.6365,0.6338
151.0,2.3604,2.1523,0.6352,0.6313
152.0,2.3593,2.1512,0.6308,0.6278
153.0,2.3582,2.1502,0.6307,0.6284
154.0,2.3572,2.1491,0.6247,0.6221
155.0,2.3561,2.1481,0.6231,0.6194
156.0,2.3552,2.1471,0.6234,0.6202
157.0,2.3542,2.1461,0.6219,0.6183
158.0,2.3532,2.1451,0.6223,0.6187
159.0,2.3521,2.144,0.623,0.6204
160.0,2.3511,2.143,0.6175,0.6145
161.0,2.35,2.1419,0.6125,0.6093
162.0,2.349,2.1409,0.6128,0.6091
163.0,2.3481,2.14,0.6112,0.6081
164.0,2.3472,2.1391,0.6108,0.6078
165.0,2.3462,2.1381,0.6105,0.6063
166.0,2.3452,2.137,0.6089,0.605
167.0,2.3441,2.136,0.6092,0.6052
168.0,2.3431,2.1349,0.6098,0.6057
169.0,2.342,2.1338,0.609,0.6051
170.0,2.3409,2.1327,0.6048,0.6014
171.0,2.34,2.1318,0.6048,0.6017
172.0,2.3391,2.1308,0.6034,0.6001
173.0,2.3382,2.1299,0.6046,0.6012
174.0,2.3371,2.1288,0.603,0.5998
175.0,2.3361,2.1278,0.6013,0.5983
176.0,2.3351,2.1268,0.6015,0.5994
177.0,2.3341,2.1258,0.5994,0.5983
178.0,2.333,2.1247,0.5979,0.5975
179.0,2.332,2.1237,0.6001,0.5989
180.0,2.3308,2.1225,0.6001,0.5983
181.0,2.3299,2.1215,0.6024,0.6022
182.0,2.3288,2.1204,0.6005,0.6006
183.0,2.3278,2.1194,0.5982,0.5978
184.0,2.3268,2.1184,0.5984,0.5973
185.0,2.3257,2.1173,0.6007,0.6001
186.0,2.3246,2.1162,0.5988,0.5987
187.0,2.3235,2.1151,0.6017,0.5999
188.0,2.3224,2.1139,0.6005,0.5998
189.0,2.3215,2.113,0.6014,0.6003
