iteration,C_train,C_test,train_error,test_error
1.0,2.5192,2.3114,0.9029,0.9005
2.0,2.5189,2.3111,0.9029,0.9003
3.0,2.5185,2.3107,0.9031,0.9005
4.0,2.5181,2.3103,0.9029,0.9013
5.0,2.5177,2.3099,0.9037,0.902
6.0,2.5174,2.3096,0.9038,0.9024
7.0,2.517,2.3092,0.9039,0.9028
8.0,2.5167,2.3089,0.9037,0.9012
9.0,2.5163,2.3085,0.9043,0.9022
10.0,2.5159,2.3081,0.9046,0.9033
11.0,2.5157,2.3079,0.9043,0.9021
12.0,2.5152,2.3075,0.9051,0.9039
13.0,2.5148,2.307,0.9056,0.9048
14.0,2.5145,2.3067,0.9061,0.9051
15.0,2.5141,2.3063,0.9067,0.9055
16.0,2.5138,2.306,0.9074,0.906
17.0,2.5134,2.3056,0.9076,0.9067
18.0,2.513,2.3053,0.909,0.9087
19.0,2.5128,2.305,0.9078,0.9073
20.0,2.5125,2.3048,0.907,0.9059
21.0,2.5122,2.3045,0.9069,0.9057
22.0,2.5119,2.3042,0.9067,0.9056
23.0,2.5116,2.3039,0.9067,0.906
24.0,2.5113,2.3036,0.907,0.9066
25.0,2.5111,2.3033,0.9066,0.9055
26.0,2.5108,2.303,0.9065,0.906
27.0,2.5104,2.3027,0.9073,0.9069
28.0,2.5101,2.3023,0.9073,0.9067
29.0,2.5098,2.302,0.9074,0.9071
30.0,2.5095,2.3018,0.9064,0.9055
31.0,2.5092,2.3014,0.9064,0.9058
32.0,2.5088,2.3011,0.9066,0.9061
33.0,2.5085,2.3008,0.9065,0.9056
34.0,2.5082,2.3005,0.9066,0.9058
35.0,2.5079,2.3002,0.9067,0.9066
36.0,2.5076,2.2999,0.9071,0.9059
37.0,2.5073,2.2996,0.9073,0.9067
38.0,2.507,2.2993,0.908,0.9086
39.0,2.5068,2.299,0.9074,0.9067
40.0,2.5064,2.2987,0.908,0.9069
41.0,2.5061,2.2984,0.9078,0.907
42.0,2.5058,2.2981,0.9074,0.9067
43.0,2.5056,2.2979,0.9068,0.9065
44.0,2.5053,2.2976,0.9067,0.9064
45.0,2.5049,2.2973,0.9072,0.9073
46.0,2.5047,2.297,0.9073,0.9078
47.0,2.5044,2.2967,0.9084,0.9094
48.0,2.504,2.2964,0.9079,0.9096
49.0,2.5038,2.2961,0.9082,0.9095
50.0,2.5034,2.2957,0.9094,0.9109
51.0,2.5031,2.2954,0.9098,0.9109
52.0,2.5029,2.2952,0.9094,0.9105
53.0,2.5026,2.2949,0.9088,0.9103
54.0,2.5023,2.2946,0.9093,0.9104
55.0,2.502,2.2943,0.909,0.9103
56.0,2.5017,2.294,0.9086,0.9101
57.0,2.5014,2.2937,0.908,0.9093
58.0,2.5011,2.2934,0.9082,0.91
59.0,2.5008,2.2931,0.9089,0.9105
60.0,2.5005,2.2928,0.9094,0.911
61.0,2.5002,2.2925,0.9104,0.9111
62.0,2.4999,2.2922,0.9104,0.911
63.0,2.4996,2.2919,0.9107,0.9116
64.0,2.4994,2.2917,0.9112,0.9121
65.0,2.4991,2.2914,0.9108,0.9123
66.0,2.4988,2.2911,0.9112,0.9124
67.0,2.4985,2.2908,0.9115,0.9125
68.0,2.4982,2.2905,0.9134,0.9152
69.0,2.4979,2.2902,0.9127,0.9141
70.0,2.4976,2.2899,0.9128,0.9143
71.0,2.4973,2.2897,0.9116,0.9126
72.0,2.4971,2.2894,0.9101,0.9113
73.0,2.4969,2.2892,0.9084,0.909
74.0,2.4967,2.289,0.9075,0.9082
75.0,2.4964,2.2887,0.9089,0.9096
76.0,2.4961,2.2885,0.9081,0.9088
77.0,2.4958,2.2882,0.9066,0.9079
78.0,2.4955,2.2879,0.9056,0.9062
79.0,2.4952,2.2876,0.9052,0.9054
80.0,2.495,2.2873,0.9061,0.9068
81.0,2.4947,2.287,0.9063,0.9067
82.0,2.4944,2.2868,0.906,0.9064
83.0,2.4941,2.2865,0.9058,0.9059
84.0,2.4938,2.2862,0.9054,0.9059
85.0,2.4936,2.2859,0.9045,0.9051
86.0,2.4933,2.2856,0.9032,0.9039
87.0,2.493,2.2854,0.9007,0.9027
88.0,2.4928,2.2851,0.9019,0.9033
89.0,2.4925,2.2849,0.9026,0.9035
90.0,2.4922,2.2845,0.9014,0.9026
91.0,2.4919,2.2843,0.9023,0.9031
92.0,2.4916,2.284,0.9024,0.9025
93.0,2.4914,2.2837,0.9031,0.9036
94.0,2.4911,2.2835,0.903,0.9038
95.0,2.4909,2.2832,0.9018,0.9023
96.0,2.4906,2.2829,0.8995,0.9002
97.0,2.4903,2.2826,0.8992,0.8994
