iteration,C_train,C_test,train_error,test_error
1.0,2.5235,2.3146,0.8508,0.8514
2.0,2.523,2.3141,0.8533,0.8539
3.0,2.5222,2.3133,0.8553,0.8556
4.0,2.5216,2.3127,0.856,0.8558
5.0,2.521,2.3122,0.8604,0.8599
6.0,2.5204,2.3115,0.8552,0.8555
7.0,2.5198,2.311,0.854,0.8541
8.0,2.5192,2.3104,0.8565,0.8568
9.0,2.5185,2.3098,0.856,0.8565
10.0,2.518,2.3093,0.8589,0.8591
11.0,2.5174,2.3087,0.855,0.8548
12.0,2.5168,2.3081,0.8517,0.852
13.0,2.5163,2.3076,0.8513,0.8511
14.0,2.5158,2.3072,0.851,0.8511
15.0,2.5153,2.3067,0.8522,0.8525
16.0,2.5148,2.3062,0.8516,0.8515
17.0,2.5142,2.3056,0.8494,0.8486
18.0,2.5136,2.305,0.8484,0.8477
19.0,2.513,2.3045,0.845,0.8437
20.0,2.5125,2.3039,0.8474,0.846
21.0,2.5119,2.3034,0.8457,0.8441
22.0,2.5114,2.3029,0.8466,0.8455
23.0,2.511,2.3025,0.8449,0.8433
24.0,2.5105,2.302,0.8452,0.8436
25.0,2.51,2.3015,0.8448,0.8434
26.0,2.5095,2.301,0.8467,0.845
27.0,2.5091,2.3006,0.846,0.8442
28.0,2.5084,2.2999,0.8437,0.8422
29.0,2.5078,2.2994,0.846,0.8441
30.0,2.5073,2.2989,0.8439,0.842
31.0,2.5068,2.2984,0.8443,0.8425
32.0,2.5065,2.298,0.843,0.8414
33.0,2.5058,2.2974,0.8436,0.8415
34.0,2.5053,2.2969,0.8425,0.8395
35.0,2.5049,2.2965,0.8403,0.8375
36.0,2.5045,2.2961,0.8383,0.8357
37.0,2.504,2.2956,0.838,0.8352
38.0,2.5035,2.2952,0.8406,0.8384
39.0,2.5031,2.2948,0.8394,0.8371
40.0,2.5026,2.2943,0.837,0.8345
41.0,2.5022,2.2938,0.8359,0.8326
42.0,2.5017,2.2934,0.8335,0.83
43.0,2.5012,2.2929,0.8344,0.8306
44.0,2.5008,2.2925,0.8332,0.8295
45.0,2.5003,2.292,0.8302,0.8268
46.0,2.4998,2.2916,0.8319,0.8288
47.0,2.4994,2.2911,0.8326,0.8293
48.0,2.4989,2.2907,0.8317,0.829
49.0,2.4984,2.2902,0.8318,0.829
50.0,2.4979,2.2897,0.8333,0.8309
51.0,2.4975,2.2892,0.8339,0.8315
52.0,2.4971,2.2888,0.834,0.8313
53.0,2.4966,2.2884,0.8356,0.8326
54.0,2.4962,2.288,0.8355,0.8327
55.0,2.4958,2.2876,0.8341,0.8306
56.0,2.4954,2.2871,0.8344,0.8307
57.0,2.4949,2.2867,0.8339,0.8303
58.0,2.4945,2.2863,0.8346,0.8306
59.0,2.494,2.2858,0.835,0.8307
60.0,2.4936,2.2854,0.8345,0.8297
61.0,2.4932,2.2851,0.8339,0.8294
62.0,2.4929,2.2847,0.836,0.8317
63.0,2.4924,2.2842,0.8368,0.8319
64.0,2.492,2.2838,0.8355,0.8309
65.0,2.4915,2.2834,0.8362,0.8317
66.0,2.4912,2.283,0.8347,0.8304
67.0,2.4908,2.2826,0.8351,0.8311
68.0,2.4904,2.2823,0.8354,0.8317
69.0,2.4899,2.2818,0.8384,0.8359
70.0,2.4895,2.2814,0.8396,0.8374
71.0,2.4891,2.281,0.84,0.8377
72.0,2.4887,2.2806,0.8422,0.8401
73.0,2.4883,2.2802,0.8425,0.8406
74.0,2.4879,2.2798,0.8437,0.8417
75.0,2.4874,2.2794,0.8427,0.8406
76.0,2.4871,2.279,0.8431,0.8411
77.0,2.4867,2.2786,0.8444,0.8426
78.0,2.4863,2.2782,0.8441,0.8424
79.0,2.4859,2.2778,0.8453,0.8431
80.0,2.4855,2.2774,0.8468,0.845
81.0,2.4851,2.2771,0.8471,0.8455
82.0,2.4847,2.2767,0.8475,0.8464
83.0,2.4843,2.2763,0.8477,0.846
84.0,2.4839,2.2759,0.8488,0.8476
85.0,2.4835,2.2754,0.8488,0.8479
86.0,2.483,2.275,0.8492,0.848
87.0,2.4827,2.2746,0.8503,0.849
88.0,2.4823,2.2742,0.8524,0.8506
89.0,2.4819,2.2739,0.8524,0.8504
90.0,2.4815,2.2735,0.8546,0.8523
91.0,2.4811,2.2731,0.8553,0.8535
92.0,2.4808,2.2728,0.8546,0.8529
93.0,2.4805,2.2725,0.8543,0.8528
94.0,2.4801,2.2721,0.8548,0.8534
95.0,2.4797,2.2717,0.8549,0.8535
96.0,2.4793,2.2713,0.8548,0.8528
97.0,2.479,2.271,0.8552,0.8543
98.0,2.4786,2.2706,0.8548,0.8534
99.0,2.4782,2.2702,0.8546,0.8534
100.0,2.4778,2.2698,0.8551,0.8542
101.0,2.4774,2.2694,0.8552,0.8542
102.0,2.477,2.269,0.8521,0.8508
103.0,2.4767,2.2687,0.853,0.8519
104.0,2.4763,2.2683,0.8516,0.8506
105.0,2.476,2.268,0.8529,0.8527
106.0,2.4756,2.2676,0.8519,0.8511
107.0,2.4752,2.2672,0.8523,0.8509
108.0,2.4748,2.2668,0.8523,0.8505
109.0,2.4744,2.2664,0.852,0.8503
110.0,2.4741,2.2661,0.8536,0.8518
111.0,2.4738,2.2658,0.8534,0.8519
112.0,2.4734,2.2654,0.8536,0.8519
113.0,2.4731,2.265,0.8539,0.8529
114.0,2.4727,2.2647,0.8541,0.8531
115.0,2.4724,2.2643,0.8532,0.8518
116.0,2.472,2.264,0.8553,0.854
117.0,2.4716,2.2636,0.8549,0.8541
118.0,2.4713,2.2633,0.8573,0.857
119.0,2.471,2.263,0.8574,0.8574
120.0,2.4707,2.2626,0.857,0.8569
121.0,2.4703,2.2622,0.8566,0.8562
122.0,2.4699,2.2618,0.8563,0.8557
123.0,2.4696,2.2615,0.8572,0.8563
124.0,2.4691,2.2611,0.8525,0.8518
125.0,2.4687,2.2607,0.852,0.8514
126.0,2.4684,2.2604,0.8499,0.8491
127.0,2.468,2.26,0.8505,0.8503
128.0,2.4676,2.2596,0.8493,0.8475
129.0,2.4672,2.2592,0.8471,0.8461
130.0,2.4668,2.2588,0.8465,0.8456
131.0,2.4665,2.2584,0.8464,0.8455
132.0,2.4661,2.2581,0.8458,0.8454
133.0,2.4657,2.2577,0.8451,0.845
134.0,2.4653,2.2573,0.8436,0.8432
135.0,2.4649,2.2568,0.8418,0.8403
136.0,2.4646,2.2565,0.842,0.8399
137.0,2.4642,2.2562,0.8433,0.8414
138.0,2.4638,2.2558,0.8441,0.8422
139.0,2.4634,2.2554,0.8417,0.8392
140.0,2.4631,2.255,0.8425,0.8402
141.0,2.4627,2.2546,0.8417,0.8396
142.0,2.4623,2.2542,0.8394,0.8375
143.0,2.4619,2.2538,0.8371,0.8354
144.0,2.4615,2.2534,0.8364,0.8345
145.0,2.4611,2.253,0.8349,0.8329
146.0,2.4607,2.2526,0.8318,0.8302
147.0,2.4603,2.2523,0.8315,0.8304
148.0,2.4599,2.2518,0.8268,0.8252
149.0,2.4595,2.2515,0.8249,0.823
150.0,2.4591,2.251,0.8216,0.8194
151.0,2.4587,2.2507,0.8192,0.8163
152.0,2.4584,2.2503,0.82,0.8178
153.0,2.458,2.2499,0.8159,0.8137
154.0,2.4576,2.2495,0.8121,0.8098
155.0,2.4571,2.2491,0.8077,0.8053
156.0,2.4567,2.2487,0.8061,0.8042
157.0,2.4564,2.2483,0.8048,0.8028
158.0,2.456,2.2479,0.8052,0.8033
159.0,2.4556,2.2475,0.8022,0.7992
160.0,2.4552,2.2471,0.8018,0.7989
161.0,2.4548,2.2467,0.8006,0.7975
162.0,2.4544,2.2463,0.8034,0.8013
163.0,2.454,2.2459,0.8042,0.802
164.0,2.4536,2.2455,0.8005,0.7982
165.0,2.4531,2.2451,0.7968,0.794
166.0,2.4527,2.2446,0.795,0.7918
167.0,2.4523,2.2443,0.793,0.7902
168.0,2.4519,2.2439,0.7924,0.7901
169.0,2.4514,2.2434,0.7897,0.7867
170.0,2.451,2.2429,0.7847,0.7823
171.0,2.4505,2.2425,0.7779,0.7768
172.0,2.4501,2.242,0.7756,0.7748
173.0,2.4497,2.2416,0.7726,0.7721
174.0,2.4492,2.2412,0.7719,0.7715
175.0,2.4488,2.2407,0.7729,0.7715
176.0,2.4483,2.2402,0.7709,0.7701
177.0,2.4479,2.2398,0.7671,0.7676
178.0,2.4475,2.2394,0.768,0.7678
179.0,2.4471,2.239,0.7688,0.7683
180.0,2.4466,2.2386,0.7639,0.7646
181.0,2.4462,2.2382,0.7644,0.764
182.0,2.4458,2.2377,0.7597,0.7601
183.0,2.4453,2.2372,0.7583,0.7585
184.0,2.4449,2.2368,0.7595,0.7597
185.0,2.4445,2.2364,0.7567,0.7575
186.0,2.4441,2.236,0.7509,0.7521
187.0,2.4437,2.2356,0.7494,0.7497
188.0,2.4433,2.2352,0.7479,0.7482
189.0,2.4428,2.2347,0.7471,0.7471
190.0,2.4423,2.2342,0.7451,0.746
191.0,2.4419,2.2338,0.7438,0.7443
192.0,2.4414,2.2333,0.7403,0.7419
193.0,2.441,2.2329,0.7384,0.7402
194.0,2.4405,2.2324,0.7349,0.7366
195.0,2.44,2.2319,0.7326,0.734
196.0,2.4396,2.2315,0.7278,0.7294
197.0,2.4392,2.231,0.7262,0.7276
198.0,2.4387,2.2306,0.7238,0.7244
199.0,2.4383,2.2302,0.7201,0.7212
200.0,2.4378,2.2297,0.7196,0.7197
201.0,2.4373,2.2292,0.7166,0.7163
202.0,2.4369,2.2288,0.7149,0.7148
203.0,2.4365,2.2283,0.7134,0.7133
204.0,2.436,2.2279,0.7136,0.7139
205.0,2.4356,2.2274,0.714,0.7159
206.0,2.4351,2.227,0.7125,0.7139
207.0,2.4347,2.2265,0.7114,0.7129
208.0,2.4342,2.2261,0.7107,0.7119
209.0,2.4337,2.2255,0.7064,0.7077
210.0,2.4332,2.2251,0.7044,0.7055
211.0,2.4328,2.2246,0.7052,0.7057
212.0,2.4323,2.2241,0.7041,0.7045
213.0,2.4319,2.2237,0.7018,0.7015
214.0,2.4314,2.2232,0.702,0.7016
215.0,2.431,2.2228,0.701,0.6998
216.0,2.4306,2.2224,0.7012,0.7
217.0,2.4302,2.222,0.7006,0.6997
218.0,2.4297,2.2215,0.6972,0.6957
219.0,2.4293,2.2211,0.697,0.6963
220.0,2.4288,2.2206,0.6958,0.6954
221.0,2.4284,2.2202,0.6946,0.6941
222.0,2.428,2.2198,0.6959,0.6951
223.0,2.4275,2.2193,0.6956,0.6949
224.0,2.427,2.2188,0.6954,0.6946
225.0,2.4266,2.2184,0.6944,0.6942
226.0,2.4261,2.2179,0.6937,0.6924
227.0,2.4256,2.2174,0.6928,0.6927
228.0,2.4251,2.2169,0.6905,0.6911
229.0,2.4246,2.2164,0.6902,0.69
230.0,2.4241,2.2159,0.6898,0.6907
231.0,2.4236,2.2153,0.6878,0.6883
232.0,2.4231,2.2148,0.687,0.6878
233.0,2.4226,2.2143,0.6856,0.6866
234.0,2.4221,2.2139,0.6831,0.6836
235.0,2.4216,2.2133,0.6822,0.6834
236.0,2.4212,2.2129,0.682,0.6833
237.0,2.4207,2.2125,0.6815,0.683
238.0,2.4202,2.212,0.68,0.682
239.0,2.4198,2.2115,0.6784,0.6799
240.0,2.4193,2.211,0.6781,0.6796
241.0,2.4188,2.2105,0.6766,0.6788
242.0,2.4183,2.21,0.6753,0.6785
243.0,2.4178,2.2096,0.6739,0.6776
244.0,2.4173,2.2091,0.6726,0.6756
245.0,2.4168,2.2085,0.6722,0.6749
246.0,2.4163,2.208,0.6701,0.6732
247.0,2.4158,2.2075,0.6697,0.6731
248.0,2.4153,2.2071,0.67,0.6734
249.0,2.415,2.2067,0.6703,0.6737
250.0,2.4145,2.2062,0.6686,0.6728
251.0,2.414,2.2057,0.6673,0.6709
252.0,2.4135,2.2052,0.6667,0.6707
253.0,2.413,2.2048,0.6665,0.6709
254.0,2.4125,2.2042,0.666,0.6707
255.0,2.412,2.2037,0.6645,0.6687
256.0,2.4115,2.2032,0.6646,0.6686
257.0,2.411,2.2027,0.6637,0.6685
258.0,2.4104,2.2021,0.6627,0.6673
259.0,2.4099,2.2016,0.6617,0.6668
260.0,2.4094,2.2011,0.6611,0.6662
261.0,2.409,2.2007,0.6613,0.6671
262.0,2.4085,2.2002,0.6608,0.6669
263.0,2.408,2.1997,0.6602,0.6666
264.0,2.4075,2.1991,0.6594,0.6647
265.0,2.4069,2.1986,0.658,0.6631
266.0,2.4063,2.198,0.6563,0.6616
267.0,2.4059,2.1975,0.656,0.6614
268.0,2.4054,2.1971,0.6569,0.6615
