iteration,C_train,C_test,train_error,test_error
1.0,2.4914,2.2835,0.8678,0.8675
2.0,2.4904,2.2826,0.8677,0.8671
3.0,2.4895,2.2817,0.8664,0.8662
4.0,2.4887,2.2808,0.8652,0.8655
5.0,2.4877,2.2799,0.8632,0.8644
6.0,2.4869,2.2791,0.8607,0.8617
7.0,2.486,2.2781,0.8592,0.8616
8.0,2.485,2.2772,0.8593,0.861
9.0,2.4842,2.2764,0.8572,0.8588
10.0,2.4835,2.2757,0.8551,0.8558
11.0,2.4825,2.2747,0.8552,0.8559
12.0,2.4816,2.2738,0.8553,0.8561
13.0,2.4808,2.273,0.8551,0.8569
14.0,2.48,2.2722,0.8546,0.8559
15.0,2.4792,2.2714,0.8528,0.8553
16.0,2.4782,2.2704,0.8504,0.8543
17.0,2.4773,2.2695,0.848,0.8528
18.0,2.4763,2.2685,0.8454,0.8497
19.0,2.4756,2.2678,0.8477,0.8514
20.0,2.4747,2.2669,0.8473,0.8511
21.0,2.4739,2.2661,0.8466,0.8506
22.0,2.473,2.2652,0.8448,0.8505
23.0,2.4721,2.2643,0.8459,0.8524
24.0,2.4712,2.2634,0.8447,0.8513
25.0,2.4703,2.2625,0.8408,0.8481
26.0,2.4693,2.2615,0.8405,0.8484
27.0,2.4685,2.2608,0.8404,0.8483
28.0,2.4676,2.2599,0.841,0.848
29.0,2.4666,2.2589,0.8416,0.8478
30.0,2.466,2.2582,0.8429,0.8498
31.0,2.4651,2.2573,0.8384,0.8455
32.0,2.4643,2.2565,0.8411,0.8478
33.0,2.4636,2.2559,0.8405,0.8484
34.0,2.4628,2.2551,0.8407,0.848
35.0,2.4618,2.2541,0.8404,0.8484
36.0,2.461,2.2533,0.8394,0.847
37.0,2.4602,2.2525,0.8406,0.8488
38.0,2.4594,2.2517,0.8424,0.8484
39.0,2.4586,2.2509,0.843,0.8502
40.0,2.4579,2.2503,0.8449,0.8516
41.0,2.457,2.2493,0.846,0.852
42.0,2.4561,2.2484,0.847,0.8524
43.0,2.4555,2.2478,0.8488,0.8537
44.0,2.4546,2.2469,0.8496,0.8543
45.0,2.4538,2.2461,0.8514,0.8573
46.0,2.453,2.2453,0.8516,0.856
47.0,2.4522,2.2445,0.8479,0.8529
48.0,2.4512,2.2436,0.8473,0.8531
49.0,2.4504,2.2427,0.8476,0.8527
50.0,2.4497,2.242,0.8487,0.8535
51.0,2.4489,2.2412,0.8471,0.8524
52.0,2.4482,2.2405,0.85,0.8551
53.0,2.4473,2.2396,0.8496,0.854
54.0,2.4466,2.2389,0.8557,0.8587
55.0,2.4457,2.238,0.856,0.8589
56.0,2.4448,2.2371,0.8564,0.8581
57.0,2.444,2.2363,0.8524,0.8574
58.0,2.4432,2.2355,0.85,0.8559
59.0,2.4424,2.2347,0.8473,0.8534
60.0,2.4413,2.2336,0.8442,0.8507
61.0,2.4405,2.2328,0.8431,0.8493
62.0,2.4396,2.232,0.8429,0.8486
63.0,2.4388,2.2311,0.8448,0.8497
64.0,2.4379,2.2303,0.8433,0.8484
65.0,2.437,2.2294,0.8416,0.8467
66.0,2.436,2.2283,0.8382,0.8436
67.0,2.4351,2.2275,0.8401,0.8454
68.0,2.4343,2.2266,0.8402,0.8467
69.0,2.4334,2.2258,0.8362,0.8417
70.0,2.4324,2.2248,0.8296,0.836
71.0,2.4317,2.2241,0.832,0.8382
72.0,2.4309,2.2232,0.8331,0.8396
73.0,2.4299,2.2223,0.8297,0.8357
74.0,2.4291,2.2215,0.8293,0.8358
75.0,2.4284,2.2208,0.8322,0.8378
76.0,2.4277,2.22,0.8315,0.8371
77.0,2.4267,2.2191,0.8274,0.8336
78.0,2.4257,2.2181,0.8234,0.8316
79.0,2.4248,2.2172,0.8225,0.8303
80.0,2.424,2.2164,0.8221,0.83
81.0,2.4231,2.2155,0.8179,0.8263
82.0,2.4222,2.2146,0.8149,0.8234
83.0,2.4212,2.2136,0.811,0.8189
84.0,2.4203,2.2127,0.8094,0.8176
85.0,2.4194,2.2118,0.8035,0.8128
86.0,2.4186,2.211,0.8036,0.811
87.0,2.4178,2.2102,0.8014,0.8094
88.0,2.4169,2.2093,0.7959,0.8039
89.0,2.416,2.2084,0.7881,0.7982
90.0,2.415,2.2074,0.7861,0.7948
91.0,2.4141,2.2065,0.7886,0.7969
92.0,2.4133,2.2057,0.787,0.7949
93.0,2.4123,2.2047,0.7832,0.7897
94.0,2.4113,2.2038,0.777,0.7821
95.0,2.4104,2.2028,0.77,0.7754
96.0,2.4096,2.202,0.771,0.7768
97.0,2.4086,2.2011,0.7691,0.776
98.0,2.4076,2.2001,0.7582,0.7651
99.0,2.4067,2.1992,0.7575,0.7647
100.0,2.4059,2.1983,0.7533,0.7619
101.0,2.4048,2.1973,0.7424,0.749
102.0,2.4039,2.1964,0.7326,0.7371
103.0,2.403,2.1955,0.7185,0.7174
104.0,2.4019,2.1944,0.6978,0.6937
105.0,2.4011,2.1936,0.6996,0.6976
106.0,2.4003,2.1927,0.6904,0.6907
107.0,2.3994,2.1918,0.6922,0.6923
108.0,2.3984,2.1909,0.6866,0.6864
