iteration,C_train,C_test,train_error,test_error
1.0,2.538,2.3299,0.9012,0.9021
2.0,2.5375,2.3294,0.9012,0.9023
3.0,2.537,2.3289,0.9012,0.9023
4.0,2.5365,2.3284,0.9012,0.9023
5.0,2.5359,2.3279,0.9012,0.9023
6.0,2.5354,2.3274,0.9012,0.9022
7.0,2.535,2.3269,0.9012,0.9022
8.0,2.5345,2.3265,0.9012,0.9024
9.0,2.5341,2.326,0.901,0.9024
10.0,2.5337,2.3256,0.901,0.9024
11.0,2.5332,2.3251,0.9009,0.9023
12.0,2.5328,2.3247,0.9012,0.9017
13.0,2.5322,2.3242,0.901,0.902
14.0,2.5317,2.3237,0.9009,0.9022
15.0,2.5313,2.3233,0.9009,0.9023
16.0,2.5309,2.3228,0.9009,0.902
17.0,2.5305,2.3224,0.9008,0.9024
18.0,2.53,2.3219,0.9009,0.9021
19.0,2.5295,2.3214,0.9009,0.9021
20.0,2.5289,2.3209,0.9008,0.9022
21.0,2.5286,2.3206,0.9008,0.9021
22.0,2.5281,2.3201,0.9008,0.902
23.0,2.5277,2.3196,0.9008,0.9021
24.0,2.5272,2.3192,0.9007,0.9024
25.0,2.5267,2.3187,0.9008,0.9025
26.0,2.5263,2.3183,0.9006,0.9025
27.0,2.5258,2.3178,0.9008,0.9026
28.0,2.5253,2.3173,0.9007,0.9025
29.0,2.5248,2.3168,0.9006,0.9025
30.0,2.5244,2.3164,0.9008,0.9023
31.0,2.524,2.316,0.9008,0.9023
32.0,2.5235,2.3155,0.9006,0.9023
33.0,2.523,2.315,0.9006,0.9025
34.0,2.5226,2.3146,0.9005,0.9022
35.0,2.5221,2.3141,0.9004,0.9022
36.0,2.5217,2.3136,0.9004,0.9024
37.0,2.5212,2.3132,0.9004,0.9021
38.0,2.5208,2.3128,0.9005,0.9024
39.0,2.5204,2.3124,0.9005,0.9022
40.0,2.5199,2.3119,0.9004,0.9025
41.0,2.5194,2.3115,0.9004,0.9018
42.0,2.519,2.311,0.9005,0.9017
43.0,2.5185,2.3105,0.9006,0.9016
44.0,2.5181,2.3101,0.9003,0.9018
45.0,2.5177,2.3097,0.9004,0.9021
46.0,2.5172,2.3092,0.9003,0.9017
47.0,2.5168,2.3088,0.9004,0.9017
48.0,2.5163,2.3083,0.9004,0.9016
49.0,2.5159,2.3079,0.9002,0.9017
50.0,2.5154,2.3074,0.9,0.9013
51.0,2.515,2.307,0.9002,0.9012
52.0,2.5144,2.3065,0.9,0.9014
53.0,2.514,2.306,0.9,0.9013
54.0,2.5135,2.3056,0.8999,0.9012
55.0,2.5131,2.3052,0.9,0.9009
56.0,2.5126,2.3047,0.8998,0.901
57.0,2.5121,2.3042,0.8998,0.9007
58.0,2.5117,2.3038,0.8999,0.901
59.0,2.5113,2.3034,0.8998,0.9007
60.0,2.5109,2.3029,0.8998,0.9008
61.0,2.5104,2.3025,0.8996,0.9008
62.0,2.51,2.3021,0.8996,0.9005
63.0,2.5095,2.3016,0.8994,0.9008
64.0,2.5091,2.3012,0.8997,0.9002
65.0,2.5086,2.3007,0.8993,0.8997
66.0,2.5081,2.3002,0.8997,0.9004
67.0,2.5077,2.2998,0.8993,0.9007
68.0,2.5073,2.2994,0.8994,0.9001
69.0,2.5069,2.2989,0.8994,0.8998
70.0,2.5065,2.2985,0.8991,0.9005
71.0,2.506,2.2981,0.8991,0.8998
72.0,2.5056,2.2976,0.8992,0.9001
73.0,2.5051,2.2972,0.8993,0.9007
74.0,2.5047,2.2968,0.8992,0.9007
75.0,2.5043,2.2964,0.8994,0.9008
76.0,2.504,2.296,0.8992,0.9008
77.0,2.5036,2.2956,0.899,0.9004
78.0,2.5032,2.2952,0.899,0.9005
79.0,2.5028,2.2948,0.899,0.9004
80.0,2.5024,2.2944,0.899,0.9003
81.0,2.502,2.294,0.899,0.9003
82.0,2.5015,2.2936,0.8991,0.9003
83.0,2.5011,2.2931,0.8989,0.9002
84.0,2.5007,2.2927,0.8989,0.8998
85.0,2.5002,2.2923,0.8989,0.8996
86.0,2.4998,2.2918,0.8988,0.8996
87.0,2.4993,2.2914,0.899,0.9001
88.0,2.4989,2.2909,0.8989,0.9002
89.0,2.4984,2.2905,0.8987,0.8997
90.0,2.498,2.29,0.8986,0.8997
91.0,2.4975,2.2896,0.8987,0.9
92.0,2.4971,2.2891,0.8986,0.8994
93.0,2.4965,2.2886,0.8985,0.8994
94.0,2.4961,2.2882,0.8984,0.8995
95.0,2.4957,2.2878,0.898,0.8991
96.0,2.4952,2.2873,0.898,0.8989
97.0,2.4947,2.2868,0.898,0.8986
98.0,2.4943,2.2864,0.8979,0.8987
99.0,2.4939,2.286,0.8977,0.8988
100.0,2.4934,2.2855,0.8977,0.8992
101.0,2.493,2.2851,0.8976,0.8993
102.0,2.4926,2.2847,0.8975,0.8985
103.0,2.4921,2.2842,0.8975,0.8989
104.0,2.4917,2.2838,0.8973,0.8987
105.0,2.4913,2.2834,0.8975,0.8989
106.0,2.4908,2.2829,0.8973,0.8989
107.0,2.4904,2.2825,0.8973,0.8983
108.0,2.4899,2.282,0.8971,0.8981
109.0,2.4894,2.2815,0.8973,0.8982
110.0,2.4889,2.2811,0.8972,0.8988
111.0,2.4885,2.2806,0.897,0.8986
112.0,2.4881,2.2802,0.8969,0.8982
113.0,2.4877,2.2798,0.8965,0.8979
114.0,2.4873,2.2794,0.8969,0.898
115.0,2.4868,2.279,0.8969,0.8981
116.0,2.4864,2.2786,0.8967,0.8985
117.0,2.486,2.2781,0.8965,0.8982
118.0,2.4856,2.2777,0.8964,0.8985
119.0,2.4851,2.2772,0.8965,0.8974
120.0,2.4847,2.2768,0.8964,0.8971
121.0,2.4843,2.2764,0.8962,0.8968
122.0,2.4838,2.2759,0.896,0.8978
123.0,2.4833,2.2755,0.8958,0.8977
124.0,2.4829,2.2751,0.8955,0.8969
125.0,2.4825,2.2746,0.8954,0.8972
126.0,2.482,2.2741,0.8953,0.897
127.0,2.4816,2.2737,0.8952,0.8969
128.0,2.4812,2.2733,0.8953,0.897
129.0,2.4807,2.2729,0.8948,0.8962
130.0,2.4803,2.2724,0.8944,0.8957
131.0,2.4798,2.272,0.894,0.8958
132.0,2.4794,2.2715,0.8938,0.8958
133.0,2.479,2.2711,0.8932,0.8953
134.0,2.4786,2.2707,0.8936,0.8952
135.0,2.4782,2.2703,0.8935,0.8951
136.0,2.4777,2.2698,0.8935,0.8955
137.0,2.4772,2.2694,0.8935,0.8948
138.0,2.4768,2.2689,0.8933,0.8945
139.0,2.4764,2.2685,0.893,0.8937
140.0,2.4759,2.268,0.8931,0.8933
141.0,2.4755,2.2676,0.8922,0.8935
142.0,2.4751,2.2672,0.8921,0.8932
143.0,2.4747,2.2668,0.8921,0.8936
144.0,2.4742,2.2663,0.8919,0.8927
145.0,2.4738,2.2659,0.8915,0.8923
146.0,2.4734,2.2654,0.8912,0.8921
147.0,2.473,2.265,0.8906,0.8924
148.0,2.4725,2.2646,0.8907,0.8921
149.0,2.4721,2.2641,0.8902,0.8914
150.0,2.4717,2.2637,0.8901,0.8916
151.0,2.4713,2.2633,0.8896,0.8909
152.0,2.4707,2.2628,0.889,0.8904
153.0,2.4703,2.2624,0.8891,0.8904
154.0,2.4699,2.262,0.8888,0.8904
155.0,2.4695,2.2615,0.8886,0.89
156.0,2.469,2.261,0.8878,0.8902
157.0,2.4685,2.2606,0.8878,0.8895
158.0,2.4681,2.2602,0.8876,0.8899
159.0,2.4677,2.2598,0.8875,0.8891
160.0,2.4673,2.2594,0.8876,0.8894
161.0,2.4669,2.2589,0.8876,0.8895
162.0,2.4665,2.2585,0.8882,0.8892
163.0,2.4661,2.2581,0.8885,0.891
164.0,2.4656,2.2577,0.8879,0.89
165.0,2.4652,2.2572,0.8878,0.8897
166.0,2.4647,2.2568,0.8876,0.8898
167.0,2.4642,2.2563,0.8871,0.8893
168.0,2.4638,2.2559,0.8869,0.8893
169.0,2.4634,2.2555,0.8872,0.8889
170.0,2.463,2.2551,0.8866,0.8892
171.0,2.4625,2.2546,0.8861,0.8883
172.0,2.4621,2.2541,0.886,0.8885
173.0,2.4617,2.2537,0.8854,0.8891
174.0,2.4613,2.2533,0.8855,0.8897
175.0,2.4608,2.2528,0.8848,0.8885
176.0,2.4604,2.2524,0.8843,0.8877
177.0,2.4599,2.2519,0.8836,0.8869
178.0,2.4595,2.2515,0.883,0.885
179.0,2.459,2.251,0.8823,0.8842
180.0,2.4585,2.2505,0.8809,0.8824
181.0,2.458,2.25,0.8789,0.8791
182.0,2.4575,2.2495,0.8779,0.8783
183.0,2.4571,2.2491,0.8775,0.8774
