iteration,C_train,C_test,train_error,test_error
1.0,2.5416,2.3327,0.901,0.9015
2.0,2.5407,2.3318,0.901,0.9016
3.0,2.5397,2.3308,0.901,0.9016
4.0,2.5389,2.33,0.9012,0.9018
5.0,2.5381,2.3293,0.9012,0.9019
6.0,2.5374,2.3286,0.9012,0.9019
7.0,2.5362,2.3274,0.9015,0.9023
8.0,2.5353,2.3265,0.9016,0.9024
9.0,2.5346,2.3258,0.9016,0.9025
10.0,2.5336,2.3248,0.9016,0.9024
11.0,2.5327,2.324,0.9015,0.9023
12.0,2.5319,2.3232,0.9016,0.9025
13.0,2.5313,2.3225,0.9013,0.9021
14.0,2.5303,2.3216,0.9009,0.9018
15.0,2.5295,2.3208,0.9007,0.9019
16.0,2.5286,2.3199,0.8999,0.9016
17.0,2.5276,2.3189,0.9,0.9018
18.0,2.5267,2.3181,0.8997,0.9011
19.0,2.5259,2.3173,0.899,0.9009
20.0,2.525,2.3165,0.8988,0.9002
21.0,2.5242,2.3156,0.8989,0.9008
22.0,2.5235,2.315,0.8976,0.8995
23.0,2.5227,2.3142,0.8969,0.899
24.0,2.5222,2.3137,0.896,0.8976
25.0,2.5215,2.313,0.896,0.8981
26.0,2.5208,2.3124,0.8949,0.8971
27.0,2.5201,2.3117,0.8932,0.8949
28.0,2.5193,2.3109,0.8922,0.8941
29.0,2.5186,2.3102,0.8894,0.8912
30.0,2.5181,2.3097,0.8891,0.8911
31.0,2.5173,2.3089,0.8841,0.8853
32.0,2.5165,2.3081,0.879,0.8804
33.0,2.5159,2.3076,0.8784,0.8801
34.0,2.5153,2.3069,0.8724,0.8738
35.0,2.5145,2.3062,0.8707,0.8718
36.0,2.5138,2.3054,0.8667,0.8681
37.0,2.513,2.3047,0.8646,0.8664
38.0,2.5123,2.304,0.8628,0.8647
39.0,2.5116,2.3033,0.8571,0.8578
40.0,2.5108,2.3025,0.853,0.8535
41.0,2.51,2.3018,0.8504,0.8502
42.0,2.5095,2.3012,0.8491,0.8484
43.0,2.509,2.3008,0.8467,0.8464
