iteration,C_train,C_test,train_error,test_error
1.0,2.5301,2.3217,0.9136,0.9116
2.0,2.5289,2.3205,0.9148,0.9125
3.0,2.5283,2.3199,0.9132,0.9113
4.0,2.5276,2.3192,0.9105,0.908
5.0,2.5268,2.3185,0.9084,0.9055
6.0,2.5257,2.3173,0.9088,0.9061
7.0,2.5245,2.3162,0.909,0.9063
8.0,2.5236,2.3153,0.9088,0.9055
9.0,2.5227,2.3144,0.9049,0.9015
10.0,2.5216,2.3133,0.9059,0.9025
11.0,2.5208,2.3126,0.8983,0.895
12.0,2.5199,2.3117,0.8953,0.8921
13.0,2.519,2.3108,0.8909,0.8874
14.0,2.5184,2.3102,0.8838,0.8801
15.0,2.5176,2.3094,0.8815,0.8775
16.0,2.5169,2.3087,0.8804,0.8764
17.0,2.5161,2.3079,0.8786,0.8749
18.0,2.5153,2.3071,0.8731,0.8701
19.0,2.5146,2.3064,0.8696,0.8665
20.0,2.514,2.3058,0.8645,0.8625
21.0,2.5131,2.305,0.864,0.8615
22.0,2.5124,2.3043,0.8635,0.8609
23.0,2.5115,2.3034,0.8638,0.8613
24.0,2.5106,2.3025,0.8644,0.8609
25.0,2.5097,2.3017,0.8606,0.8568
26.0,2.5089,2.3008,0.8584,0.8552
27.0,2.5081,2.3001,0.8573,0.8544
28.0,2.5071,2.2991,0.8561,0.8524
29.0,2.5064,2.2984,0.8542,0.8505
30.0,2.5056,2.2976,0.8521,0.848
31.0,2.5049,2.2969,0.8511,0.8471
32.0,2.5044,2.2963,0.85,0.8463
33.0,2.5036,2.2956,0.8478,0.8442
34.0,2.503,2.295,0.8453,0.8408
35.0,2.5021,2.2941,0.845,0.8408
36.0,2.5015,2.2935,0.841,0.8366
37.0,2.5007,2.2927,0.8405,0.8359
38.0,2.5,2.292,0.8401,0.8353
39.0,2.4991,2.2911,0.8373,0.8322
40.0,2.4985,2.2905,0.8377,0.8333
41.0,2.4977,2.2897,0.8361,0.8314
42.0,2.497,2.289,0.8329,0.8279
43.0,2.4964,2.2885,0.8335,0.8291
44.0,2.4957,2.2878,0.834,0.8306
45.0,2.4951,2.2871,0.8363,0.8324
46.0,2.4944,2.2865,0.8382,0.8345
47.0,2.4938,2.2859,0.8372,0.8334
48.0,2.4931,2.2852,0.8346,0.8306
49.0,2.4923,2.2843,0.8329,0.8288
50.0,2.4914,2.2835,0.8286,0.8239
51.0,2.4908,2.2829,0.8296,0.8256
52.0,2.4902,2.2823,0.8309,0.8272
53.0,2.4894,2.2815,0.8275,0.8234
54.0,2.4887,2.2808,0.827,0.8224
55.0,2.488,2.2802,0.8246,0.8195
56.0,2.4873,2.2794,0.8237,0.8174
57.0,2.4866,2.2788,0.8162,0.8116
58.0,2.4859,2.278,0.8133,0.8083
59.0,2.4853,2.2774,0.8138,0.8092
60.0,2.4848,2.2769,0.8166,0.8126
61.0,2.4841,2.2763,0.8093,0.8047
62.0,2.4835,2.2757,0.8107,0.8065
63.0,2.4829,2.275,0.8105,0.8059
64.0,2.4822,2.2743,0.8108,0.8063
65.0,2.4814,2.2736,0.8061,0.8012
66.0,2.481,2.2731,0.8065,0.8021
67.0,2.4804,2.2726,0.8048,0.7995
68.0,2.4798,2.272,0.8076,0.8018
69.0,2.4791,2.2713,0.8007,0.7954
70.0,2.4785,2.2706,0.7994,0.795
71.0,2.4778,2.2699,0.7937,0.7886
72.0,2.4772,2.2694,0.7958,0.7908
73.0,2.4767,2.2688,0.7986,0.7943
74.0,2.4761,2.2683,0.7971,0.7925
75.0,2.4755,2.2677,0.798,0.7934
76.0,2.4749,2.2671,0.796,0.7911
77.0,2.4743,2.2665,0.7964,0.7925
78.0,2.4738,2.2659,0.7942,0.7899
79.0,2.4732,2.2654,0.7897,0.7841
80.0,2.4727,2.2649,0.7875,0.7816
81.0,2.4723,2.2644,0.79,0.7842
82.0,2.4716,2.2638,0.7892,0.7835
83.0,2.471,2.2632,0.7885,0.7831
84.0,2.4704,2.2625,0.7895,0.7854
85.0,2.4697,2.2619,0.7882,0.7837
86.0,2.4692,2.2613,0.7893,0.7841
87.0,2.4685,2.2607,0.7904,0.7852
88.0,2.4678,2.26,0.7885,0.7828
89.0,2.4672,2.2594,0.788,0.7838
90.0,2.4666,2.2587,0.7882,0.7831
91.0,2.4661,2.2583,0.7913,0.7868
92.0,2.4655,2.2577,0.791,0.7867
93.0,2.465,2.2571,0.7925,0.7878
94.0,2.4644,2.2566,0.7876,0.7836
95.0,2.4638,2.256,0.7819,0.7762
96.0,2.4633,2.2554,0.7815,0.7759
97.0,2.4627,2.2548,0.7823,0.7766
98.0,2.462,2.2542,0.7829,0.7781
99.0,2.4614,2.2535,0.7807,0.7756
100.0,2.461,2.2531,0.7837,0.7794
101.0,2.4603,2.2525,0.7798,0.7756
102.0,2.4596,2.2517,0.7764,0.7717
103.0,2.4589,2.2511,0.776,0.771
104.0,2.4585,2.2506,0.7754,0.7716
105.0,2.4578,2.2499,0.7756,0.7703
106.0,2.4573,2.2494,0.7732,0.7687
107.0,2.4566,2.2487,0.7718,0.7678
108.0,2.4559,2.248,0.7679,0.7642
109.0,2.4552,2.2473,0.7667,0.7625
110.0,2.4546,2.2467,0.766,0.7623
111.0,2.4538,2.246,0.7648,0.7607
112.0,2.4533,2.2454,0.7642,0.7616
113.0,2.4526,2.2448,0.7598,0.7577
114.0,2.4521,2.2442,0.7611,0.759
115.0,2.4514,2.2436,0.7592,0.7555
116.0,2.4508,2.243,0.7581,0.7545
117.0,2.4503,2.2424,0.76,0.7568
118.0,2.4495,2.2417,0.7575,0.754
119.0,2.4489,2.2411,0.7571,0.7536
120.0,2.4484,2.2405,0.7552,0.7507
121.0,2.4477,2.2398,0.7506,0.7462
122.0,2.4471,2.2392,0.7524,0.7484
123.0,2.4466,2.2387,0.7494,0.7454
124.0,2.4459,2.238,0.7479,0.744
125.0,2.4452,2.2374,0.7397,0.7345
126.0,2.4447,2.2368,0.7421,0.7359
127.0,2.4441,2.2362,0.7434,0.7362
128.0,2.4436,2.2356,0.7436,0.7376
129.0,2.4429,2.235,0.7349,0.7293
130.0,2.4423,2.2344,0.731,0.7271
131.0,2.4415,2.2336,0.7251,0.721
132.0,2.4409,2.233,0.7221,0.7182
133.0,2.4403,2.2324,0.7187,0.7167
134.0,2.4396,2.2317,0.7048,0.7026
135.0,2.439,2.2311,0.7043,0.7024
136.0,2.4384,2.2305,0.7004,0.6978
137.0,2.4377,2.2298,0.6979,0.6966
138.0,2.4372,2.2292,0.7015,0.7002
139.0,2.4366,2.2286,0.7026,0.6996
140.0,2.436,2.2281,0.7048,0.7017
141.0,2.4354,2.2274,0.7055,0.7041
142.0,2.4347,2.2267,0.6992,0.6982
143.0,2.4342,2.2262,0.6981,0.6967
144.0,2.4336,2.2256,0.695,0.6939
145.0,2.433,2.225,0.6939,0.6935
146.0,2.4324,2.2245,0.6931,0.6909
147.0,2.4318,2.2239,0.6915,0.6896
148.0,2.4313,2.2233,0.6918,0.6895
149.0,2.4307,2.2227,0.6934,0.6924
150.0,2.4301,2.2221,0.7012,0.6994
151.0,2.4295,2.2215,0.7009,0.6987
152.0,2.4289,2.2209,0.6884,0.6871
153.0,2.4283,2.2203,0.6876,0.6867
154.0,2.4276,2.2196,0.687,0.686
155.0,2.4269,2.2189,0.684,0.6816
156.0,2.4262,2.2183,0.6774,0.6761
157.0,2.4256,2.2177,0.6742,0.674
158.0,2.425,2.217,0.6722,0.6736
159.0,2.4244,2.2164,0.6715,0.6724
160.0,2.4236,2.2157,0.6643,0.6665
161.0,2.423,2.215,0.6638,0.666
162.0,2.4224,2.2144,0.6689,0.6713
163.0,2.4217,2.2137,0.6697,0.669
164.0,2.4211,2.2131,0.6645,0.6642
165.0,2.4204,2.2124,0.6592,0.6606
166.0,2.4199,2.2119,0.6602,0.6611
167.0,2.4193,2.2113,0.6604,0.6606
168.0,2.4187,2.2107,0.6585,0.6571
169.0,2.418,2.21,0.6539,0.6544
170.0,2.4172,2.2092,0.6467,0.6481
171.0,2.4166,2.2086,0.6516,0.6535
172.0,2.416,2.208,0.6541,0.6562
173.0,2.4154,2.2073,0.6531,0.6548
174.0,2.4147,2.2067,0.6514,0.6539
175.0,2.414,2.2059,0.6465,0.6485
176.0,2.4132,2.2052,0.6416,0.6441
177.0,2.4125,2.2045,0.6398,0.642
178.0,2.4119,2.2039,0.6422,0.6458
179.0,2.4113,2.2032,0.6443,0.6465
180.0,2.4106,2.2025,0.6479,0.6502
181.0,2.4099,2.2018,0.6507,0.6536
182.0,2.4092,2.2011,0.6431,0.6452
183.0,2.4085,2.2004,0.6427,0.6444
184.0,2.4079,2.1997,0.6458,0.6481
185.0,2.4073,2.1991,0.6509,0.655
186.0,2.4067,2.1985,0.6517,0.6556
187.0,2.406,2.1979,0.6524,0.6567
188.0,2.4052,2.1971,0.6494,0.6534
189.0,2.4045,2.1964,0.6435,0.6471
190.0,2.4038,2.1956,0.638,0.6411
191.0,2.403,2.1948,0.633,0.6363
192.0,2.4022,2.194,0.6177,0.6202
193.0,2.4015,2.1934,0.6141,0.6162
194.0,2.4008,2.1927,0.6104,0.6148
195.0,2.4001,2.1919,0.6058,0.6099
196.0,2.3994,2.1913,0.6052,0.6086
197.0,2.3987,2.1906,0.604,0.6074
198.0,2.3981,2.1899,0.5992,0.6023
199.0,2.3974,2.1892,0.5982,0.6027
200.0,2.3966,2.1884,0.5986,0.6031
201.0,2.3959,2.1877,0.5925,0.5974
202.0,2.3953,2.1871,0.5916,0.5943
203.0,2.3945,2.1863,0.5909,0.5931
204.0,2.3937,2.1855,0.5891,0.5915
205.0,2.3931,2.1849,0.5826,0.5848
206.0,2.3924,2.1842,0.5844,0.586
207.0,2.3917,2.1835,0.5883,0.5883
208.0,2.391,2.1828,0.5784,0.5794
209.0,2.3902,2.182,0.5794,0.578
210.0,2.3895,2.1813,0.5743,0.5746
211.0,2.3887,2.1804,0.5694,0.5703
212.0,2.3879,2.1797,0.5717,0.5741
213.0,2.3871,2.1788,0.5694,0.5732
214.0,2.3863,2.178,0.5656,0.5681
215.0,2.3855,2.1773,0.5628,0.5657
216.0,2.3848,2.1765,0.5643,0.566
217.0,2.3841,2.1758,0.5587,0.5612
218.0,2.3832,2.1749,0.56,0.5617
219.0,2.3824,2.1742,0.5561,0.5574
220.0,2.3817,2.1734,0.5581,0.5609
221.0,2.3809,2.1726,0.5587,0.5613
222.0,2.3802,2.1719,0.5555,0.5593
223.0,2.3794,2.1711,0.55,0.553
224.0,2.3786,2.1703,0.55,0.5544
225.0,2.3778,2.1694,0.5464,0.5484
