iteration,C_train,C_test,train_error,test_error
1.0,2.5041,2.2966,0.877,0.8762
2.0,2.5041,2.2966,0.8769,0.8762
3.0,2.5041,2.2966,0.877,0.8762
4.0,2.5041,2.2966,0.877,0.8762
5.0,2.5041,2.2966,0.877,0.8762
6.0,2.5041,2.2966,0.877,0.8762
7.0,2.5041,2.2966,0.877,0.8762
8.0,2.5041,2.2966,0.8769,0.8762
9.0,2.504,2.2966,0.8769,0.8762
10.0,2.504,2.2966,0.8769,0.8761
11.0,2.504,2.2966,0.8769,0.8761
12.0,2.504,2.2966,0.8769,0.8761
13.0,2.504,2.2966,0.8769,0.8762
14.0,2.504,2.2966,0.8769,0.8761
15.0,2.504,2.2966,0.8768,0.8761
16.0,2.504,2.2965,0.8768,0.8761
17.0,2.504,2.2965,0.8768,0.8761
18.0,2.504,2.2965,0.8767,0.8761
19.0,2.504,2.2965,0.8768,0.8761
20.0,2.504,2.2965,0.8768,0.8761
21.0,2.504,2.2965,0.8768,0.8761
22.0,2.504,2.2965,0.8767,0.8761
23.0,2.504,2.2965,0.8768,0.8761
24.0,2.504,2.2965,0.8768,0.8761
25.0,2.504,2.2965,0.8766,0.8761
26.0,2.504,2.2965,0.8766,0.8761
27.0,2.504,2.2965,0.8766,0.8761
28.0,2.504,2.2965,0.8766,0.8761
29.0,2.504,2.2965,0.8766,0.8761
30.0,2.5039,2.2965,0.8766,0.8761
31.0,2.5039,2.2965,0.8765,0.8761
32.0,2.5039,2.2965,0.8765,0.876
33.0,2.5039,2.2965,0.8765,0.876
34.0,2.5039,2.2965,0.8765,0.8761
35.0,2.5039,2.2965,0.8765,0.8761
36.0,2.5039,2.2965,0.8765,0.876
37.0,2.5039,2.2965,0.8765,0.876
38.0,2.5039,2.2965,0.8766,0.8761
39.0,2.5039,2.2964,0.8765,0.876
40.0,2.5039,2.2964,0.8765,0.876
41.0,2.5039,2.2964,0.8764,0.876
42.0,2.5039,2.2964,0.8764,0.876
43.0,2.5039,2.2964,0.8764,0.876
44.0,2.5039,2.2964,0.8764,0.876
45.0,2.5039,2.2964,0.8764,0.876
46.0,2.5039,2.2964,0.8764,0.876
47.0,2.5038,2.2964,0.8762,0.876
48.0,2.5038,2.2964,0.8762,0.876
49.0,2.5038,2.2964,0.8762,0.8759
50.0,2.5038,2.2964,0.8762,0.8758
51.0,2.5038,2.2964,0.8762,0.8758
52.0,2.5038,2.2964,0.8762,0.8758
53.0,2.5038,2.2964,0.8761,0.8757
54.0,2.5038,2.2964,0.8761,0.8757
55.0,2.5038,2.2964,0.8761,0.8758
56.0,2.5038,2.2963,0.876,0.8756
57.0,2.5038,2.2963,0.876,0.8756
58.0,2.5038,2.2963,0.876,0.8755
59.0,2.5038,2.2963,0.8759,0.8755
60.0,2.5038,2.2963,0.8759,0.8755
61.0,2.5038,2.2963,0.8759,0.8754
62.0,2.5038,2.2963,0.8759,0.8754
63.0,2.5038,2.2963,0.8758,0.8752
64.0,2.5038,2.2963,0.8758,0.8752
65.0,2.5038,2.2963,0.8758,0.8752
66.0,2.5038,2.2963,0.8758,0.8753
67.0,2.5038,2.2963,0.8758,0.8752
68.0,2.5038,2.2963,0.8758,0.8751
69.0,2.5038,2.2963,0.8757,0.875
70.0,2.5038,2.2963,0.8756,0.8748
71.0,2.5037,2.2963,0.8755,0.8747
72.0,2.5037,2.2963,0.8754,0.8747
73.0,2.5037,2.2963,0.8754,0.8747
74.0,2.5037,2.2963,0.8754,0.8748
75.0,2.5037,2.2963,0.8754,0.8747
76.0,2.5037,2.2963,0.8754,0.8747
77.0,2.5037,2.2963,0.8754,0.8747
78.0,2.5037,2.2962,0.8753,0.8745
79.0,2.5037,2.2962,0.8752,0.8745
80.0,2.5037,2.2962,0.8752,0.8745
81.0,2.5037,2.2962,0.8752,0.8745
82.0,2.5037,2.2962,0.8752,0.8745
83.0,2.5037,2.2962,0.8752,0.8745
84.0,2.5037,2.2962,0.8752,0.8745
85.0,2.5037,2.2962,0.8752,0.8745
86.0,2.5037,2.2962,0.8751,0.8745
87.0,2.5037,2.2962,0.8751,0.8745
88.0,2.5037,2.2962,0.8751,0.8745
89.0,2.5037,2.2962,0.875,0.8745
90.0,2.5036,2.2962,0.8749,0.8744
91.0,2.5036,2.2962,0.8749,0.8744
92.0,2.5036,2.2962,0.8749,0.8744
93.0,2.5036,2.2962,0.8749,0.8744
94.0,2.5036,2.2962,0.8749,0.8744
95.0,2.5036,2.2962,0.8749,0.8744
96.0,2.5036,2.2962,0.8749,0.8744
97.0,2.5036,2.2962,0.8749,0.8744
98.0,2.5036,2.2961,0.8749,0.8744
99.0,2.5036,2.2961,0.8749,0.8744
100.0,2.5036,2.2961,0.8749,0.8744
101.0,2.5036,2.2961,0.8748,0.8744
102.0,2.5036,2.2961,0.8748,0.8744
103.0,2.5036,2.2961,0.8748,0.8744
104.0,2.5036,2.2961,0.8748,0.8744
105.0,2.5036,2.2961,0.8748,0.8744
106.0,2.5036,2.2961,0.8748,0.8744
107.0,2.5036,2.2961,0.8748,0.8744
108.0,2.5036,2.2961,0.8748,0.8743
109.0,2.5036,2.2961,0.8747,0.8743
110.0,2.5036,2.2961,0.8747,0.8743
111.0,2.5036,2.2961,0.8747,0.8743
112.0,2.5035,2.2961,0.8747,0.8743
113.0,2.5035,2.2961,0.8746,0.8743
114.0,2.5035,2.2961,0.8746,0.8743
115.0,2.5035,2.2961,0.8747,0.8743
116.0,2.5035,2.2961,0.8747,0.8743
117.0,2.5035,2.2961,0.8744,0.8739
118.0,2.5035,2.2961,0.8744,0.874
119.0,2.5035,2.296,0.8743,0.8739
120.0,2.5035,2.296,0.8743,0.8739
121.0,2.5035,2.296,0.8743,0.8739
122.0,2.5035,2.296,0.8742,0.8739
123.0,2.5035,2.296,0.8742,0.8739
124.0,2.5035,2.296,0.8742,0.8738
125.0,2.5035,2.296,0.8742,0.8738
126.0,2.5035,2.296,0.8742,0.8737
127.0,2.5035,2.296,0.8741,0.8734
128.0,2.5035,2.296,0.8742,0.8737
129.0,2.5035,2.296,0.8742,0.8737
130.0,2.5035,2.296,0.8741,0.8735
131.0,2.5035,2.296,0.8741,0.8736
132.0,2.5034,2.296,0.8741,0.8736
133.0,2.5034,2.296,0.8742,0.8735
134.0,2.5034,2.296,0.8741,0.8734
135.0,2.5034,2.296,0.8741,0.8734
136.0,2.5034,2.296,0.8741,0.8734
137.0,2.5034,2.296,0.874,0.8734
138.0,2.5034,2.296,0.874,0.8734
139.0,2.5034,2.296,0.874,0.8734
140.0,2.5034,2.296,0.874,0.8734
141.0,2.5034,2.2959,0.874,0.8734
142.0,2.5034,2.2959,0.874,0.8734
143.0,2.5034,2.2959,0.874,0.8734
144.0,2.5034,2.2959,0.874,0.8733
145.0,2.5034,2.2959,0.874,0.8733
146.0,2.5034,2.2959,0.8739,0.8732
147.0,2.5034,2.2959,0.8739,0.8732
148.0,2.5034,2.2959,0.8739,0.8732
149.0,2.5034,2.2959,0.8738,0.8731
150.0,2.5034,2.2959,0.8738,0.8731
151.0,2.5033,2.2959,0.8738,0.8731
152.0,2.5033,2.2959,0.8738,0.8731
153.0,2.5033,2.2959,0.8737,0.8731
154.0,2.5033,2.2959,0.8737,0.873
155.0,2.5033,2.2959,0.8737,0.873
156.0,2.5033,2.2959,0.8737,0.873
157.0,2.5033,2.2959,0.8736,0.873
158.0,2.5033,2.2959,0.8736,0.8727
159.0,2.5033,2.2958,0.8736,0.8727
160.0,2.5033,2.2958,0.8735,0.8727
161.0,2.5033,2.2958,0.8735,0.8727
162.0,2.5033,2.2958,0.8735,0.8727
163.0,2.5033,2.2958,0.8734,0.8727
164.0,2.5033,2.2958,0.8734,0.8727
165.0,2.5033,2.2958,0.8734,0.8727
166.0,2.5033,2.2958,0.8734,0.8727
167.0,2.5033,2.2958,0.8734,0.8727
168.0,2.5033,2.2958,0.8734,0.8728
169.0,2.5033,2.2958,0.8734,0.8727
170.0,2.5033,2.2958,0.8734,0.8727
171.0,2.5032,2.2958,0.8734,0.8728
172.0,2.5032,2.2958,0.8733,0.8728
173.0,2.5032,2.2958,0.8733,0.8727
174.0,2.5032,2.2958,0.8732,0.8727
175.0,2.5032,2.2958,0.8731,0.8727
176.0,2.5032,2.2958,0.8731,0.8725
177.0,2.5032,2.2958,0.8732,0.8727
178.0,2.5032,2.2958,0.8732,0.8726
179.0,2.5032,2.2958,0.8732,0.8725
180.0,2.5032,2.2958,0.8732,0.8724
181.0,2.5032,2.2958,0.8731,0.8722
182.0,2.5032,2.2957,0.873,0.8722
183.0,2.5032,2.2957,0.873,0.8722
184.0,2.5032,2.2957,0.873,0.8722
185.0,2.5032,2.2957,0.873,0.8722
186.0,2.5032,2.2957,0.873,0.8722
187.0,2.5032,2.2957,0.873,0.8722
188.0,2.5032,2.2957,0.873,0.8722
189.0,2.5032,2.2957,0.8729,0.8722
190.0,2.5032,2.2957,0.873,0.8722
191.0,2.5032,2.2957,0.873,0.8722
192.0,2.5032,2.2957,0.873,0.8722
193.0,2.5032,2.2957,0.8729,0.8721
194.0,2.5032,2.2957,0.873,0.8722
195.0,2.5031,2.2957,0.8729,0.8721
196.0,2.5031,2.2957,0.8729,0.8721
197.0,2.5031,2.2957,0.8729,0.8721
198.0,2.5031,2.2957,0.8729,0.872
199.0,2.5031,2.2957,0.8729,0.872
200.0,2.5031,2.2957,0.8729,0.8719
201.0,2.5031,2.2957,0.8729,0.8719
202.0,2.5031,2.2957,0.8729,0.8721
203.0,2.5031,2.2957,0.8729,0.8721
204.0,2.5031,2.2957,0.8729,0.8721
205.0,2.5031,2.2957,0.8729,0.872
206.0,2.5031,2.2957,0.8729,0.8719
207.0,2.5031,2.2957,0.8728,0.8719
208.0,2.5031,2.2956,0.8727,0.8718
209.0,2.5031,2.2956,0.8727,0.8717
210.0,2.5031,2.2956,0.8727,0.8716
211.0,2.5031,2.2956,0.8727,0.8716
212.0,2.5031,2.2956,0.8726,0.8716
213.0,2.5031,2.2956,0.8727,0.8716
214.0,2.5031,2.2956,0.8725,0.8714
215.0,2.5031,2.2956,0.8725,0.8713
216.0,2.5031,2.2956,0.8724,0.8715
217.0,2.5031,2.2956,0.8724,0.8715
218.0,2.5031,2.2956,0.8724,0.8715
219.0,2.503,2.2956,0.8724,0.8713
220.0,2.503,2.2956,0.8724,0.8712
221.0,2.503,2.2956,0.8723,0.8712
222.0,2.503,2.2956,0.8723,0.8709
223.0,2.503,2.2956,0.8723,0.8709
224.0,2.503,2.2956,0.8723,0.8709
225.0,2.503,2.2956,0.8723,0.8709
226.0,2.503,2.2956,0.8723,0.8709
227.0,2.503,2.2955,0.8722,0.8709
228.0,2.503,2.2955,0.8722,0.8709
229.0,2.503,2.2955,0.8722,0.8709
230.0,2.503,2.2955,0.8722,0.8709
231.0,2.503,2.2955,0.8722,0.8709
232.0,2.503,2.2955,0.8722,0.8709
233.0,2.503,2.2955,0.8722,0.8709
234.0,2.503,2.2955,0.8722,0.8709
235.0,2.503,2.2955,0.8722,0.8709
236.0,2.503,2.2955,0.8722,0.8709
237.0,2.503,2.2955,0.8722,0.8709
238.0,2.503,2.2955,0.8722,0.8709
239.0,2.503,2.2955,0.8722,0.8709
240.0,2.5029,2.2955,0.8721,0.8709
241.0,2.5029,2.2955,0.8721,0.8709
242.0,2.5029,2.2955,0.8721,0.8709
243.0,2.5029,2.2955,0.8721,0.8709
244.0,2.5029,2.2955,0.8721,0.8709
245.0,2.5029,2.2955,0.8721,0.8709
246.0,2.5029,2.2955,0.8721,0.8709
247.0,2.5029,2.2955,0.8721,0.8709
248.0,2.5029,2.2955,0.8721,0.8709
249.0,2.5029,2.2955,0.8721,0.8709
250.0,2.5029,2.2955,0.8721,0.8709
251.0,2.5029,2.2955,0.8721,0.8708
252.0,2.5029,2.2955,0.872,0.8707
253.0,2.5029,2.2955,0.872,0.8707
