iteration,C_train,C_test,train_error,test_error
1.0,2.518,2.3105,0.9409,0.9387
2.0,2.5171,2.3095,0.949,0.9477
3.0,2.5162,2.3087,0.9518,0.9494
4.0,2.5152,2.3077,0.9489,0.9472
5.0,2.5142,2.3067,0.951,0.9489
6.0,2.5131,2.3056,0.9576,0.9557
7.0,2.5122,2.3047,0.9573,0.9547
8.0,2.5111,2.3036,0.9616,0.9618
9.0,2.5101,2.3026,0.9597,0.9574
10.0,2.5093,2.3018,0.9591,0.9576
11.0,2.5083,2.3008,0.9571,0.9548
12.0,2.5073,2.2998,0.9572,0.9566
13.0,2.5062,2.2988,0.9521,0.9493
14.0,2.505,2.2976,0.9492,0.9474
15.0,2.5039,2.2965,0.9482,0.9463
16.0,2.503,2.2956,0.9453,0.9458
17.0,2.5021,2.2947,0.9375,0.9377
18.0,2.5012,2.2938,0.9363,0.936
19.0,2.5004,2.293,0.9292,0.9291
20.0,2.4995,2.2921,0.9224,0.9231
21.0,2.4986,2.2912,0.9069,0.9087
22.0,2.4977,2.2903,0.9059,0.9071
23.0,2.4968,2.2894,0.9076,0.9085
24.0,2.4958,2.2884,0.8987,0.8976
25.0,2.495,2.2876,0.8945,0.8936
26.0,2.494,2.2867,0.8788,0.8782
27.0,2.4932,2.2859,0.8763,0.8755
28.0,2.4923,2.285,0.8608,0.8611
29.0,2.4914,2.2841,0.8547,0.8545
30.0,2.4904,2.2831,0.8483,0.8495
31.0,2.4897,2.2823,0.8416,0.8446
32.0,2.4886,2.2813,0.8366,0.8386
33.0,2.4878,2.2805,0.832,0.8347
34.0,2.487,2.2797,0.8293,0.8328
35.0,2.4861,2.2788,0.8241,0.8259
36.0,2.485,2.2777,0.8215,0.8241
37.0,2.4843,2.2769,0.8196,0.8223
38.0,2.4835,2.2762,0.8157,0.8184
39.0,2.4827,2.2754,0.8158,0.8181
40.0,2.4818,2.2745,0.8114,0.8137
41.0,2.4812,2.2738,0.815,0.8182
42.0,2.4803,2.273,0.809,0.8119
43.0,2.4793,2.272,0.8048,0.8075
