iteration,C_train,C_test,train_error,test_error
1.0,2.5239,2.3166,0.9188,0.9168
2.0,2.5239,2.3166,0.9187,0.9166
3.0,2.5239,2.3166,0.9186,0.9167
4.0,2.5239,2.3166,0.9186,0.9167
5.0,2.5238,2.3165,0.9186,0.9166
6.0,2.5238,2.3165,0.9186,0.9165
7.0,2.5238,2.3165,0.9186,0.9166
8.0,2.5238,2.3165,0.9187,0.9166
9.0,2.5238,2.3165,0.9186,0.9166
10.0,2.5238,2.3165,0.9186,0.9166
11.0,2.5238,2.3165,0.9188,0.9165
12.0,2.5238,2.3165,0.9186,0.9164
13.0,2.5238,2.3165,0.9187,0.9164
14.0,2.5238,2.3165,0.9186,0.9162
15.0,2.5238,2.3165,0.9187,0.9163
16.0,2.5238,2.3165,0.9187,0.9164
17.0,2.5238,2.3165,0.9187,0.9164
18.0,2.5238,2.3165,0.9186,0.9164
19.0,2.5237,2.3164,0.9186,0.9162
20.0,2.5237,2.3164,0.9186,0.9162
21.0,2.5237,2.3164,0.9187,0.9163
22.0,2.5237,2.3164,0.9187,0.9162
23.0,2.5237,2.3164,0.9187,0.9163
24.0,2.5237,2.3164,0.9188,0.9163
25.0,2.5237,2.3164,0.9187,0.9162
26.0,2.5237,2.3164,0.9187,0.9162
27.0,2.5237,2.3164,0.9186,0.9162
28.0,2.5237,2.3164,0.9186,0.9162
29.0,2.5237,2.3164,0.9188,0.9163
30.0,2.5237,2.3164,0.9187,0.9166
31.0,2.5237,2.3164,0.9187,0.9166
32.0,2.5237,2.3164,0.9187,0.9166
33.0,2.5237,2.3163,0.9187,0.9164
34.0,2.5236,2.3163,0.9186,0.9166
35.0,2.5236,2.3163,0.9186,0.9164
36.0,2.5236,2.3163,0.9187,0.9164
37.0,2.5236,2.3163,0.9187,0.9164
38.0,2.5236,2.3163,0.9187,0.9164
39.0,2.5236,2.3163,0.9187,0.9164
40.0,2.5236,2.3163,0.9186,0.9163
41.0,2.5236,2.3163,0.9185,0.9162
42.0,2.5236,2.3163,0.9185,0.9159
43.0,2.5236,2.3163,0.9185,0.9159
44.0,2.5236,2.3163,0.9185,0.916
45.0,2.5235,2.3162,0.9186,0.9161
46.0,2.5235,2.3162,0.9186,0.9161
47.0,2.5235,2.3162,0.9185,0.9161
48.0,2.5235,2.3162,0.9185,0.9162
49.0,2.5235,2.3162,0.9185,0.9162
50.0,2.5235,2.3162,0.9186,0.9162
51.0,2.5235,2.3162,0.9185,0.9162
52.0,2.5235,2.3162,0.9185,0.9162
53.0,2.5235,2.3162,0.9184,0.9161
54.0,2.5235,2.3162,0.9182,0.916
55.0,2.5235,2.3162,0.9182,0.9159
56.0,2.5234,2.3161,0.9182,0.9159
57.0,2.5234,2.3161,0.9185,0.9158
58.0,2.5234,2.3161,0.9185,0.9158
59.0,2.5234,2.3161,0.9185,0.9158
60.0,2.5234,2.3161,0.9185,0.9156
61.0,2.5234,2.3161,0.9186,0.9157
62.0,2.5234,2.3161,0.9185,0.9155
63.0,2.5234,2.3161,0.9185,0.9156
64.0,2.5234,2.3161,0.9185,0.9155
65.0,2.5234,2.3161,0.9183,0.9154
66.0,2.5233,2.316,0.9182,0.9154
67.0,2.5233,2.316,0.9182,0.9154
68.0,2.5233,2.316,0.9181,0.9157
69.0,2.5233,2.316,0.9182,0.9155
70.0,2.5233,2.316,0.9182,0.9156
71.0,2.5233,2.316,0.918,0.9155
72.0,2.5232,2.3159,0.918,0.9155
73.0,2.5232,2.3159,0.918,0.9155
74.0,2.5232,2.3159,0.918,0.9154
75.0,2.5232,2.3159,0.918,0.9154
76.0,2.5232,2.3159,0.9179,0.9152
77.0,2.5232,2.3159,0.918,0.9151
78.0,2.5232,2.3159,0.918,0.9151
79.0,2.5232,2.3159,0.9179,0.9151
80.0,2.5232,2.3159,0.9179,0.915
81.0,2.5232,2.3159,0.918,0.9151
82.0,2.5231,2.3158,0.918,0.9152
83.0,2.5231,2.3158,0.918,0.9153
84.0,2.5231,2.3158,0.918,0.9153
85.0,2.5231,2.3158,0.918,0.9151
86.0,2.5231,2.3158,0.918,0.9151
87.0,2.5231,2.3158,0.9178,0.915
88.0,2.5231,2.3158,0.918,0.915
89.0,2.5231,2.3158,0.9178,0.9148
90.0,2.5231,2.3158,0.9178,0.915
91.0,2.5231,2.3158,0.9178,0.915
92.0,2.5231,2.3158,0.9177,0.915
93.0,2.5231,2.3158,0.9177,0.9148
94.0,2.523,2.3158,0.9177,0.9148
95.0,2.523,2.3157,0.9176,0.9148
96.0,2.523,2.3157,0.9176,0.9148
97.0,2.523,2.3157,0.9175,0.9148
98.0,2.523,2.3157,0.9175,0.9147
99.0,2.523,2.3157,0.9174,0.9148
100.0,2.523,2.3157,0.9174,0.9146
101.0,2.5229,2.3156,0.9175,0.9146
102.0,2.5229,2.3156,0.9174,0.9146
103.0,2.5229,2.3156,0.9173,0.9146
104.0,2.5229,2.3156,0.9173,0.9145
105.0,2.5229,2.3156,0.9173,0.9145
106.0,2.5229,2.3156,0.9173,0.9146
107.0,2.5229,2.3156,0.9173,0.9145
108.0,2.5229,2.3156,0.9172,0.9145
109.0,2.5229,2.3156,0.9174,0.9146
110.0,2.5229,2.3156,0.9174,0.9146
111.0,2.5229,2.3156,0.9174,0.9146
112.0,2.5229,2.3156,0.9174,0.9145
113.0,2.5229,2.3156,0.9174,0.9145
114.0,2.5228,2.3155,0.9172,0.9145
115.0,2.5228,2.3155,0.9172,0.9145
116.0,2.5228,2.3155,0.917,0.9145
117.0,2.5228,2.3155,0.917,0.9143
118.0,2.5228,2.3155,0.917,0.9143
119.0,2.5228,2.3155,0.9171,0.9144
120.0,2.5228,2.3155,0.917,0.9144
121.0,2.5228,2.3155,0.9171,0.9144
122.0,2.5228,2.3155,0.9171,0.9144
123.0,2.5228,2.3155,0.9169,0.9142
124.0,2.5228,2.3155,0.9169,0.9142
125.0,2.5228,2.3155,0.9168,0.9142
126.0,2.5228,2.3155,0.9168,0.9142
127.0,2.5228,2.3155,0.9168,0.9142
128.0,2.5228,2.3155,0.9168,0.9142
129.0,2.5227,2.3154,0.9168,0.9143
130.0,2.5227,2.3154,0.9167,0.9142
131.0,2.5227,2.3154,0.9166,0.9141
132.0,2.5227,2.3154,0.9166,0.9141
133.0,2.5227,2.3154,0.9166,0.9141
134.0,2.5227,2.3154,0.9165,0.9141
135.0,2.5227,2.3154,0.9166,0.9141
136.0,2.5227,2.3154,0.9165,0.9143
137.0,2.5227,2.3154,0.9164,0.9141
138.0,2.5227,2.3154,0.9163,0.914
139.0,2.5227,2.3154,0.9163,0.914
140.0,2.5226,2.3153,0.9163,0.914
141.0,2.5226,2.3153,0.9162,0.914
142.0,2.5226,2.3153,0.9163,0.914
143.0,2.5226,2.3153,0.9161,0.914
144.0,2.5226,2.3153,0.9162,0.9139
145.0,2.5226,2.3153,0.9158,0.9138
146.0,2.5226,2.3153,0.9158,0.9137
147.0,2.5225,2.3152,0.9158,0.9138
148.0,2.5225,2.3152,0.9159,0.9138
149.0,2.5225,2.3152,0.9159,0.9137
150.0,2.5225,2.3152,0.9158,0.9136
151.0,2.5225,2.3152,0.9158,0.9137
152.0,2.5225,2.3152,0.9158,0.9136
153.0,2.5225,2.3152,0.9156,0.9135
154.0,2.5225,2.3152,0.9155,0.9135
155.0,2.5225,2.3152,0.9155,0.9133
156.0,2.5225,2.3152,0.9154,0.9133
157.0,2.5225,2.3152,0.9155,0.9133
158.0,2.5225,2.3152,0.9154,0.9133
159.0,2.5225,2.3152,0.9154,0.9133
160.0,2.5224,2.3151,0.9155,0.9133
161.0,2.5224,2.3151,0.9154,0.9133
162.0,2.5224,2.3151,0.9154,0.9133
163.0,2.5224,2.3151,0.9154,0.9134
164.0,2.5224,2.3151,0.9154,0.9133
165.0,2.5224,2.3151,0.9154,0.9131
166.0,2.5224,2.3151,0.9154,0.9131
167.0,2.5224,2.3151,0.9154,0.9131
168.0,2.5224,2.3151,0.9154,0.9131
169.0,2.5224,2.3151,0.9154,0.9132
170.0,2.5223,2.3151,0.9154,0.9131
171.0,2.5223,2.3151,0.9154,0.913
172.0,2.5223,2.315,0.9154,0.9129
173.0,2.5223,2.315,0.9154,0.9129
174.0,2.5223,2.315,0.9154,0.9129
175.0,2.5223,2.315,0.9153,0.9129
176.0,2.5223,2.315,0.9154,0.9129
177.0,2.5223,2.315,0.9154,0.9129
178.0,2.5223,2.315,0.9154,0.9129
179.0,2.5223,2.315,0.9153,0.9128
180.0,2.5223,2.315,0.9153,0.9128
181.0,2.5223,2.315,0.9153,0.9128
182.0,2.5223,2.315,0.9153,0.9129
183.0,2.5222,2.3149,0.9153,0.913
184.0,2.5222,2.3149,0.9153,0.913
185.0,2.5222,2.3149,0.9153,0.9131
186.0,2.5222,2.3149,0.9152,0.9131
187.0,2.5222,2.3149,0.9152,0.913
188.0,2.5222,2.3149,0.9152,0.9131
189.0,2.5222,2.3149,0.9152,0.9131
190.0,2.5222,2.3149,0.9152,0.9129
191.0,2.5222,2.3149,0.9152,0.9131
192.0,2.5222,2.3149,0.9152,0.9129
193.0,2.5222,2.3149,0.9152,0.9129
194.0,2.5222,2.3149,0.9152,0.9129
195.0,2.5222,2.3149,0.9151,0.9128
196.0,2.5222,2.3149,0.9152,0.9129
197.0,2.5221,2.3148,0.915,0.9128
198.0,2.5221,2.3148,0.915,0.9128
199.0,2.5221,2.3148,0.915,0.9127
200.0,2.5221,2.3148,0.915,0.9126
201.0,2.5221,2.3148,0.915,0.9126
202.0,2.5221,2.3148,0.915,0.9126
203.0,2.5221,2.3148,0.915,0.9126
