iteration,C_train,C_test,train_error,test_error
1.0,2.5166,2.3092,0.8921,0.8882
2.0,2.5155,2.3081,0.8913,0.8865
3.0,2.5142,2.3068,0.8905,0.8863
4.0,2.513,2.3056,0.8896,0.8853
5.0,2.5117,2.3044,0.8884,0.8846
6.0,2.5106,2.3033,0.886,0.883
7.0,2.5095,2.3022,0.8845,0.8816
8.0,2.5085,2.3011,0.8828,0.8799
9.0,2.5074,2.3001,0.8816,0.8793
10.0,2.5063,2.299,0.8802,0.8772
11.0,2.505,2.2977,0.8798,0.8773
12.0,2.5041,2.2968,0.8786,0.8754
13.0,2.5029,2.2957,0.8773,0.874
14.0,2.5019,2.2946,0.876,0.8722
15.0,2.5009,2.2937,0.874,0.8709
16.0,2.4999,2.2927,0.8702,0.868
17.0,2.4989,2.2916,0.8688,0.8659
18.0,2.4977,2.2904,0.8662,0.8625
19.0,2.4965,2.2893,0.8632,0.8594
20.0,2.4955,2.2883,0.8614,0.8581
21.0,2.4946,2.2874,0.8596,0.8568
22.0,2.4935,2.2863,0.8564,0.852
23.0,2.4924,2.2853,0.8548,0.8498
24.0,2.4916,2.2845,0.8508,0.8442
25.0,2.4906,2.2835,0.8469,0.8421
26.0,2.4898,2.2826,0.8436,0.8384
27.0,2.489,2.2819,0.8424,0.8374
28.0,2.4881,2.2809,0.8349,0.8306
29.0,2.4872,2.28,0.834,0.8306
30.0,2.486,2.2789,0.83,0.8262
31.0,2.4851,2.278,0.8264,0.8229
32.0,2.4844,2.2773,0.8208,0.8184
33.0,2.4835,2.2764,0.8173,0.8163
34.0,2.4828,2.2757,0.8146,0.8136
35.0,2.482,2.2748,0.8109,0.8096
36.0,2.4812,2.274,0.8074,0.8066
37.0,2.4801,2.2729,0.8052,0.8047
38.0,2.4793,2.2722,0.8047,0.8035
39.0,2.4783,2.2712,0.7998,0.7999
40.0,2.4774,2.2703,0.7958,0.7954
41.0,2.4764,2.2693,0.7953,0.7955
42.0,2.4755,2.2684,0.794,0.795
43.0,2.4746,2.2674,0.7929,0.7923
44.0,2.4736,2.2664,0.7918,0.7921
45.0,2.4727,2.2656,0.7916,0.7919
46.0,2.4718,2.2646,0.7902,0.7899
47.0,2.4709,2.2638,0.7859,0.7858
48.0,2.4699,2.2628,0.7873,0.789
49.0,2.4692,2.2621,0.783,0.7841
50.0,2.4686,2.2614,0.7826,0.7839
51.0,2.4678,2.2607,0.7792,0.7801
52.0,2.4669,2.2598,0.7784,0.7794
53.0,2.466,2.2588,0.7783,0.7806
54.0,2.465,2.2579,0.7742,0.7768
55.0,2.4641,2.257,0.771,0.7727
56.0,2.4633,2.2561,0.7657,0.7675
57.0,2.4624,2.2553,0.7611,0.7607
58.0,2.4616,2.2545,0.7587,0.7573
59.0,2.4607,2.2536,0.7581,0.7576
60.0,2.4596,2.2525,0.7527,0.7515
61.0,2.4588,2.2517,0.7514,0.7507
62.0,2.458,2.2509,0.7494,0.7493
63.0,2.4572,2.2501,0.7497,0.7498
64.0,2.4563,2.2492,0.7512,0.7514
65.0,2.4554,2.2483,0.7475,0.7468
66.0,2.4545,2.2475,0.7448,0.7439
67.0,2.4538,2.2467,0.7392,0.7376
68.0,2.4529,2.2458,0.7372,0.7347
69.0,2.4521,2.245,0.7315,0.7287
70.0,2.4511,2.244,0.7232,0.719
71.0,2.4502,2.2432,0.7194,0.715
72.0,2.4494,2.2423,0.7197,0.7156
73.0,2.4485,2.2414,0.7172,0.711
74.0,2.4477,2.2406,0.713,0.705
75.0,2.4469,2.2398,0.709,0.7041
76.0,2.446,2.2389,0.7056,0.7005
77.0,2.4451,2.238,0.7004,0.6962
78.0,2.4442,2.2371,0.6957,0.6918
79.0,2.4434,2.2363,0.6969,0.6914
80.0,2.4425,2.2354,0.6913,0.6861
81.0,2.4417,2.2346,0.6856,0.6804
82.0,2.4407,2.2336,0.682,0.6762
83.0,2.44,2.2329,0.6802,0.6746
84.0,2.4392,2.2321,0.674,0.6681
85.0,2.4384,2.2313,0.6736,0.6708
86.0,2.4375,2.2304,0.6656,0.6616
87.0,2.4366,2.2294,0.6637,0.6613
88.0,2.4357,2.2286,0.6546,0.6523
89.0,2.4349,2.2278,0.6505,0.6491
90.0,2.4341,2.2269,0.65,0.6487
91.0,2.4331,2.226,0.6437,0.6406
92.0,2.4322,2.225,0.6421,0.6387
93.0,2.4312,2.2241,0.6374,0.6339
94.0,2.4303,2.2232,0.6314,0.6268
95.0,2.4294,2.2223,0.6274,0.623
96.0,2.4285,2.2214,0.6229,0.6181
97.0,2.4277,2.2205,0.6178,0.6106
98.0,2.4266,2.2195,0.6088,0.6049
99.0,2.4258,2.2186,0.5984,0.5958
100.0,2.4248,2.2177,0.5905,0.5885
101.0,2.424,2.2168,0.5903,0.5874
102.0,2.423,2.2158,0.5829,0.581
103.0,2.422,2.2149,0.576,0.576
104.0,2.4211,2.2139,0.5758,0.5755
105.0,2.4202,2.213,0.577,0.5764
106.0,2.4193,2.2121,0.5735,0.5721
107.0,2.4183,2.2111,0.5666,0.565
108.0,2.4174,2.2102,0.5681,0.5676
109.0,2.4165,2.2093,0.5631,0.5632
110.0,2.4156,2.2084,0.5624,0.5631
111.0,2.4147,2.2075,0.5609,0.5613
112.0,2.4137,2.2065,0.5568,0.5581
113.0,2.4127,2.2055,0.5515,0.5528
114.0,2.4118,2.2046,0.5456,0.5488
115.0,2.4109,2.2036,0.5399,0.5425
116.0,2.4098,2.2026,0.53,0.5366
117.0,2.4089,2.2017,0.5319,0.5384
118.0,2.408,2.2008,0.5281,0.5336
119.0,2.4071,2.1999,0.5302,0.5347
120.0,2.4061,2.1988,0.5286,0.5345
121.0,2.4051,2.1979,0.5278,0.5347
122.0,2.4041,2.1968,0.5238,0.5324
123.0,2.4031,2.1959,0.5236,0.5313
124.0,2.4021,2.1948,0.5204,0.5307
125.0,2.4011,2.1938,0.5227,0.5319
126.0,2.4001,2.1928,0.5213,0.5315
127.0,2.3993,2.1919,0.5181,0.5285
128.0,2.3984,2.1911,0.5183,0.5285
129.0,2.3975,2.1902,0.5261,0.5333
130.0,2.3964,2.1891,0.527,0.5368
131.0,2.3954,2.1881,0.5247,0.5364
132.0,2.3944,2.1871,0.5158,0.528
133.0,2.3935,2.1862,0.5085,0.5175
134.0,2.3926,2.1852,0.5009,0.5106
135.0,2.3915,2.1842,0.4976,0.5084
136.0,2.3905,2.1831,0.5041,0.5149
137.0,2.3896,2.1822,0.5026,0.5117
138.0,2.3886,2.1812,0.5051,0.5149
139.0,2.3875,2.1801,0.4984,0.5116
140.0,2.3865,2.1791,0.4948,0.5067
141.0,2.3855,2.1781,0.4982,0.5093
142.0,2.3845,2.1771,0.5017,0.5128
143.0,2.3836,2.1761,0.5021,0.5131
144.0,2.3825,2.1751,0.5037,0.5149
145.0,2.3815,2.174,0.5055,0.5164
146.0,2.3805,2.173,0.5101,0.5209
147.0,2.3794,2.1719,0.5106,0.5213
148.0,2.3785,2.171,0.5034,0.5155
149.0,2.3775,2.17,0.5015,0.5114
150.0,2.3766,2.1691,0.5073,0.5171
151.0,2.3756,2.1681,0.5107,0.5193
152.0,2.3746,2.1671,0.4974,0.5073
153.0,2.3735,2.166,0.4962,0.507
154.0,2.3725,2.1649,0.5016,0.5122
155.0,2.3715,2.1639,0.4966,0.5064
156.0,2.3705,2.1629,0.4956,0.5055
157.0,2.3693,2.1617,0.4944,0.5031
158.0,2.3683,2.1607,0.4921,0.5004
159.0,2.3673,2.1597,0.4881,0.4965
160.0,2.3661,2.1585,0.4871,0.4987
161.0,2.365,2.1574,0.4844,0.4943
162.0,2.3639,2.1563,0.4819,0.4924
163.0,2.3628,2.1551,0.4726,0.4843
164.0,2.3616,2.154,0.4783,0.4889
165.0,2.3606,2.1529,0.4797,0.4905
166.0,2.3595,2.1518,0.4732,0.4852
167.0,2.3584,2.1507,0.4667,0.4776
168.0,2.3573,2.1496,0.4648,0.4761
169.0,2.3561,2.1484,0.4685,0.4801
170.0,2.3549,2.1472,0.4796,0.4904
171.0,2.3539,2.1462,0.4847,0.4936
172.0,2.3528,2.1451,0.4872,0.4974
173.0,2.3518,2.1441,0.4903,0.4998
174.0,2.3507,2.1429,0.4874,0.4983
175.0,2.3496,2.1418,0.4903,0.4987
176.0,2.3486,2.1408,0.484,0.4935
177.0,2.3474,2.1395,0.4844,0.4943
178.0,2.3462,2.1384,0.4868,0.4974
179.0,2.345,2.1372,0.4859,0.4945
180.0,2.3438,2.1359,0.483,0.4939
181.0,2.3426,2.1347,0.487,0.4972
182.0,2.3414,2.1335,0.4814,0.4905
183.0,2.3402,2.1323,0.4831,0.4942
184.0,2.3389,2.131,0.4863,0.4968
185.0,2.3376,2.1297,0.4877,0.4979
186.0,2.3365,2.1286,0.4865,0.4961
187.0,2.3352,2.1273,0.485,0.4959
188.0,2.334,2.1261,0.4884,0.4991
189.0,2.3329,2.125,0.4887,0.4984
190.0,2.3318,2.1238,0.492,0.5014
191.0,2.3305,2.1225,0.4937,0.5029
192.0,2.3292,2.1212,0.4821,0.4939
193.0,2.3279,2.1199,0.4769,0.4876
194.0,2.3267,2.1187,0.4783,0.4896
195.0,2.3255,2.1174,0.4842,0.4952
196.0,2.3243,2.1162,0.4798,0.4917
197.0,2.3231,2.115,0.4762,0.4875
198.0,2.3218,2.1137,0.4702,0.4819
199.0,2.3207,2.1125,0.464,0.4754
200.0,2.3195,2.1113,0.4649,0.4761
201.0,2.3181,2.1099,0.4602,0.4707
202.0,2.3168,2.1086,0.455,0.4648
203.0,2.3155,2.1073,0.4547,0.4659
204.0,2.3142,2.106,0.445,0.4552
205.0,2.3129,2.1047,0.4452,0.4552
206.0,2.3116,2.1033,0.4539,0.4664
207.0,2.3103,2.102,0.452,0.4646
208.0,2.3091,2.1008,0.4448,0.4569
