iteration,C_train,C_test,train_error,test_error
1.0,2.5448,2.3364,0.9163,0.9156
2.0,2.543,2.3346,0.915,0.9148
3.0,2.5414,2.3331,0.9151,0.9153
4.0,2.5398,2.3315,0.9136,0.9128
5.0,2.5379,2.3297,0.9128,0.9124
6.0,2.5364,2.3282,0.91,0.9095
7.0,2.5349,2.3267,0.9064,0.906
8.0,2.5336,2.3254,0.9009,0.9007
9.0,2.5322,2.3241,0.8969,0.8959
10.0,2.5308,2.3227,0.8918,0.8923
11.0,2.5294,2.3214,0.8814,0.8811
12.0,2.5278,2.3197,0.8739,0.8732
13.0,2.5263,2.3183,0.8671,0.8657
14.0,2.525,2.317,0.8579,0.858
15.0,2.5236,2.3157,0.8503,0.85
16.0,2.5225,2.3145,0.8478,0.8463
17.0,2.5215,2.3136,0.8424,0.8399
18.0,2.5209,2.3129,0.8428,0.8412
19.0,2.5198,2.3119,0.84,0.8387
20.0,2.5189,2.311,0.8376,0.8353
21.0,2.5174,2.3096,0.8366,0.8349
22.0,2.5163,2.3084,0.8346,0.8313
23.0,2.5151,2.3073,0.8332,0.831
24.0,2.514,2.3061,0.8313,0.8285
25.0,2.5128,2.305,0.8281,0.8255
26.0,2.512,2.3042,0.8248,0.8237
27.0,2.5105,2.3027,0.8216,0.8204
28.0,2.5095,2.3017,0.8188,0.8171
29.0,2.5084,2.3006,0.819,0.8173
30.0,2.5072,2.2994,0.8156,0.8138
31.0,2.5063,2.2986,0.8119,0.8108
32.0,2.5049,2.2972,0.8115,0.8101
33.0,2.5036,2.2959,0.8113,0.8098
34.0,2.5023,2.2947,0.8092,0.8078
35.0,2.5015,2.2938,0.8126,0.8104
36.0,2.5005,2.2929,0.8121,0.8094
37.0,2.4991,2.2915,0.8126,0.81
38.0,2.498,2.2903,0.8075,0.8079
39.0,2.4969,2.2893,0.809,0.8075
40.0,2.4962,2.2886,0.8066,0.8056
41.0,2.495,2.2874,0.8088,0.8068
42.0,2.4938,2.2862,0.8075,0.8049
43.0,2.4929,2.2853,0.807,0.8039
44.0,2.4918,2.2842,0.8055,0.8024
45.0,2.4908,2.2833,0.7995,0.7973
46.0,2.4898,2.2822,0.8014,0.7997
47.0,2.4886,2.2811,0.7998,0.7975
48.0,2.4877,2.2801,0.7994,0.7968
49.0,2.4865,2.279,0.7982,0.795
50.0,2.4855,2.278,0.7952,0.7935
51.0,2.4845,2.277,0.7903,0.7878
52.0,2.4836,2.2761,0.7911,0.7894
53.0,2.4828,2.2752,0.7924,0.7908
54.0,2.4816,2.2741,0.7913,0.7898
55.0,2.4806,2.2731,0.7919,0.7909
56.0,2.4797,2.2722,0.7902,0.7888
57.0,2.4785,2.271,0.797,0.7963
58.0,2.4772,2.2697,0.7964,0.7953
59.0,2.4764,2.2689,0.7892,0.7888
60.0,2.4754,2.2679,0.7883,0.788
61.0,2.4745,2.267,0.7875,0.7852
62.0,2.4735,2.266,0.7888,0.7875
63.0,2.4726,2.2651,0.7897,0.7869
64.0,2.4718,2.2643,0.7845,0.782
65.0,2.4709,2.2634,0.7775,0.7759
66.0,2.47,2.2625,0.7726,0.7712
67.0,2.4691,2.2616,0.7727,0.7714
68.0,2.4682,2.2607,0.7714,0.7703
69.0,2.4673,2.2598,0.7674,0.7671
70.0,2.4663,2.2588,0.7676,0.7679
71.0,2.4653,2.2578,0.767,0.7673
72.0,2.4642,2.2567,0.7622,0.7624
73.0,2.4634,2.2559,0.7593,0.7601
74.0,2.4627,2.2552,0.7532,0.7536
75.0,2.462,2.2545,0.7489,0.7502
76.0,2.461,2.2535,0.7421,0.7434
77.0,2.46,2.2525,0.7398,0.7403
78.0,2.4589,2.2515,0.7386,0.7392
79.0,2.458,2.2505,0.7318,0.7303
80.0,2.4567,2.2492,0.73,0.727
81.0,2.4557,2.2482,0.7274,0.7233
82.0,2.4547,2.2472,0.7251,0.7237
83.0,2.4537,2.2462,0.7191,0.7179
84.0,2.4527,2.2452,0.7113,0.7103
85.0,2.4518,2.2443,0.6991,0.6982
86.0,2.451,2.2436,0.7063,0.705
87.0,2.4499,2.2425,0.6924,0.6938
88.0,2.449,2.2415,0.6904,0.6892
89.0,2.448,2.2406,0.6863,0.6878
90.0,2.447,2.2395,0.6781,0.6783
91.0,2.446,2.2385,0.676,0.6772
92.0,2.4451,2.2376,0.6746,0.6756
93.0,2.4441,2.2366,0.6645,0.6643
94.0,2.4431,2.2356,0.6641,0.6638
95.0,2.4421,2.2347,0.6566,0.6577
96.0,2.4412,2.2337,0.6616,0.6625
97.0,2.4403,2.2328,0.6474,0.6457
98.0,2.4394,2.2319,0.6448,0.6449
99.0,2.4384,2.231,0.6407,0.6413
100.0,2.4375,2.23,0.6463,0.6468
101.0,2.4365,2.229,0.647,0.647
102.0,2.4356,2.2282,0.6459,0.645
103.0,2.4347,2.2272,0.6397,0.6393
104.0,2.4338,2.2263,0.6456,0.646
105.0,2.4328,2.2253,0.6532,0.6527
106.0,2.4317,2.2242,0.6492,0.65
107.0,2.4307,2.2232,0.6294,0.6311
108.0,2.4299,2.2224,0.6195,0.6206
109.0,2.4287,2.2212,0.62,0.6209
110.0,2.4278,2.2203,0.6206,0.6216
