iteration,C_train,C_test,train_error,test_error
1.0,2.5029,2.2935,0.9354,0.9373
2.0,2.5021,2.2927,0.9336,0.9351
3.0,2.5013,2.292,0.9364,0.9374
4.0,2.5007,2.2913,0.9361,0.9367
5.0,2.5002,2.2909,0.9359,0.9364
6.0,2.4996,2.2902,0.9368,0.9372
7.0,2.4989,2.2895,0.9379,0.9383
8.0,2.4985,2.2891,0.9361,0.9365
9.0,2.4978,2.2884,0.9362,0.9364
10.0,2.4972,2.2878,0.9369,0.9371
11.0,2.4966,2.2872,0.936,0.9366
12.0,2.496,2.2866,0.9337,0.9348
13.0,2.4954,2.2861,0.933,0.9355
14.0,2.4947,2.2854,0.9328,0.9345
15.0,2.4941,2.2848,0.9311,0.9332
16.0,2.4936,2.2843,0.9288,0.9309
17.0,2.493,2.2837,0.9297,0.9327
18.0,2.4924,2.2831,0.9261,0.9283
19.0,2.4917,2.2824,0.9256,0.9277
20.0,2.4911,2.2818,0.9247,0.9259
21.0,2.4904,2.2811,0.9233,0.9248
22.0,2.4899,2.2806,0.9235,0.9263
23.0,2.4894,2.2802,0.9213,0.9237
24.0,2.4888,2.2796,0.9202,0.9223
25.0,2.4883,2.2791,0.9184,0.9203
26.0,2.4877,2.2785,0.9167,0.9189
27.0,2.4872,2.278,0.916,0.9172
28.0,2.4865,2.2773,0.9161,0.9184
29.0,2.486,2.2768,0.9134,0.9149
30.0,2.4854,2.2762,0.9136,0.9161
31.0,2.4848,2.2756,0.912,0.9141
32.0,2.4841,2.275,0.9124,0.9138
33.0,2.4836,2.2744,0.9091,0.9107
34.0,2.483,2.2738,0.907,0.9087
35.0,2.4823,2.2732,0.908,0.9101
36.0,2.4816,2.2725,0.9073,0.9089
37.0,2.4811,2.2719,0.907,0.9088
38.0,2.4807,2.2715,0.9045,0.9055
39.0,2.4801,2.2709,0.9032,0.9051
40.0,2.4796,2.2704,0.9021,0.9042
41.0,2.4789,2.2698,0.901,0.9019
42.0,2.4784,2.2692,0.8984,0.9001
43.0,2.4777,2.2686,0.8957,0.8967
44.0,2.4772,2.2681,0.8941,0.8949
45.0,2.4766,2.2675,0.8943,0.8958
46.0,2.4761,2.267,0.894,0.8959
