iteration,C_train,C_test,train_error,test_error
1.0,2.5224,2.3147,0.8951,0.895
2.0,2.5214,2.3137,0.8948,0.8944
3.0,2.5205,2.3129,0.8939,0.8931
4.0,2.5194,2.3118,0.893,0.8915
5.0,2.5183,2.3107,0.8914,0.8901
6.0,2.5172,2.3096,0.8886,0.8879
7.0,2.5163,2.3088,0.8882,0.8873
8.0,2.5153,2.3078,0.8871,0.8863
9.0,2.5144,2.3068,0.8836,0.8825
10.0,2.5135,2.306,0.8825,0.8814
11.0,2.5125,2.3049,0.8803,0.8792
12.0,2.5113,2.3037,0.8792,0.8781
13.0,2.5104,2.3029,0.8768,0.876
14.0,2.5096,2.3021,0.8764,0.8754
15.0,2.5087,2.3012,0.8772,0.8761
16.0,2.508,2.3005,0.8772,0.8761
17.0,2.5073,2.2998,0.8751,0.8738
18.0,2.5063,2.2988,0.8694,0.8682
19.0,2.5056,2.2981,0.8695,0.8683
20.0,2.5046,2.2971,0.8689,0.8672
21.0,2.5037,2.2962,0.8676,0.8658
22.0,2.5028,2.2953,0.8685,0.8673
23.0,2.5019,2.2944,0.8671,0.8656
24.0,2.5009,2.2935,0.863,0.8623
25.0,2.4999,2.2925,0.8638,0.8625
26.0,2.4989,2.2915,0.8606,0.8599
27.0,2.498,2.2906,0.8542,0.8535
28.0,2.4971,2.2896,0.8485,0.8483
29.0,2.4962,2.2888,0.8435,0.8432
30.0,2.4954,2.288,0.8431,0.843
31.0,2.4945,2.2871,0.8415,0.8413
32.0,2.4938,2.2864,0.8408,0.841
33.0,2.4928,2.2854,0.8382,0.8395
34.0,2.4919,2.2845,0.8377,0.8386
35.0,2.4911,2.2837,0.8348,0.8361
36.0,2.4903,2.2829,0.8326,0.834
37.0,2.4894,2.282,0.8292,0.8313
38.0,2.4886,2.2812,0.8259,0.8269
39.0,2.4876,2.2802,0.8197,0.8231
40.0,2.4868,2.2794,0.8165,0.8206
41.0,2.4859,2.2785,0.817,0.8198
42.0,2.4849,2.2776,0.8156,0.8175
43.0,2.4839,2.2766,0.8125,0.8152
44.0,2.4831,2.2758,0.8111,0.814
45.0,2.4824,2.275,0.8087,0.8119
46.0,2.4816,2.2743,0.8082,0.812
47.0,2.4808,2.2735,0.8016,0.8052
48.0,2.48,2.2727,0.8026,0.8073
49.0,2.4792,2.2719,0.7983,0.8021
50.0,2.4784,2.2711,0.789,0.7924
51.0,2.4774,2.2701,0.7859,0.7899
52.0,2.4766,2.2693,0.7799,0.783
53.0,2.4757,2.2685,0.7791,0.7807
54.0,2.475,2.2677,0.7801,0.7836
55.0,2.4742,2.2669,0.7789,0.7832
56.0,2.4733,2.266,0.7764,0.7788
57.0,2.4724,2.2652,0.7741,0.7772
58.0,2.4716,2.2643,0.7725,0.7751
59.0,2.4708,2.2635,0.7662,0.7696
60.0,2.4699,2.2627,0.7716,0.7745
61.0,2.4692,2.2619,0.7771,0.78
62.0,2.4684,2.2611,0.7721,0.7745
63.0,2.4675,2.2602,0.7748,0.7773
64.0,2.4667,2.2594,0.7697,0.7717
65.0,2.4659,2.2586,0.7653,0.7672
66.0,2.4651,2.2578,0.7651,0.7665
67.0,2.4642,2.2569,0.7649,0.7661
68.0,2.4633,2.256,0.7575,0.7587
69.0,2.4625,2.2552,0.7557,0.757
70.0,2.4618,2.2545,0.7462,0.7479
71.0,2.4611,2.2538,0.75,0.7513
72.0,2.4602,2.2529,0.7452,0.7465
73.0,2.4595,2.2522,0.7518,0.7529
74.0,2.4587,2.2514,0.7527,0.753
75.0,2.4578,2.2506,0.7496,0.7507
76.0,2.457,2.2497,0.7488,0.7488
77.0,2.4562,2.2489,0.7524,0.754
78.0,2.4554,2.2481,0.7467,0.7484
79.0,2.4545,2.2472,0.7461,0.7473
80.0,2.4538,2.2465,0.7458,0.7451
81.0,2.453,2.2457,0.7486,0.7481
82.0,2.4522,2.2449,0.7516,0.751
83.0,2.4513,2.244,0.7487,0.7477
84.0,2.4504,2.2431,0.7492,0.7495
85.0,2.4497,2.2423,0.7463,0.7452
86.0,2.449,2.2417,0.7459,0.7453
87.0,2.4482,2.2409,0.7348,0.7356
88.0,2.4476,2.2402,0.7302,0.7314
89.0,2.4469,2.2396,0.7276,0.7284
90.0,2.4461,2.2388,0.7192,0.7197
91.0,2.4453,2.238,0.7265,0.7271
92.0,2.4445,2.2372,0.7305,0.7309
93.0,2.4437,2.2363,0.7327,0.7335
94.0,2.4428,2.2354,0.7256,0.7264
95.0,2.4421,2.2347,0.7207,0.7211
96.0,2.4412,2.2338,0.7152,0.7158
97.0,2.4404,2.2331,0.7197,0.7203
98.0,2.4395,2.2322,0.7156,0.7174
99.0,2.4387,2.2313,0.71,0.7122
100.0,2.4378,2.2304,0.7098,0.7116
101.0,2.437,2.2296,0.714,0.7157
102.0,2.4361,2.2287,0.7164,0.7184
103.0,2.4352,2.2278,0.7216,0.724
104.0,2.4344,2.227,0.7213,0.7253
105.0,2.4336,2.2261,0.7129,0.7163
106.0,2.4328,2.2254,0.7032,0.7062
107.0,2.432,2.2245,0.6962,0.6984
108.0,2.4312,2.2237,0.6944,0.6976
109.0,2.4303,2.2228,0.6958,0.7001
110.0,2.4294,2.2219,0.6851,0.6874
111.0,2.4285,2.221,0.6854,0.6885
112.0,2.4276,2.2202,0.68,0.6819
113.0,2.4267,2.2192,0.672,0.673
114.0,2.4258,2.2183,0.6803,0.6826
115.0,2.4249,2.2174,0.6748,0.676
116.0,2.4241,2.2166,0.6674,0.6703
117.0,2.4233,2.2158,0.6621,0.6663
118.0,2.4225,2.215,0.6604,0.663
119.0,2.4217,2.2142,0.6594,0.6617
120.0,2.4209,2.2134,0.6554,0.6582
121.0,2.42,2.2125,0.6545,0.6569
122.0,2.4192,2.2117,0.6541,0.6562
123.0,2.4183,2.2108,0.6534,0.6558
124.0,2.4175,2.21,0.6428,0.6469
125.0,2.4166,2.2091,0.633,0.6405
126.0,2.4158,2.2082,0.6306,0.6387
127.0,2.4149,2.2073,0.6363,0.6426
128.0,2.414,2.2064,0.6345,0.6399
129.0,2.4129,2.2054,0.6258,0.6304
130.0,2.4121,2.2046,0.6288,0.6338
131.0,2.4112,2.2037,0.6201,0.6259
132.0,2.4104,2.2029,0.6125,0.6195
133.0,2.4096,2.202,0.624,0.6297
134.0,2.4086,2.201,0.6188,0.6229
135.0,2.4076,2.2,0.6156,0.6194
136.0,2.4067,2.1991,0.6085,0.6126
137.0,2.4058,2.1982,0.6054,0.6093
138.0,2.4048,2.1972,0.6049,0.6073
139.0,2.404,2.1963,0.6061,0.6083
140.0,2.4031,2.1954,0.6091,0.6119
141.0,2.4023,2.1947,0.5999,0.6027
142.0,2.4014,2.1938,0.5975,0.601
143.0,2.4005,2.1928,0.5966,0.5989
144.0,2.3994,2.1917,0.604,0.6074
145.0,2.3985,2.1908,0.6042,0.6075
146.0,2.3976,2.1899,0.6041,0.6069
147.0,2.3967,2.189,0.5941,0.5965
148.0,2.3959,2.1882,0.5967,0.5992
149.0,2.3951,2.1874,0.5869,0.5912
150.0,2.3941,2.1864,0.5892,0.5918
151.0,2.3932,2.1855,0.5898,0.5924
152.0,2.3923,2.1846,0.5933,0.5947
153.0,2.3913,2.1836,0.5884,0.5912
154.0,2.3904,2.1826,0.5823,0.5867
155.0,2.3895,2.1817,0.5809,0.5847
156.0,2.3885,2.1808,0.5755,0.5796
157.0,2.3877,2.1799,0.5726,0.5775
158.0,2.3866,2.1789,0.5668,0.5722
159.0,2.3856,2.1778,0.5665,0.5726
160.0,2.3847,2.1769,0.5649,0.5697
161.0,2.3837,2.1759,0.5505,0.5547
162.0,2.3826,2.1748,0.5488,0.5524
163.0,2.3816,2.1738,0.547,0.5511
164.0,2.3806,2.1728,0.5476,0.5519
165.0,2.3796,2.1718,0.544,0.5475
166.0,2.3785,2.1707,0.5522,0.5568
167.0,2.3775,2.1696,0.5471,0.5512
168.0,2.3764,2.1685,0.5479,0.5535
169.0,2.3753,2.1674,0.5427,0.548
170.0,2.3744,2.1665,0.5453,0.5504
171.0,2.3733,2.1653,0.5414,0.5464
172.0,2.3722,2.1643,0.5425,0.5473
173.0,2.3712,2.1632,0.5413,0.5462
174.0,2.3703,2.1623,0.5386,0.5437
175.0,2.3693,2.1613,0.5424,0.5473
176.0,2.3682,2.1602,0.536,0.5401
177.0,2.3672,2.1592,0.5387,0.5437
178.0,2.3661,2.1581,0.532,0.5368
179.0,2.3651,2.1571,0.5316,0.5376
180.0,2.3639,2.1559,0.5305,0.5363
181.0,2.3629,2.1549,0.5406,0.5462
182.0,2.3619,2.1538,0.5402,0.5455
183.0,2.3608,2.1528,0.5387,0.5436
184.0,2.3598,2.1518,0.535,0.539
185.0,2.3587,2.1506,0.5398,0.5448
186.0,2.3577,2.1495,0.5426,0.5469
187.0,2.3565,2.1484,0.5382,0.5427
188.0,2.3554,2.1472,0.5505,0.5543
189.0,2.3543,2.1461,0.5464,0.5504
190.0,2.3532,2.145,0.5444,0.5488
191.0,2.3521,2.1438,0.5396,0.5459
192.0,2.3511,2.1429,0.5413,0.547
193.0,2.35,2.1417,0.5359,0.54
194.0,2.3488,2.1406,0.5293,0.5337
195.0,2.3477,2.1395,0.5247,0.5289
196.0,2.3467,2.1384,0.518,0.5214
197.0,2.3455,2.1372,0.5183,0.5216
198.0,2.3444,2.1361,0.5212,0.5247
199.0,2.3432,2.1349,0.5176,0.5218
200.0,2.3421,2.1338,0.5162,0.5195
201.0,2.3409,2.1325,0.5211,0.5243
202.0,2.3397,2.1313,0.5192,0.5226
203.0,2.3386,2.1302,0.5146,0.5189
204.0,2.3373,2.1289,0.5105,0.5152
205.0,2.3361,2.1277,0.5098,0.5142
206.0,2.335,2.1266,0.5094,0.5136
207.0,2.3338,2.1254,0.5071,0.5107
208.0,2.3325,2.1241,0.5079,0.5123
209.0,2.3314,2.1229,0.5118,0.5157
210.0,2.3301,2.1216,0.5116,0.5152
211.0,2.3288,2.1203,0.5033,0.5078
212.0,2.3275,2.119,0.5043,0.5081
