iteration,C_train,C_test,train_error,test_error
1.0,2.5211,2.3133,0.8923,0.8919
2.0,2.521,2.3133,0.8923,0.8919
3.0,2.521,2.3133,0.8923,0.8919
4.0,2.521,2.3133,0.8923,0.8919
5.0,2.521,2.3133,0.8922,0.8919
6.0,2.521,2.3133,0.8923,0.8919
7.0,2.521,2.3133,0.8923,0.8919
8.0,2.521,2.3133,0.8922,0.8918
9.0,2.521,2.3132,0.8921,0.8917
10.0,2.521,2.3132,0.892,0.892
11.0,2.521,2.3132,0.892,0.8917
12.0,2.521,2.3132,0.892,0.8917
13.0,2.521,2.3132,0.892,0.8917
14.0,2.5209,2.3132,0.892,0.8916
15.0,2.5209,2.3132,0.892,0.8916
16.0,2.5209,2.3132,0.8918,0.8915
17.0,2.5209,2.3132,0.8918,0.8914
18.0,2.5209,2.3132,0.8918,0.8914
19.0,2.5209,2.3131,0.8918,0.8913
20.0,2.5209,2.3131,0.8918,0.8913
21.0,2.5209,2.3131,0.8917,0.8913
22.0,2.5209,2.3131,0.8917,0.8915
23.0,2.5209,2.3131,0.8917,0.8913
24.0,2.5209,2.3131,0.8916,0.8914
25.0,2.5209,2.3131,0.8916,0.8914
26.0,2.5208,2.3131,0.8916,0.8914
27.0,2.5208,2.3131,0.8916,0.8914
28.0,2.5208,2.3131,0.8916,0.8913
29.0,2.5208,2.3131,0.8915,0.8913
30.0,2.5208,2.3131,0.8915,0.8914
31.0,2.5208,2.3131,0.8915,0.8913
32.0,2.5208,2.3131,0.8915,0.8913
33.0,2.5208,2.3131,0.8915,0.8913
34.0,2.5208,2.313,0.8914,0.8913
35.0,2.5208,2.313,0.8915,0.8913
36.0,2.5208,2.313,0.8914,0.8912
37.0,2.5208,2.313,0.8914,0.8913
38.0,2.5208,2.313,0.8914,0.8912
39.0,2.5208,2.313,0.8914,0.8912
40.0,2.5208,2.313,0.8914,0.8912
41.0,2.5208,2.313,0.8914,0.8911
42.0,2.5207,2.313,0.8914,0.8911
43.0,2.5207,2.313,0.8915,0.8911
44.0,2.5207,2.313,0.8914,0.8911
45.0,2.5207,2.313,0.8914,0.8911
46.0,2.5207,2.313,0.8914,0.8912
47.0,2.5207,2.313,0.8914,0.8911
48.0,2.5207,2.313,0.8914,0.8912
49.0,2.5207,2.313,0.8914,0.8912
50.0,2.5207,2.3129,0.8913,0.8912
51.0,2.5207,2.3129,0.8912,0.8911
52.0,2.5207,2.3129,0.8912,0.8911
53.0,2.5207,2.3129,0.8912,0.8911
54.0,2.5206,2.3129,0.8912,0.8911
55.0,2.5206,2.3129,0.8912,0.8911
56.0,2.5206,2.3129,0.8912,0.8911
57.0,2.5206,2.3129,0.8911,0.8911
