iteration,cos_a
1.0,0.0996
2.0,0.1667
3.0,0.2117
4.0,0.2232
5.0,0.3045
6.0,0.3858
7.0,0.3955
8.0,0.4047
9.0,0.4204
10.0,0.4315
11.0,0.4471
12.0,0.4666
13.0,0.4688
14.0,0.479
15.0,0.4765
16.0,0.486
17.0,0.5269
18.0,0.523
19.0,0.5522
20.0,0.5569
21.0,0.5624
22.0,0.5729
23.0,0.5775
24.0,0.607
25.0,0.617
26.0,0.6205
27.0,0.6337
28.0,0.6424
29.0,0.6513
30.0,0.6747
31.0,0.6729
32.0,0.6805
33.0,0.6908
34.0,0.6948
35.0,0.7
36.0,0.6892
37.0,0.6893
38.0,0.6939
39.0,0.7029
40.0,0.7046
41.0,0.7073
42.0,0.7126
43.0,0.7162
44.0,0.7252
45.0,0.7279
46.0,0.7279
47.0,0.7269
48.0,0.7309
49.0,0.7365
50.0,0.7348
51.0,0.7285
52.0,0.7346
53.0,0.7406
54.0,0.7445
55.0,0.7526
56.0,0.755
57.0,0.7554
58.0,0.7624
59.0,0.7617
60.0,0.7615
61.0,0.771
62.0,0.7714
63.0,0.7723
64.0,0.7765
65.0,0.7779
66.0,0.7765
67.0,0.7763
68.0,0.7768
69.0,0.779
70.0,0.7779
71.0,0.7813
72.0,0.7846
73.0,0.7858
74.0,0.7895
75.0,0.7912
76.0,0.7922
77.0,0.7926
78.0,0.7916
79.0,0.7905
80.0,0.7902
81.0,0.7912
82.0,0.7925
83.0,0.7939
84.0,0.7952
85.0,0.7999
86.0,0.7983
87.0,0.8008
88.0,0.8023
89.0,0.8031
90.0,0.8033
91.0,0.806
92.0,0.8074
93.0,0.8128
94.0,0.8139
95.0,0.8141
96.0,0.8139
97.0,0.8158
98.0,0.8236
99.0,0.8261
100.0,0.8236
101.0,0.8231
102.0,0.8224
103.0,0.8204
104.0,0.8218
105.0,0.8231
106.0,0.824
107.0,0.8259
108.0,0.8314
109.0,0.8333
110.0,0.8374
111.0,0.8349
112.0,0.836
113.0,0.8373
114.0,0.8368
115.0,0.838
116.0,0.84
117.0,0.8436
118.0,0.845
119.0,0.8459
120.0,0.8465
121.0,0.8504
122.0,0.8514
123.0,0.8536
124.0,0.8551
125.0,0.8559
126.0,0.8559
127.0,0.8572
128.0,0.8587
129.0,0.8615
130.0,0.8604
131.0,0.8635
132.0,0.864
