iteration,cos_a
1.0,0.2205
2.0,0.042
3.0,0.0555
4.0,0.125
5.0,0.1374
6.0,0.1918
7.0,0.1986
8.0,0.2016
9.0,0.2022
10.0,0.2142
11.0,0.269
12.0,0.2939
13.0,0.2848
14.0,0.2956
15.0,0.2951
16.0,0.2906
17.0,0.2756
18.0,0.2982
19.0,0.3287
20.0,0.3311
21.0,0.3501
22.0,0.3182
23.0,0.3567
24.0,0.3595
25.0,0.3659
26.0,0.3835
27.0,0.3566
28.0,0.3505
29.0,0.3613
30.0,0.3626
31.0,0.3641
32.0,0.3681
33.0,0.3729
34.0,0.3758
35.0,0.382
36.0,0.387
37.0,0.3605
38.0,0.3575
39.0,0.35
40.0,0.3696
41.0,0.3717
42.0,0.3826
43.0,0.3891
44.0,0.4051
45.0,0.4149
46.0,0.4185
47.0,0.4298
48.0,0.4334
49.0,0.4513
50.0,0.4639
51.0,0.4691
52.0,0.4703
53.0,0.4828
54.0,0.4795
55.0,0.4928
56.0,0.4973
57.0,0.5011
58.0,0.5044
59.0,0.5076
60.0,0.5131
61.0,0.5112
62.0,0.5098
63.0,0.5151
64.0,0.5171
65.0,0.5209
66.0,0.5201
67.0,0.5131
68.0,0.5141
69.0,0.5128
70.0,0.5193
71.0,0.5278
72.0,0.5263
73.0,0.5267
74.0,0.5274
75.0,0.5353
76.0,0.5443
77.0,0.5448
78.0,0.5506
79.0,0.5567
80.0,0.5611
81.0,0.5629
82.0,0.5722
83.0,0.5814
84.0,0.586
85.0,0.5802
86.0,0.5852
87.0,0.5986
88.0,0.5958
89.0,0.595
90.0,0.6
91.0,0.595
92.0,0.6162
93.0,0.6185
94.0,0.623
95.0,0.6236
96.0,0.628
97.0,0.6231
98.0,0.6215
99.0,0.6253
100.0,0.635
101.0,0.6349
102.0,0.6415
103.0,0.6422
104.0,0.6445
105.0,0.622
106.0,0.6233
107.0,0.6273
108.0,0.6214
109.0,0.622
110.0,0.6212
111.0,0.6253
112.0,0.6228
113.0,0.6171
114.0,0.6276
115.0,0.6299
116.0,0.6399
117.0,0.6405
118.0,0.652
119.0,0.6516
120.0,0.6519
121.0,0.6576
122.0,0.6633
123.0,0.6651
124.0,0.6664
125.0,0.6676
126.0,0.6691
127.0,0.6693
128.0,0.676
129.0,0.673
130.0,0.6738
131.0,0.6781
132.0,0.6743
133.0,0.6724
134.0,0.6744
135.0,0.6756
136.0,0.6764
137.0,0.6695
138.0,0.6706
139.0,0.671
140.0,0.671
141.0,0.6698
142.0,0.6718
143.0,0.6748
144.0,0.6789
145.0,0.6807
146.0,0.6815
147.0,0.6861
148.0,0.6855
149.0,0.6857
150.0,0.6871
151.0,0.6876
152.0,0.6855
153.0,0.6859
154.0,0.69
155.0,0.6924
156.0,0.6952
157.0,0.6991
158.0,0.7072
159.0,0.712
160.0,0.7103
161.0,0.7111
162.0,0.7113
163.0,0.7232
164.0,0.7268
165.0,0.7328
166.0,0.7373
167.0,0.7356
168.0,0.7395
169.0,0.7356
170.0,0.7361
171.0,0.7393
172.0,0.7404
173.0,0.7414
174.0,0.7398
175.0,0.7384
176.0,0.7395
177.0,0.7423
178.0,0.741
179.0,0.7416
180.0,0.7394
181.0,0.7431
182.0,0.7452
183.0,0.7472
184.0,0.7492
185.0,0.7404
186.0,0.7319
187.0,0.7371
188.0,0.7372
189.0,0.7369
190.0,0.738
191.0,0.7385
192.0,0.7406
193.0,0.7421
194.0,0.7414
195.0,0.7359
196.0,0.7374
197.0,0.7394
198.0,0.7397
199.0,0.7408
200.0,0.7442
201.0,0.7442
202.0,0.7461
203.0,0.7431
204.0,0.7436
205.0,0.7523
206.0,0.7534
207.0,0.7574
208.0,0.758
209.0,0.7592
210.0,0.7605
211.0,0.7573
212.0,0.7602
213.0,0.751
214.0,0.7509
215.0,0.7505
216.0,0.7507
217.0,0.7458
218.0,0.7462
219.0,0.7477
220.0,0.7504
221.0,0.7526
222.0,0.7526
223.0,0.7496
224.0,0.7434
225.0,0.7433
226.0,0.7399
227.0,0.7502
228.0,0.7502
229.0,0.7482
230.0,0.7517
231.0,0.7485
232.0,0.7481
233.0,0.7488
234.0,0.7529
235.0,0.7563
236.0,0.7561
237.0,0.7649
238.0,0.7681
239.0,0.7661
240.0,0.7659
241.0,0.77
242.0,0.7724
243.0,0.773
244.0,0.7733
245.0,0.7727
246.0,0.7711
247.0,0.7711
248.0,0.7715
249.0,0.7737
250.0,0.7759
251.0,0.7793
252.0,0.7795
253.0,0.7808
254.0,0.781
255.0,0.7848
256.0,0.785
257.0,0.7866
258.0,0.7836
259.0,0.7834
260.0,0.7826
261.0,0.7836
262.0,0.7847
263.0,0.7893
264.0,0.789
265.0,0.7846
266.0,0.7848
267.0,0.7861
268.0,0.784
269.0,0.7827
270.0,0.7833
271.0,0.7839
272.0,0.7853
273.0,0.788
274.0,0.7882
275.0,0.789
276.0,0.7864
277.0,0.7873
278.0,0.7856
279.0,0.7856
280.0,0.7835
281.0,0.7855
282.0,0.7856
283.0,0.7866
284.0,0.7879
285.0,0.789
286.0,0.7914
287.0,0.7926
288.0,0.7953
289.0,0.7967
290.0,0.7984
291.0,0.7982
292.0,0.7989
293.0,0.7997
294.0,0.8
295.0,0.795
296.0,0.7971
297.0,0.7971
298.0,0.7975
299.0,0.7982
300.0,0.7997
301.0,0.8059
302.0,0.8061
303.0,0.8077
304.0,0.8083
305.0,0.8086
306.0,0.81
307.0,0.813
308.0,0.8148
309.0,0.815
310.0,0.8173
311.0,0.8177
312.0,0.8174
313.0,0.8173
314.0,0.8197
315.0,0.8192
316.0,0.8198
317.0,0.8206
318.0,0.8207
319.0,0.8205
320.0,0.8289
321.0,0.8321
322.0,0.8337
323.0,0.8324
324.0,0.8335
325.0,0.8329
326.0,0.8326
327.0,0.8292
328.0,0.831
329.0,0.8306
330.0,0.8346
331.0,0.8354
332.0,0.8354
333.0,0.8397
334.0,0.8409
335.0,0.842
336.0,0.8386
337.0,0.8394
338.0,0.8413
339.0,0.8433
340.0,0.843
341.0,0.8373
342.0,0.8404
343.0,0.847
344.0,0.8485
345.0,0.8503
346.0,0.8513
347.0,0.8516
348.0,0.8492
349.0,0.8491
350.0,0.8494
351.0,0.8499
352.0,0.8526
353.0,0.8545
354.0,0.855
355.0,0.8554
356.0,0.8514
357.0,0.8512
358.0,0.8484
359.0,0.8413
360.0,0.8446
361.0,0.8439
362.0,0.8463
363.0,0.846
364.0,0.8485
365.0,0.8492
366.0,0.8482
367.0,0.8525
368.0,0.8537
369.0,0.8548
370.0,0.8537
371.0,0.8518
372.0,0.8517
373.0,0.851
374.0,0.8503
375.0,0.8508
376.0,0.8508
377.0,0.8495
378.0,0.8491
379.0,0.8506
380.0,0.8489
381.0,0.8493
382.0,0.8511
383.0,0.8492
384.0,0.8508
385.0,0.8497
386.0,0.85
387.0,0.8518
388.0,0.8521
389.0,0.8482
390.0,0.8488
391.0,0.8529
392.0,0.8533
393.0,0.8548
394.0,0.8555
395.0,0.857
396.0,0.8582
397.0,0.8588
398.0,0.8512
399.0,0.8523
400.0,0.8528
401.0,0.8547
402.0,0.8548
403.0,0.8585
404.0,0.8594
405.0,0.8593
406.0,0.8608
407.0,0.8622
408.0,0.8627
409.0,0.8618
410.0,0.8641
411.0,0.8622
412.0,0.8636
413.0,0.8649
414.0,0.8655
415.0,0.8661
416.0,0.8682
417.0,0.8702
418.0,0.8724
419.0,0.8729
420.0,0.8748
421.0,0.8761
422.0,0.8762
423.0,0.876
424.0,0.8742
425.0,0.8757
426.0,0.8763
427.0,0.8743
428.0,0.8731
429.0,0.8705
430.0,0.8716
431.0,0.8708
432.0,0.8724
433.0,0.8742
434.0,0.8725
435.0,0.8718
436.0,0.8733
437.0,0.874
438.0,0.8744
439.0,0.8762
440.0,0.8768
441.0,0.8771
442.0,0.8801
443.0,0.8824
444.0,0.8816
445.0,0.8842
446.0,0.8852
447.0,0.8858
448.0,0.8868
449.0,0.8871
450.0,0.8865
451.0,0.8866
452.0,0.8868
453.0,0.8871
454.0,0.8863
455.0,0.8865
456.0,0.8863
457.0,0.8839
458.0,0.8825
459.0,0.8802
460.0,0.8822
461.0,0.8837
462.0,0.8839
463.0,0.8839
464.0,0.8838
465.0,0.8843
466.0,0.8847
467.0,0.885
468.0,0.8853
469.0,0.8866
470.0,0.8862
471.0,0.8861
472.0,0.8865
473.0,0.8866
474.0,0.887
475.0,0.8854
476.0,0.8853
477.0,0.8861
478.0,0.8855
479.0,0.8847
480.0,0.8862
481.0,0.8821
482.0,0.8827
483.0,0.8828
484.0,0.8834
485.0,0.8839
486.0,0.8843
487.0,0.8848
488.0,0.8823
489.0,0.8897
490.0,0.89
491.0,0.89
492.0,0.8904
493.0,0.8895
494.0,0.8886
495.0,0.889
496.0,0.889
497.0,0.8892
498.0,0.8925
499.0,0.8928
500.0,0.8937
501.0,0.8932
502.0,0.8937
503.0,0.896
504.0,0.8945
505.0,0.8934
506.0,0.8935
507.0,0.8937
508.0,0.8928
509.0,0.8927
510.0,0.8955
511.0,0.8957
512.0,0.8946
513.0,0.8954
514.0,0.8958
515.0,0.8939
516.0,0.8947
517.0,0.8955
518.0,0.8957
519.0,0.8954
520.0,0.8945
521.0,0.8941
522.0,0.8939
523.0,0.8945
524.0,0.8936
525.0,0.8975
526.0,0.8959
527.0,0.8972
528.0,0.8977
529.0,0.8992
530.0,0.8995
531.0,0.9007
532.0,0.9009
533.0,0.9019
534.0,0.9017
535.0,0.9005
536.0,0.9001
537.0,0.9005
538.0,0.9019
539.0,0.9027
540.0,0.9035
541.0,0.9041
542.0,0.9044
543.0,0.9044
544.0,0.9043
545.0,0.9019
546.0,0.9005
547.0,0.9025
548.0,0.9022
549.0,0.9023
550.0,0.9025
551.0,0.9029
552.0,0.9041
553.0,0.9039
554.0,0.9041
555.0,0.9039
556.0,0.9039
557.0,0.9046
558.0,0.905
559.0,0.9058
560.0,0.906
561.0,0.9046
562.0,0.9015
563.0,0.9021
564.0,0.9025
565.0,0.9033
566.0,0.9042
567.0,0.9037
568.0,0.9041
569.0,0.9045
570.0,0.9047
571.0,0.9055
572.0,0.9058
573.0,0.9066
574.0,0.9066
575.0,0.9068
576.0,0.904
577.0,0.9043
578.0,0.9043
579.0,0.9091
580.0,0.9083
581.0,0.909
582.0,0.9044
583.0,0.9039
584.0,0.9043
585.0,0.9039
586.0,0.9025
587.0,0.9037
588.0,0.9046
589.0,0.9043
590.0,0.9046
591.0,0.9046
592.0,0.9048
593.0,0.9041
594.0,0.9043
595.0,0.9044
596.0,0.905
597.0,0.9054
598.0,0.9042
599.0,0.9051
600.0,0.905
601.0,0.9053
602.0,0.9054
603.0,0.9056
604.0,0.9032
605.0,0.9031
606.0,0.9033
607.0,0.9035
608.0,0.9047
609.0,0.9047
610.0,0.9045
611.0,0.9045
612.0,0.9049
613.0,0.9052
614.0,0.9053
615.0,0.9052
616.0,0.9068
617.0,0.9069
618.0,0.9071
619.0,0.9072
620.0,0.9075
621.0,0.9074
622.0,0.9076
623.0,0.9074
624.0,0.9083
625.0,0.9087
626.0,0.9091
627.0,0.91
628.0,0.9106
629.0,0.9111
630.0,0.9114
631.0,0.9117
632.0,0.9118
633.0,0.9113
634.0,0.9111
635.0,0.9105
636.0,0.9108
637.0,0.9106
638.0,0.9104
639.0,0.9114
640.0,0.9123
641.0,0.9113
642.0,0.9106
643.0,0.9105
644.0,0.9104
645.0,0.9105
646.0,0.9109
647.0,0.9104
648.0,0.9111
649.0,0.911
650.0,0.9118
651.0,0.9129
652.0,0.9135
653.0,0.914
654.0,0.9141
655.0,0.9143
656.0,0.9144
657.0,0.9138
658.0,0.9138
659.0,0.9133
660.0,0.9139
661.0,0.9146
662.0,0.9158
663.0,0.9161
664.0,0.9166
665.0,0.9169
666.0,0.917
667.0,0.915
668.0,0.9151
669.0,0.914
670.0,0.9142
671.0,0.9146
672.0,0.915
673.0,0.9148
674.0,0.9151
675.0,0.9153
676.0,0.9155
677.0,0.916
678.0,0.9163
679.0,0.9161
680.0,0.9167
681.0,0.9161
682.0,0.9152
683.0,0.9142
684.0,0.9131
685.0,0.913
686.0,0.9136
687.0,0.913
688.0,0.9134
689.0,0.9134
690.0,0.9136
691.0,0.9118
692.0,0.9115
693.0,0.9109
694.0,0.9105
695.0,0.9111
696.0,0.9086
697.0,0.9086
698.0,0.9081
699.0,0.9082
700.0,0.9077
701.0,0.9085
702.0,0.9087
703.0,0.9086
704.0,0.909
705.0,0.9093
706.0,0.9092
707.0,0.909
708.0,0.9092
709.0,0.9104
710.0,0.9098
711.0,0.9096
712.0,0.9102
713.0,0.9097
714.0,0.9094
715.0,0.9097
716.0,0.9108
717.0,0.9108
718.0,0.9109
719.0,0.9131
720.0,0.9133
721.0,0.914
722.0,0.9144
723.0,0.9138
724.0,0.9145
725.0,0.9146
726.0,0.9148
727.0,0.9154
728.0,0.9159
729.0,0.9158
730.0,0.9158
731.0,0.9161
732.0,0.9156
733.0,0.9158
734.0,0.9161
735.0,0.9171
736.0,0.9173
737.0,0.9164
738.0,0.9166
739.0,0.9168
740.0,0.9167
741.0,0.917
742.0,0.9169
743.0,0.9153
744.0,0.9156
745.0,0.9158
746.0,0.9156
747.0,0.916
748.0,0.9161
749.0,0.9162
750.0,0.9168
751.0,0.9172
752.0,0.9167
753.0,0.9168
754.0,0.9172
755.0,0.9163
756.0,0.9194
757.0,0.9174
758.0,0.9175
759.0,0.9196
760.0,0.9209
761.0,0.9217
762.0,0.9212
763.0,0.9213
764.0,0.922
765.0,0.9219
766.0,0.9223
767.0,0.9221
768.0,0.922
769.0,0.9217
770.0,0.9219
771.0,0.9222
772.0,0.9232
773.0,0.9231
774.0,0.9228
775.0,0.9243
776.0,0.9244
777.0,0.9247
778.0,0.9247
779.0,0.9249
780.0,0.9248
781.0,0.9246
782.0,0.9258
783.0,0.9257
784.0,0.9261
785.0,0.9261
786.0,0.925
787.0,0.9251
788.0,0.9251
789.0,0.9245
790.0,0.9247
791.0,0.9249
792.0,0.9246
793.0,0.9246
794.0,0.9249
795.0,0.925
796.0,0.9252
797.0,0.9252
798.0,0.9249
799.0,0.9254
800.0,0.9254
801.0,0.9262
802.0,0.9263
803.0,0.9277
804.0,0.928
805.0,0.928
806.0,0.9244
807.0,0.9258
808.0,0.927
809.0,0.927
810.0,0.9266
811.0,0.9276
812.0,0.9271
813.0,0.9272
814.0,0.9274
815.0,0.9267
816.0,0.9275
817.0,0.9278
818.0,0.928
819.0,0.9282
820.0,0.9278
821.0,0.9274
822.0,0.9274
823.0,0.9278
824.0,0.9271
825.0,0.9273
826.0,0.9274
