iteration,cos_a
1.0,0.0069
2.0,0.0084
3.0,0.0103
4.0,0.0124
5.0,0.0144
6.0,0.0184
7.0,0.0192
8.0,0.0198
9.0,0.0211
10.0,0.0239
11.0,0.025
12.0,0.0257
13.0,0.0264
14.0,0.0276
15.0,0.028
16.0,0.0295
17.0,0.0313
18.0,0.0319
19.0,0.0331
20.0,0.0343
21.0,0.0352
22.0,0.0354
23.0,0.0359
24.0,0.0366
25.0,0.0371
26.0,0.038
27.0,0.0394
28.0,0.0398
29.0,0.0401
30.0,0.0405
31.0,0.0416
32.0,0.0426
33.0,0.0429
34.0,0.0435
35.0,0.0438
36.0,0.0445
37.0,0.0451
38.0,0.0454
39.0,0.0458
40.0,0.0466
41.0,0.0475
42.0,0.0481
43.0,0.0483
44.0,0.0489
45.0,0.0493
46.0,0.0509
47.0,0.0514
48.0,0.0517
49.0,0.052
50.0,0.0522
51.0,0.0527
52.0,0.0535
53.0,0.054
54.0,0.0543
55.0,0.0545
56.0,0.0553
57.0,0.0555
58.0,0.0559
59.0,0.0563
60.0,0.0571
61.0,0.058
62.0,0.058
63.0,0.0583
64.0,0.0586
65.0,0.0589
66.0,0.0593
67.0,0.0594
68.0,0.0596
69.0,0.0601
70.0,0.0603
71.0,0.0606
72.0,0.0608
73.0,0.0609
74.0,0.062
75.0,0.0621
76.0,0.0628
77.0,0.0637
78.0,0.0638
79.0,0.0641
80.0,0.0648
81.0,0.0651
82.0,0.066
83.0,0.0666
84.0,0.0677
85.0,0.0681
86.0,0.0691
87.0,0.0694
88.0,0.0698
89.0,0.0701
90.0,0.0703
91.0,0.0709
92.0,0.0714
93.0,0.0719
94.0,0.0721
95.0,0.0728
96.0,0.0732
97.0,0.0735
98.0,0.0738
99.0,0.0742
100.0,0.0745
101.0,0.0752
102.0,0.0757
103.0,0.076
104.0,0.0764
105.0,0.0767
106.0,0.0771
107.0,0.0775
108.0,0.0775
109.0,0.0783
110.0,0.0788
111.0,0.0791
112.0,0.0795
113.0,0.0797
114.0,0.0802
115.0,0.0802
116.0,0.0806
117.0,0.0808
118.0,0.0813
119.0,0.0821
120.0,0.0824
121.0,0.0826
122.0,0.0827
123.0,0.0829
124.0,0.0846
125.0,0.0847
126.0,0.0852
127.0,0.0858
128.0,0.0864
129.0,0.0864
130.0,0.0868
131.0,0.0874
132.0,0.0876
133.0,0.0876
134.0,0.0887
135.0,0.0888
136.0,0.0892
137.0,0.0895
138.0,0.0898
139.0,0.09
140.0,0.0903
141.0,0.0905
142.0,0.091
143.0,0.091
144.0,0.0914
145.0,0.0916
146.0,0.0919
147.0,0.0922
148.0,0.0923
149.0,0.0927
150.0,0.0929
151.0,0.0937
152.0,0.0939
153.0,0.0941
154.0,0.0942
155.0,0.0942
156.0,0.0946
157.0,0.0948
158.0,0.0952
159.0,0.0956
160.0,0.0959
161.0,0.0962
162.0,0.0963
163.0,0.0964
164.0,0.0966
165.0,0.097
166.0,0.0973
167.0,0.0974
168.0,0.0976
169.0,0.0981
170.0,0.0981
171.0,0.0985
172.0,0.0987
173.0,0.0989
174.0,0.0993
175.0,0.0993
176.0,0.0996
177.0,0.0999
178.0,0.1001
179.0,0.1005
180.0,0.1008
181.0,0.101
182.0,0.1012
183.0,0.1015
184.0,0.1015
185.0,0.1021
186.0,0.1022
187.0,0.1022
188.0,0.1026
189.0,0.1028
190.0,0.103
191.0,0.1033
192.0,0.1034
193.0,0.1035
194.0,0.1041
195.0,0.1043
196.0,0.1044
197.0,0.1047
198.0,0.1052
199.0,0.1054
200.0,0.1055
201.0,0.1056
202.0,0.1059
203.0,0.1059
204.0,0.1065
205.0,0.1066
206.0,0.1072
207.0,0.1074
208.0,0.1076
209.0,0.1078
210.0,0.108
211.0,0.1083
212.0,0.1089
213.0,0.109
214.0,0.109
215.0,0.1095
216.0,0.1096
217.0,0.1098
218.0,0.1098
219.0,0.1101
220.0,0.1103
221.0,0.1108
222.0,0.111
223.0,0.111
224.0,0.1112
225.0,0.1113
226.0,0.1115
227.0,0.1117
228.0,0.1121
229.0,0.1121
230.0,0.1124
231.0,0.1133
232.0,0.1135
233.0,0.1137
