iteration,cos_a
1.0,0.0239
2.0,0.0347
3.0,0.0431
4.0,0.0504
5.0,0.0561
6.0,0.0668
7.0,0.0685
8.0,0.0711
9.0,0.0779
10.0,0.0836
11.0,0.0892
12.0,0.0911
13.0,0.0931
14.0,0.0971
15.0,0.1022
16.0,0.1051
17.0,0.108
18.0,0.1101
19.0,0.1171
20.0,0.1176
21.0,0.1237
22.0,0.1253
23.0,0.1331
24.0,0.1354
25.0,0.1417
26.0,0.142
27.0,0.1467
28.0,0.1487
29.0,0.1503
30.0,0.1533
31.0,0.1609
32.0,0.1633
33.0,0.1683
34.0,0.1708
35.0,0.172
36.0,0.1734
37.0,0.1753
38.0,0.1772
39.0,0.1797
40.0,0.1832
41.0,0.1849
42.0,0.1855
43.0,0.1887
44.0,0.1907
45.0,0.1947
46.0,0.198
47.0,0.2001
48.0,0.2007
49.0,0.2008
50.0,0.2011
51.0,0.203
52.0,0.205
53.0,0.2089
54.0,0.212
55.0,0.2138
56.0,0.2157
57.0,0.2172
58.0,0.2182
59.0,0.2193
60.0,0.2226
61.0,0.224
62.0,0.2268
63.0,0.2289
64.0,0.2297
65.0,0.233
66.0,0.2348
67.0,0.2376
68.0,0.2438
69.0,0.2461
70.0,0.2484
71.0,0.2501
72.0,0.2507
73.0,0.2526
74.0,0.2539
75.0,0.2547
76.0,0.2558
77.0,0.2559
78.0,0.2568
79.0,0.2597
80.0,0.2614
81.0,0.2635
82.0,0.2643
83.0,0.2648
84.0,0.267
85.0,0.2683
86.0,0.2707
87.0,0.2721
88.0,0.2733
89.0,0.2735
90.0,0.2752
91.0,0.2772
92.0,0.2789
93.0,0.2804
94.0,0.2807
95.0,0.2809
96.0,0.2823
97.0,0.2831
98.0,0.2859
99.0,0.288
100.0,0.2922
101.0,0.2939
102.0,0.296
103.0,0.2968
104.0,0.2977
105.0,0.2989
106.0,0.2992
107.0,0.3
108.0,0.3001
109.0,0.3004
110.0,0.3014
111.0,0.3032
112.0,0.3058
113.0,0.3073
114.0,0.3098
115.0,0.3117
116.0,0.3148
117.0,0.316
118.0,0.3163
119.0,0.317
120.0,0.3194
121.0,0.3215
122.0,0.323
123.0,0.3239
124.0,0.324
125.0,0.3261
126.0,0.3263
127.0,0.3278
128.0,0.3285
129.0,0.3305
130.0,0.331
131.0,0.3312
132.0,0.3332
133.0,0.3341
134.0,0.3348
135.0,0.3358
136.0,0.3361
137.0,0.3373
138.0,0.3371
139.0,0.3378
140.0,0.3393
141.0,0.3395
142.0,0.3404
143.0,0.3425
144.0,0.3428
145.0,0.3437
146.0,0.346
147.0,0.347
148.0,0.3482
149.0,0.3483
150.0,0.3487
151.0,0.3498
152.0,0.3513
153.0,0.3524
154.0,0.3526
155.0,0.3541
156.0,0.3546
157.0,0.3545
158.0,0.356
159.0,0.3585
160.0,0.3594
161.0,0.3606
162.0,0.3614
163.0,0.3641
164.0,0.3669
165.0,0.3687
166.0,0.3693
167.0,0.3705
168.0,0.371
169.0,0.3712
170.0,0.3727
171.0,0.3731
172.0,0.3744
173.0,0.3746
174.0,0.376
175.0,0.3761
176.0,0.3774
177.0,0.3782
178.0,0.3788
179.0,0.3794
180.0,0.3802
181.0,0.3813
182.0,0.3821
183.0,0.3829
184.0,0.3833
185.0,0.3855
186.0,0.3857
187.0,0.3858
188.0,0.3864
189.0,0.3876
190.0,0.3882
191.0,0.3894
192.0,0.3907
193.0,0.3919
194.0,0.3921
195.0,0.3925
196.0,0.3938
197.0,0.3947
198.0,0.3955
199.0,0.3974
200.0,0.3977
201.0,0.3989
202.0,0.4003
203.0,0.4016
204.0,0.4031
205.0,0.4057
206.0,0.4063
207.0,0.4071
208.0,0.4078
209.0,0.4084
210.0,0.4091
211.0,0.4103
212.0,0.4107
213.0,0.4112
214.0,0.4125
215.0,0.4145
216.0,0.4155
217.0,0.4182
218.0,0.4185
219.0,0.42
220.0,0.4212
221.0,0.4217
222.0,0.4223
223.0,0.4219
224.0,0.4222
225.0,0.4233
226.0,0.4246
227.0,0.4251
228.0,0.4255
229.0,0.4263
230.0,0.4286
231.0,0.4298
232.0,0.4304
233.0,0.4314
234.0,0.4315
235.0,0.4328
236.0,0.4336
237.0,0.4348
238.0,0.4355
239.0,0.4358
240.0,0.4358
241.0,0.4365
