iteration,cos_a
1.0,0.0014
2.0,0.0023
3.0,0.0028
4.0,0.0033
5.0,0.0035
6.0,0.0043
7.0,0.005
8.0,0.0053
9.0,0.0056
10.0,0.006
11.0,0.0063
12.0,0.0065
13.0,0.0069
14.0,0.007
15.0,0.0071
16.0,0.0074
17.0,0.0076
18.0,0.0076
19.0,0.0079
20.0,0.0079
21.0,0.0082
22.0,0.0084
23.0,0.0085
24.0,0.0088
25.0,0.0089
26.0,0.0091
27.0,0.0091
28.0,0.0093
29.0,0.0094
30.0,0.0094
31.0,0.0096
32.0,0.0098
33.0,0.0099
34.0,0.01
35.0,0.0101
36.0,0.0101
37.0,0.0103
38.0,0.0106
39.0,0.0107
40.0,0.0108
41.0,0.0108
42.0,0.0111
43.0,0.0111
44.0,0.0112
45.0,0.0114
46.0,0.0117
47.0,0.0118
48.0,0.012
49.0,0.0122
50.0,0.0122
51.0,0.0124
52.0,0.0125
53.0,0.0127
54.0,0.0129
55.0,0.013
56.0,0.0131
57.0,0.0132
58.0,0.0135
59.0,0.0136
60.0,0.0137
61.0,0.0139
62.0,0.0139
63.0,0.014
64.0,0.0141
65.0,0.0142
66.0,0.0142
67.0,0.0143
68.0,0.0144
69.0,0.0146
70.0,0.0146
71.0,0.0147
72.0,0.0147
73.0,0.0148
74.0,0.0148
75.0,0.0149
76.0,0.0149
77.0,0.015
78.0,0.0151
79.0,0.0151
80.0,0.0152
81.0,0.0153
82.0,0.0154
83.0,0.0154
84.0,0.0155
85.0,0.0155
86.0,0.0156
87.0,0.0157
88.0,0.0157
89.0,0.0159
90.0,0.016
91.0,0.016
92.0,0.0161
93.0,0.0161
94.0,0.0162
95.0,0.0162
96.0,0.0163
97.0,0.0164
98.0,0.0165
99.0,0.0166
100.0,0.0168
101.0,0.0169
102.0,0.017
103.0,0.0171
104.0,0.0171
105.0,0.0172
106.0,0.0173
107.0,0.0174
108.0,0.0175
109.0,0.0176
110.0,0.0177
111.0,0.0177
112.0,0.0178
113.0,0.0179
114.0,0.018
115.0,0.0181
116.0,0.0183
117.0,0.0184
118.0,0.0185
119.0,0.0185
120.0,0.0187
121.0,0.0187
122.0,0.0188
123.0,0.0189
124.0,0.0189
125.0,0.019
126.0,0.0191
127.0,0.0191
128.0,0.0191
129.0,0.0192
130.0,0.0193
131.0,0.0194
132.0,0.0194
133.0,0.0195
134.0,0.0195
135.0,0.0196
136.0,0.0197
137.0,0.0197
138.0,0.02
139.0,0.0201
140.0,0.0202
141.0,0.0203
142.0,0.0204
143.0,0.0206
144.0,0.0207
145.0,0.0207
146.0,0.0207
147.0,0.0208
148.0,0.0209
149.0,0.0211
150.0,0.0211
151.0,0.0212
152.0,0.0212
153.0,0.0214
154.0,0.0214
155.0,0.0215
156.0,0.0216
157.0,0.0217
158.0,0.0217
159.0,0.0218
160.0,0.0218
161.0,0.0219
162.0,0.0219
163.0,0.022
164.0,0.022
165.0,0.0221
166.0,0.0222
167.0,0.0222
168.0,0.0223
169.0,0.0223
170.0,0.0224
171.0,0.0224
172.0,0.0226
173.0,0.0226
174.0,0.0227
175.0,0.0227
176.0,0.0228
177.0,0.0228
178.0,0.0229
179.0,0.023
180.0,0.023
181.0,0.023
182.0,0.0231
183.0,0.0231
184.0,0.0232
185.0,0.0232
186.0,0.0233
187.0,0.0233
188.0,0.0234
189.0,0.0234
