iteration,cos_a
1.0,0.0322
2.0,0.0417
3.0,0.0466
4.0,0.0223
5.0,0.0414
6.0,0.0426
7.0,0.0451
8.0,0.0442
9.0,0.0724
10.0,0.0609
11.0,0.0602
12.0,0.0652
13.0,0.0748
14.0,0.0758
15.0,0.0832
16.0,0.083
17.0,0.091
18.0,0.0959
19.0,0.1027
20.0,0.1048
21.0,0.1111
22.0,0.1099
23.0,0.1045
24.0,0.102
25.0,0.107
26.0,0.1065
27.0,0.1013
28.0,0.1064
29.0,0.1146
30.0,0.1169
31.0,0.1165
32.0,0.1177
33.0,0.1251
34.0,0.1293
35.0,0.1316
36.0,0.1334
37.0,0.1331
38.0,0.1337
39.0,0.1456
40.0,0.1516
41.0,0.1603
42.0,0.1637
43.0,0.1735
44.0,0.1736
45.0,0.1813
46.0,0.1876
47.0,0.1885
48.0,0.1902
49.0,0.1868
50.0,0.1845
51.0,0.1876
52.0,0.1865
53.0,0.1769
54.0,0.1804
55.0,0.1834
56.0,0.1893
57.0,0.2033
58.0,0.2036
59.0,0.2017
60.0,0.2024
61.0,0.2049
62.0,0.2071
63.0,0.2105
64.0,0.2112
65.0,0.2152
66.0,0.2216
67.0,0.2238
68.0,0.227
69.0,0.2329
70.0,0.2304
71.0,0.2317
72.0,0.2385
73.0,0.2396
74.0,0.2368
75.0,0.2389
76.0,0.2428
77.0,0.2399
78.0,0.2384
79.0,0.2481
80.0,0.2535
81.0,0.2626
82.0,0.2655
83.0,0.2676
84.0,0.2701
85.0,0.2708
86.0,0.272
87.0,0.275
88.0,0.2757
89.0,0.2784
90.0,0.2796
91.0,0.2726
92.0,0.2734
93.0,0.2756
94.0,0.2759
95.0,0.2781
96.0,0.2798
97.0,0.2778
98.0,0.2786
99.0,0.2809
100.0,0.2827
101.0,0.2846
102.0,0.2846
103.0,0.283
104.0,0.2836
105.0,0.2842
106.0,0.2835
107.0,0.2837
108.0,0.2839
109.0,0.2839
110.0,0.2841
111.0,0.2857
112.0,0.2863
113.0,0.2909
114.0,0.2896
115.0,0.292
116.0,0.286
117.0,0.2855
118.0,0.2866
119.0,0.2861
120.0,0.2852
121.0,0.2849
122.0,0.2855
123.0,0.2833
124.0,0.2804
125.0,0.2834
126.0,0.2811
127.0,0.2825
128.0,0.2861
129.0,0.2878
130.0,0.2875
131.0,0.2887
132.0,0.2893
133.0,0.2929
134.0,0.2946
135.0,0.2908
136.0,0.2941
137.0,0.295
138.0,0.2981
139.0,0.2963
140.0,0.2983
141.0,0.2967
142.0,0.2989
143.0,0.2956
144.0,0.2974
145.0,0.2968
146.0,0.2945
147.0,0.2965
148.0,0.2902
149.0,0.2924
150.0,0.284
151.0,0.2817
152.0,0.2813
153.0,0.2821
154.0,0.2828
155.0,0.2828
156.0,0.2831
157.0,0.2851
158.0,0.2873
159.0,0.2876
160.0,0.2843
161.0,0.2872
162.0,0.2886
163.0,0.2861
164.0,0.2895
165.0,0.2888
166.0,0.2918
167.0,0.2876
168.0,0.2903
169.0,0.2855
170.0,0.2831
171.0,0.2837
172.0,0.2853
173.0,0.2838
174.0,0.2841
175.0,0.2935
176.0,0.293
177.0,0.2951
178.0,0.295
179.0,0.2963
180.0,0.3
181.0,0.2992
182.0,0.2987
183.0,0.3001
184.0,0.3002
185.0,0.3031
186.0,0.3053
187.0,0.3061
188.0,0.3084
189.0,0.3092
190.0,0.3142
191.0,0.3141
192.0,0.3138
193.0,0.3153
194.0,0.3168
195.0,0.3191
196.0,0.3204
197.0,0.3232
198.0,0.3225
199.0,0.3243
200.0,0.325
201.0,0.3234
202.0,0.3255
203.0,0.3277
204.0,0.3298
205.0,0.3321
206.0,0.3253
207.0,0.3253
208.0,0.3224
209.0,0.3225
210.0,0.3191
211.0,0.3234
212.0,0.3229
213.0,0.3257
214.0,0.3262
215.0,0.3273
216.0,0.3282
217.0,0.3276
218.0,0.3278
219.0,0.3294
220.0,0.3307
221.0,0.3322
222.0,0.3327
223.0,0.3335
224.0,0.334
225.0,0.3361
226.0,0.3371
227.0,0.338
228.0,0.3374
229.0,0.3373
230.0,0.339
231.0,0.3399
232.0,0.3414
233.0,0.3414
234.0,0.3395
235.0,0.3409
236.0,0.3423
237.0,0.3458
238.0,0.3427
239.0,0.3428
240.0,0.3414
241.0,0.3403
242.0,0.3455
243.0,0.3455
244.0,0.3454
245.0,0.3446
246.0,0.3454
247.0,0.347
248.0,0.3463
249.0,0.3459
250.0,0.347
251.0,0.3487
252.0,0.3492
253.0,0.3534
254.0,0.3545
255.0,0.3554
256.0,0.3569
257.0,0.3567
258.0,0.3604
259.0,0.3618
260.0,0.362
261.0,0.3611
262.0,0.3617
263.0,0.3633
264.0,0.3594
265.0,0.3589
266.0,0.3591
267.0,0.3596
268.0,0.3633
269.0,0.3623
270.0,0.3622
271.0,0.3599
272.0,0.3608
273.0,0.3609
274.0,0.3631
275.0,0.3651
276.0,0.367
277.0,0.3666
278.0,0.3664
279.0,0.3681
280.0,0.3669
281.0,0.3685
282.0,0.3683
283.0,0.3666
284.0,0.3663
285.0,0.368
286.0,0.3693
287.0,0.3684
288.0,0.3656
289.0,0.3707
290.0,0.371
291.0,0.3719
292.0,0.3731
293.0,0.3752
294.0,0.3765
295.0,0.3768
296.0,0.3768
297.0,0.3757
298.0,0.3751
299.0,0.3734
300.0,0.3745
301.0,0.3735
302.0,0.3738
303.0,0.3739
304.0,0.3755
305.0,0.3747
306.0,0.3773
307.0,0.3787
308.0,0.3787
309.0,0.3762
310.0,0.3756
311.0,0.3765
312.0,0.3764
313.0,0.377
314.0,0.3752
315.0,0.3756
316.0,0.3779
317.0,0.3788
318.0,0.3746
319.0,0.3734
320.0,0.3743
321.0,0.3754
322.0,0.3755
323.0,0.3766
324.0,0.3767
325.0,0.379
326.0,0.3792
327.0,0.3777
328.0,0.3775
329.0,0.3812
330.0,0.3815
331.0,0.3801
332.0,0.3793
333.0,0.3779
334.0,0.3769
335.0,0.3769
336.0,0.379
337.0,0.3803
338.0,0.3814
339.0,0.3816
340.0,0.3827
341.0,0.3838
342.0,0.3865
343.0,0.3901
344.0,0.3891
345.0,0.3887
346.0,0.3893
347.0,0.3902
348.0,0.3917
349.0,0.3909
350.0,0.3912
351.0,0.3916
352.0,0.3897
353.0,0.3939
354.0,0.397
355.0,0.3982
356.0,0.3981
357.0,0.3998
358.0,0.4006
359.0,0.402
360.0,0.4019
361.0,0.4018
362.0,0.4029
363.0,0.4041
364.0,0.4027
365.0,0.4044
366.0,0.4052
367.0,0.4038
368.0,0.4059
369.0,0.4065
370.0,0.4068
371.0,0.4068
372.0,0.4056
373.0,0.4058
374.0,0.4046
375.0,0.4049
376.0,0.4061
377.0,0.4084
378.0,0.4101
379.0,0.4098
380.0,0.4128
381.0,0.4131
382.0,0.4167
383.0,0.4167
384.0,0.4181
385.0,0.4189
386.0,0.4175
387.0,0.4183
388.0,0.4188
389.0,0.4199
390.0,0.4218
391.0,0.4219
392.0,0.4212
393.0,0.4187
394.0,0.4176
395.0,0.421
396.0,0.4213
397.0,0.4218
398.0,0.4226
399.0,0.423
400.0,0.4259
401.0,0.4269
402.0,0.4283
403.0,0.4288
404.0,0.4293
405.0,0.4287
406.0,0.429
407.0,0.4325
408.0,0.4326
409.0,0.4324
410.0,0.4329
411.0,0.4321
412.0,0.4327
413.0,0.4366
414.0,0.437
415.0,0.4381
416.0,0.438
417.0,0.4387
418.0,0.4382
419.0,0.44
420.0,0.4414
421.0,0.4436
422.0,0.4442
423.0,0.445
424.0,0.4464
425.0,0.4471
426.0,0.4474
427.0,0.4481
428.0,0.4486
429.0,0.4505
430.0,0.4486
431.0,0.4494
432.0,0.4521
433.0,0.4518
434.0,0.4522
435.0,0.4536
436.0,0.4551
437.0,0.4562
438.0,0.4568
439.0,0.4568
440.0,0.4576
441.0,0.4582
442.0,0.4596
443.0,0.4589
444.0,0.4591
445.0,0.454
446.0,0.4558
447.0,0.4565
448.0,0.4546
449.0,0.4552
450.0,0.4552
451.0,0.4553
452.0,0.4556
453.0,0.458
