iteration,cos_a
1.0,0.0305
2.0,0.049
3.0,0.0534
4.0,0.0562
5.0,0.0638
6.0,0.07
7.0,0.0729
8.0,0.0762
9.0,0.0779
10.0,0.0814
11.0,0.0859
12.0,0.0899
13.0,0.0936
14.0,0.1029
15.0,0.1056
16.0,0.1107
17.0,0.1169
18.0,0.1193
19.0,0.1248
20.0,0.1301
21.0,0.1359
22.0,0.1375
23.0,0.1412
24.0,0.1482
25.0,0.1519
26.0,0.1529
27.0,0.1532
28.0,0.1557
29.0,0.1567
30.0,0.1611
31.0,0.1624
32.0,0.167
33.0,0.1701
34.0,0.172
35.0,0.1741
36.0,0.1754
37.0,0.177
38.0,0.1806
39.0,0.1847
40.0,0.1854
41.0,0.1908
42.0,0.1917
43.0,0.1969
44.0,0.1984
45.0,0.2001
46.0,0.2019
47.0,0.2027
48.0,0.2031
49.0,0.2053
50.0,0.2075
51.0,0.2086
52.0,0.2099
53.0,0.2121
54.0,0.2141
55.0,0.2153
56.0,0.2167
57.0,0.2188
58.0,0.2201
59.0,0.2208
60.0,0.2218
61.0,0.2229
62.0,0.2236
63.0,0.2253
64.0,0.2279
65.0,0.2286
66.0,0.2308
67.0,0.2324
68.0,0.2329
69.0,0.2343
70.0,0.2359
71.0,0.2379
72.0,0.2389
73.0,0.2407
74.0,0.2445
75.0,0.2461
76.0,0.2467
77.0,0.2486
78.0,0.25
79.0,0.2521
80.0,0.2565
81.0,0.2583
82.0,0.2608
83.0,0.2634
84.0,0.2647
85.0,0.2658
86.0,0.2665
87.0,0.267
88.0,0.2679
89.0,0.2676
90.0,0.2685
91.0,0.2698
92.0,0.2729
93.0,0.2741
94.0,0.2749
95.0,0.2759
96.0,0.2764
97.0,0.2788
98.0,0.2819
99.0,0.2831
100.0,0.2843
101.0,0.2854
102.0,0.2872
103.0,0.289
104.0,0.2891
105.0,0.2902
106.0,0.2905
107.0,0.2913
108.0,0.2934
109.0,0.2943
110.0,0.2947
111.0,0.2953
112.0,0.2974
113.0,0.2984
114.0,0.302
115.0,0.3036
116.0,0.3045
117.0,0.3068
118.0,0.3084
119.0,0.3094
120.0,0.3102
121.0,0.3131
122.0,0.314
123.0,0.3146
124.0,0.3152
125.0,0.3161
126.0,0.3171
127.0,0.3177
128.0,0.319
129.0,0.3202
130.0,0.3207
131.0,0.3231
132.0,0.3247
133.0,0.3252
134.0,0.3259
135.0,0.3271
136.0,0.3279
137.0,0.3291
138.0,0.3292
139.0,0.3296
140.0,0.3305
141.0,0.3327
142.0,0.3349
143.0,0.3362
144.0,0.3369
145.0,0.3372
146.0,0.3385
147.0,0.3395
148.0,0.3428
149.0,0.3437
150.0,0.3454
151.0,0.3474
152.0,0.3476
153.0,0.3478
154.0,0.3486
155.0,0.3491
156.0,0.35
157.0,0.352
158.0,0.3531
159.0,0.3538
160.0,0.3544
161.0,0.356
162.0,0.3567
163.0,0.3578
164.0,0.3588
165.0,0.3596
166.0,0.3609
167.0,0.3614
168.0,0.3628
169.0,0.364
170.0,0.3654
171.0,0.3658
172.0,0.3657
173.0,0.367
174.0,0.3674
175.0,0.3677
176.0,0.3686
177.0,0.3709
178.0,0.3712
179.0,0.3712
180.0,0.3716
181.0,0.3723
182.0,0.373
183.0,0.3739
184.0,0.3747
185.0,0.3751
186.0,0.3752
187.0,0.3764
188.0,0.377
189.0,0.379
190.0,0.3792
191.0,0.3812
192.0,0.3817
193.0,0.3825
194.0,0.3833
195.0,0.3841
196.0,0.385
197.0,0.3852
198.0,0.3854
199.0,0.3859
200.0,0.3861
201.0,0.3866
202.0,0.3874
203.0,0.3895
204.0,0.3906
205.0,0.3922
206.0,0.3925
207.0,0.3944
208.0,0.3946
209.0,0.3953
210.0,0.3957
211.0,0.3973
212.0,0.3977
213.0,0.3984
214.0,0.399
215.0,0.3998
216.0,0.4003
217.0,0.4015
218.0,0.4022
219.0,0.404
220.0,0.4044
221.0,0.4054
222.0,0.4062
223.0,0.4065
224.0,0.4073
225.0,0.4068
226.0,0.4069
227.0,0.4069
228.0,0.4086
229.0,0.4092
230.0,0.4093
231.0,0.4098
232.0,0.4101
233.0,0.4107
234.0,0.4117
235.0,0.413
236.0,0.4144
237.0,0.4149
238.0,0.4162
239.0,0.4175
240.0,0.4181
241.0,0.4194
242.0,0.4194
243.0,0.4201
244.0,0.421
245.0,0.4217
246.0,0.4225
247.0,0.4229
248.0,0.4234
249.0,0.4235
250.0,0.4242
251.0,0.4251
252.0,0.427
253.0,0.4272
254.0,0.4287
255.0,0.4296
256.0,0.4298
257.0,0.4306
258.0,0.4309
259.0,0.4309
260.0,0.4321
261.0,0.4342
262.0,0.4346
263.0,0.4347
264.0,0.435
265.0,0.4359
266.0,0.4363
267.0,0.4361
268.0,0.4372
269.0,0.4377
270.0,0.4384
271.0,0.438
272.0,0.438
273.0,0.4384
274.0,0.4386
275.0,0.4398
276.0,0.4412
277.0,0.4418
278.0,0.4424
279.0,0.4429
280.0,0.4435
281.0,0.4441
282.0,0.4454
283.0,0.4451
284.0,0.4457
285.0,0.4456
286.0,0.4459
287.0,0.4461
288.0,0.4464
289.0,0.4478
290.0,0.4479
291.0,0.4489
292.0,0.4501
293.0,0.4501
294.0,0.4503
295.0,0.4509
296.0,0.4521
297.0,0.4524
298.0,0.4529
299.0,0.4538
300.0,0.4549
301.0,0.4553
302.0,0.4558
303.0,0.4561
304.0,0.4567
305.0,0.4569
306.0,0.4571
307.0,0.4578
308.0,0.4587
309.0,0.4595
310.0,0.4602
311.0,0.4606
312.0,0.461
313.0,0.4624
314.0,0.4632
315.0,0.4643
316.0,0.4653
317.0,0.4656
318.0,0.4659
319.0,0.4666
320.0,0.4666
321.0,0.4667
322.0,0.4671
323.0,0.4679
324.0,0.4689
325.0,0.4692
326.0,0.4698
327.0,0.4705
328.0,0.471
329.0,0.4718
330.0,0.4727
331.0,0.4729
332.0,0.4739
333.0,0.4744
334.0,0.4751
335.0,0.4756
336.0,0.4767
337.0,0.4773
338.0,0.4781
339.0,0.4789
340.0,0.4795
341.0,0.48
342.0,0.4807
343.0,0.4809
344.0,0.4811
345.0,0.4819
346.0,0.4823
347.0,0.4823
348.0,0.4831
349.0,0.4831
350.0,0.4833
351.0,0.4842
352.0,0.4846
353.0,0.4856
354.0,0.4862
355.0,0.4869
356.0,0.4878
357.0,0.4879
358.0,0.4888
359.0,0.4894
360.0,0.4897
361.0,0.4905
362.0,0.4909
363.0,0.4919
364.0,0.4924
365.0,0.4925
366.0,0.493
367.0,0.4941
368.0,0.4944
369.0,0.4949
370.0,0.4953
371.0,0.4961
372.0,0.4965
373.0,0.4969
374.0,0.4981
375.0,0.4982
376.0,0.4986
377.0,0.4992
378.0,0.4993
379.0,0.4994
380.0,0.5
381.0,0.5012
382.0,0.5019
383.0,0.5031
384.0,0.5034
385.0,0.504
386.0,0.5044
387.0,0.5047
388.0,0.5054
389.0,0.5057
390.0,0.5063
391.0,0.5069
392.0,0.5068
393.0,0.5073
394.0,0.5074
395.0,0.5072
396.0,0.5077
397.0,0.5078
398.0,0.5083
399.0,0.5089
400.0,0.5093
401.0,0.5098
402.0,0.5102
403.0,0.5107
404.0,0.5113
405.0,0.5119
406.0,0.5122
407.0,0.513
408.0,0.5132
409.0,0.5134
410.0,0.5135
411.0,0.5137
412.0,0.5139
413.0,0.5142
414.0,0.5149
415.0,0.5154
416.0,0.5158
417.0,0.516
418.0,0.5164
419.0,0.5169
420.0,0.5179
421.0,0.5177
422.0,0.5183
423.0,0.5189
424.0,0.5189
425.0,0.5194
426.0,0.5201
427.0,0.5205
428.0,0.5212
429.0,0.5229
430.0,0.523
431.0,0.5229
432.0,0.5233
433.0,0.5237
434.0,0.5236
435.0,0.5238
436.0,0.5244
437.0,0.5246
438.0,0.526
439.0,0.5264
440.0,0.5268
441.0,0.5277
442.0,0.528
443.0,0.5279
444.0,0.529
445.0,0.529
446.0,0.5294
447.0,0.5297
448.0,0.5298
449.0,0.5299
450.0,0.5306
451.0,0.531
452.0,0.5312
453.0,0.5315
454.0,0.532
455.0,0.5328
456.0,0.5332
457.0,0.5337
458.0,0.5337
459.0,0.5337
460.0,0.5342
461.0,0.5346
462.0,0.535
463.0,0.5354
464.0,0.5357
465.0,0.5362
466.0,0.5368
467.0,0.5375
468.0,0.5382
469.0,0.5384
470.0,0.5389
471.0,0.5392
472.0,0.5396
473.0,0.5399
474.0,0.5401
475.0,0.5404
476.0,0.5409
477.0,0.5416
478.0,0.5419
479.0,0.5423
480.0,0.543
481.0,0.5437
482.0,0.5442
483.0,0.545
484.0,0.5457
485.0,0.5461
486.0,0.5468
487.0,0.5478
488.0,0.5486
489.0,0.549
490.0,0.5493
491.0,0.5501
492.0,0.5503
493.0,0.5503
494.0,0.5504
495.0,0.5512
496.0,0.5518
497.0,0.5519
498.0,0.5524
499.0,0.5526
500.0,0.5528
501.0,0.5531
502.0,0.5531
503.0,0.5534
504.0,0.5537
505.0,0.5538
506.0,0.5545
507.0,0.5547
508.0,0.5554
509.0,0.5565
510.0,0.557
511.0,0.5572
512.0,0.5574
513.0,0.5577
514.0,0.558
515.0,0.5581
516.0,0.5585
517.0,0.5587
518.0,0.5585
519.0,0.5585
520.0,0.5592
521.0,0.5598
522.0,0.56
523.0,0.5605
524.0,0.5607
525.0,0.5603
526.0,0.5608
527.0,0.5613
528.0,0.5615
529.0,0.5616
530.0,0.5624
531.0,0.5626
532.0,0.563
533.0,0.563
534.0,0.5633
535.0,0.564
536.0,0.5642
537.0,0.5649
538.0,0.5649
539.0,0.5651
540.0,0.5648
541.0,0.5652
542.0,0.5652
543.0,0.5653
544.0,0.5655
545.0,0.5655
546.0,0.5655
547.0,0.566
548.0,0.5664
549.0,0.5668
550.0,0.5668
551.0,0.5668
552.0,0.567
553.0,0.5678
554.0,0.5682
555.0,0.5682
556.0,0.5685
557.0,0.5691
558.0,0.5696
559.0,0.5701
560.0,0.5705
561.0,0.5704
562.0,0.5707
563.0,0.5716
564.0,0.5717
565.0,0.572
566.0,0.5723
567.0,0.573
568.0,0.5727
569.0,0.5734
570.0,0.5736
571.0,0.5742
572.0,0.5748
573.0,0.5751
574.0,0.5754
575.0,0.5759
576.0,0.5761
577.0,0.5763
578.0,0.5761
579.0,0.5763
580.0,0.5765
581.0,0.5766
582.0,0.5772
583.0,0.578
584.0,0.5783
585.0,0.579
586.0,0.58
587.0,0.5814
588.0,0.5815
589.0,0.582
590.0,0.5825
591.0,0.5826
592.0,0.5831
593.0,0.5841
594.0,0.5843
595.0,0.5846
596.0,0.5846
597.0,0.5852
598.0,0.5853
599.0,0.5863
600.0,0.5864
601.0,0.587
602.0,0.5875
603.0,0.5876
604.0,0.5883
605.0,0.5886
606.0,0.5888
607.0,0.5893
608.0,0.59
609.0,0.5904
610.0,0.5906
611.0,0.5906
612.0,0.5907
613.0,0.5906
614.0,0.5905
