iteration,cos_a
1.0,-0.0346
2.0,-0.0014
3.0,0.0041
4.0,0.0297
5.0,0.041
6.0,0.085
7.0,0.0862
8.0,0.0981
9.0,0.0951
10.0,0.104
11.0,0.1076
12.0,0.0971
13.0,0.1062
14.0,0.1152
15.0,0.116
16.0,0.1449
17.0,0.1563
18.0,0.1505
19.0,0.1471
20.0,0.1442
21.0,0.145
22.0,0.1358
23.0,0.1392
24.0,0.1472
25.0,0.1488
26.0,0.163
27.0,0.1711
28.0,0.1817
29.0,0.1857
30.0,0.1828
31.0,0.1933
32.0,0.1962
33.0,0.1925
34.0,0.2124
35.0,0.2357
36.0,0.2405
37.0,0.2356
38.0,0.2583
39.0,0.2698
40.0,0.2739
41.0,0.2685
42.0,0.266
43.0,0.2564
44.0,0.2741
45.0,0.2737
46.0,0.273
47.0,0.2808
48.0,0.284
49.0,0.2876
50.0,0.2856
51.0,0.2942
52.0,0.2976
53.0,0.2903
54.0,0.2851
55.0,0.2681
56.0,0.2719
57.0,0.2823
58.0,0.2892
59.0,0.3004
60.0,0.2921
61.0,0.3029
62.0,0.3024
63.0,0.3097
64.0,0.3108
65.0,0.3148
66.0,0.3125
67.0,0.3201
68.0,0.3194
69.0,0.3178
70.0,0.325
71.0,0.3254
72.0,0.3274
73.0,0.3308
74.0,0.3267
75.0,0.34
76.0,0.3473
77.0,0.3435
78.0,0.3454
79.0,0.3396
80.0,0.3491
81.0,0.3651
82.0,0.3685
83.0,0.374
84.0,0.3764
85.0,0.3786
86.0,0.3774
87.0,0.3737
88.0,0.3742
89.0,0.3706
90.0,0.3728
91.0,0.3756
92.0,0.3741
93.0,0.379
94.0,0.3875
95.0,0.3876
96.0,0.3854
97.0,0.3865
98.0,0.3847
99.0,0.3764
100.0,0.3769
101.0,0.3698
102.0,0.3778
103.0,0.3759
104.0,0.3903
105.0,0.3898
106.0,0.4127
107.0,0.4128
108.0,0.4152
109.0,0.4173
110.0,0.4189
111.0,0.4141
112.0,0.4194
113.0,0.4173
114.0,0.4193
115.0,0.4191
116.0,0.4186
117.0,0.4209
118.0,0.4242
119.0,0.4312
120.0,0.4238
121.0,0.4227
122.0,0.4249
123.0,0.4279
124.0,0.4321
125.0,0.4379
126.0,0.4422
127.0,0.4477
128.0,0.4492
129.0,0.4497
130.0,0.4497
131.0,0.4518
132.0,0.461
133.0,0.46
134.0,0.4618
135.0,0.4585
136.0,0.4612
137.0,0.4656
138.0,0.4779
139.0,0.4832
140.0,0.4802
141.0,0.4825
142.0,0.4862
143.0,0.4789
144.0,0.4811
145.0,0.4793
146.0,0.4798
147.0,0.4761
148.0,0.469
149.0,0.4712
150.0,0.4732
151.0,0.4778
152.0,0.4721
153.0,0.4737
154.0,0.477
155.0,0.4833
156.0,0.4845
157.0,0.4746
158.0,0.487
159.0,0.4874
160.0,0.4897
161.0,0.487
162.0,0.4883
163.0,0.4867
164.0,0.4821
165.0,0.4836
166.0,0.4846
167.0,0.4876
168.0,0.4871
169.0,0.4816
170.0,0.4895
171.0,0.4884
172.0,0.4879
173.0,0.4875
174.0,0.4822
175.0,0.4827
176.0,0.4885
177.0,0.4913
178.0,0.4934
179.0,0.4986
180.0,0.4914
181.0,0.4921
182.0,0.4847
183.0,0.4853
184.0,0.4734
185.0,0.478
186.0,0.4792
187.0,0.4836
188.0,0.4825
189.0,0.4825
190.0,0.4756
191.0,0.4737
192.0,0.4739
193.0,0.4732
194.0,0.4715
195.0,0.4709
196.0,0.4701
197.0,0.4735
198.0,0.4736
199.0,0.472
200.0,0.4681
201.0,0.47
202.0,0.4714
203.0,0.4727
204.0,0.475
205.0,0.4743
206.0,0.4749
