iteration,cos_a
1.0,0.0085
2.0,0.0093
3.0,0.0105
4.0,0.0113
5.0,0.0125
6.0,0.0142
7.0,0.0155
8.0,0.0174
9.0,0.018
10.0,0.0183
11.0,0.0186
12.0,0.0196
13.0,0.0219
14.0,0.0223
15.0,0.0232
16.0,0.0245
17.0,0.026
18.0,0.0265
19.0,0.0268
20.0,0.0278
21.0,0.0281
22.0,0.0287
23.0,0.0293
24.0,0.0301
25.0,0.031
26.0,0.032
27.0,0.0329
28.0,0.0334
29.0,0.0338
30.0,0.034
31.0,0.0351
32.0,0.0353
33.0,0.0356
34.0,0.0369
35.0,0.0382
36.0,0.039
37.0,0.0401
38.0,0.0404
39.0,0.0411
40.0,0.042
41.0,0.0421
42.0,0.0425
43.0,0.0431
44.0,0.0439
45.0,0.0442
46.0,0.0445
47.0,0.0451
48.0,0.0458
49.0,0.0465
50.0,0.0468
51.0,0.047
52.0,0.0472
53.0,0.0475
54.0,0.0478
55.0,0.0485
56.0,0.0491
57.0,0.0495
58.0,0.0495
59.0,0.0499
60.0,0.0503
61.0,0.0506
62.0,0.0512
63.0,0.0515
64.0,0.0519
65.0,0.0527
66.0,0.053
67.0,0.0532
68.0,0.0535
69.0,0.054
70.0,0.0544
71.0,0.0554
72.0,0.0558
73.0,0.0564
74.0,0.0567
75.0,0.0573
76.0,0.0576
77.0,0.0582
78.0,0.0588
79.0,0.0591
80.0,0.0596
81.0,0.0598
82.0,0.06
83.0,0.0606
84.0,0.0609
85.0,0.0613
86.0,0.0616
87.0,0.0618
88.0,0.0625
89.0,0.0638
90.0,0.0643
91.0,0.0645
92.0,0.0649
93.0,0.0652
94.0,0.0654
95.0,0.0655
96.0,0.0656
97.0,0.0659
98.0,0.0662
99.0,0.0667
100.0,0.067
101.0,0.0674
102.0,0.0676
103.0,0.068
104.0,0.0685
105.0,0.0687
106.0,0.0694
107.0,0.0703
108.0,0.0706
109.0,0.0708
110.0,0.0712
111.0,0.0714
112.0,0.0714
113.0,0.0716
114.0,0.0718
115.0,0.072
116.0,0.0724
117.0,0.0728
118.0,0.0732
119.0,0.0735
120.0,0.0742
121.0,0.0749
122.0,0.075
123.0,0.0752
124.0,0.0753
125.0,0.0754
126.0,0.0755
127.0,0.0759
128.0,0.0763
129.0,0.0766
130.0,0.0767
131.0,0.0769
132.0,0.0773
133.0,0.0775
134.0,0.0778
135.0,0.0785
136.0,0.0794
137.0,0.0796
138.0,0.0797
139.0,0.0803
140.0,0.0806
141.0,0.0811
142.0,0.0813
143.0,0.0817
144.0,0.0819
145.0,0.0821
146.0,0.0823
147.0,0.0824
148.0,0.0826
149.0,0.0828
150.0,0.0829
151.0,0.0833
152.0,0.0836
153.0,0.0838
154.0,0.0841
155.0,0.0843
156.0,0.0847
157.0,0.0851
158.0,0.0853
159.0,0.0855
160.0,0.0857
161.0,0.0861
162.0,0.0866
163.0,0.0868
164.0,0.087
165.0,0.0872
166.0,0.0873
167.0,0.0875
168.0,0.0876
169.0,0.0879
170.0,0.0882
171.0,0.0884
172.0,0.0892
173.0,0.0895
174.0,0.0896
175.0,0.0898
176.0,0.0899
177.0,0.0903
178.0,0.0905
179.0,0.0908
180.0,0.0909
181.0,0.0911
182.0,0.0913
183.0,0.0915
184.0,0.0917
185.0,0.0919
186.0,0.0922
187.0,0.0923
188.0,0.0927
189.0,0.0929
190.0,0.0933
191.0,0.0933
192.0,0.0935
193.0,0.0936
194.0,0.0937
195.0,0.094
196.0,0.0942
197.0,0.0945
198.0,0.0946
199.0,0.0947
200.0,0.0951
201.0,0.0954
202.0,0.0957
203.0,0.0962
204.0,0.0962
205.0,0.0966
206.0,0.0969
207.0,0.097
208.0,0.0972
209.0,0.0974
210.0,0.0977
211.0,0.0977
212.0,0.0978
213.0,0.098
214.0,0.0984
215.0,0.0988
216.0,0.0988
