iteration,cos_a
1.0,0.0074
2.0,0.0104
3.0,0.0118
4.0,0.0133
5.0,0.0136
6.0,0.0153
7.0,0.0182
8.0,0.0192
9.0,0.0199
10.0,0.0206
11.0,0.0218
12.0,0.0225
13.0,0.0237
14.0,0.0244
15.0,0.0254
16.0,0.0265
17.0,0.0276
18.0,0.0281
19.0,0.0297
20.0,0.0302
21.0,0.0309
22.0,0.0323
23.0,0.0326
24.0,0.0336
25.0,0.0345
26.0,0.0352
27.0,0.0372
28.0,0.0379
29.0,0.0382
30.0,0.039
31.0,0.0396
32.0,0.0401
33.0,0.0409
34.0,0.0413
35.0,0.0417
36.0,0.0422
37.0,0.0424
38.0,0.0425
39.0,0.0429
40.0,0.0432
41.0,0.044
42.0,0.0444
43.0,0.0448
44.0,0.0451
45.0,0.0452
46.0,0.0457
47.0,0.0461
48.0,0.0472
49.0,0.0477
50.0,0.048
51.0,0.0485
52.0,0.0492
53.0,0.0493
54.0,0.0497
55.0,0.05
56.0,0.0506
57.0,0.051
58.0,0.0513
59.0,0.0517
60.0,0.0521
61.0,0.0523
62.0,0.0526
63.0,0.0527
64.0,0.0534
65.0,0.0538
66.0,0.054
67.0,0.0561
68.0,0.0562
69.0,0.0564
70.0,0.0568
71.0,0.0574
72.0,0.0578
73.0,0.0583
74.0,0.0592
75.0,0.0594
76.0,0.0597
77.0,0.06
78.0,0.0605
79.0,0.0613
80.0,0.0616
81.0,0.062
82.0,0.0627
83.0,0.0631
84.0,0.0633
85.0,0.0634
86.0,0.0637
87.0,0.0641
88.0,0.0648
89.0,0.065
90.0,0.0653
91.0,0.0658
92.0,0.0666
93.0,0.0669
94.0,0.0676
95.0,0.0678
96.0,0.0683
97.0,0.0684
98.0,0.069
99.0,0.0696
100.0,0.0703
101.0,0.0706
102.0,0.0708
103.0,0.0712
104.0,0.0714
105.0,0.0726
106.0,0.0727
107.0,0.073
108.0,0.0733
109.0,0.0736
110.0,0.0737
111.0,0.0739
112.0,0.0743
113.0,0.0744
114.0,0.0749
115.0,0.0751
116.0,0.0753
117.0,0.0756
118.0,0.0759
119.0,0.0764
120.0,0.0765
121.0,0.0771
122.0,0.0774
123.0,0.0781
124.0,0.0784
125.0,0.0789
126.0,0.0792
127.0,0.0794
128.0,0.0796
129.0,0.08
130.0,0.0802
131.0,0.0805
132.0,0.0806
133.0,0.0808
134.0,0.0809
135.0,0.0813
136.0,0.0815
137.0,0.0818
138.0,0.0819
139.0,0.082
140.0,0.0823
141.0,0.0824
142.0,0.0825
143.0,0.0828
144.0,0.083
145.0,0.0831
146.0,0.0834
147.0,0.0839
148.0,0.084
149.0,0.0842
150.0,0.0844
151.0,0.0845
152.0,0.0848
153.0,0.0855
154.0,0.0857
155.0,0.0862
156.0,0.0864
157.0,0.0866
158.0,0.0867
159.0,0.0868
160.0,0.087
161.0,0.0872
162.0,0.0877
163.0,0.0878
164.0,0.0882
165.0,0.0884
166.0,0.0886
167.0,0.0889
168.0,0.0892
169.0,0.0897
170.0,0.0901
171.0,0.0905
172.0,0.0907
173.0,0.0914
174.0,0.0918
175.0,0.0922
176.0,0.0925
177.0,0.0926
178.0,0.0928
179.0,0.093
180.0,0.0931
181.0,0.0935
182.0,0.0939
183.0,0.0942
184.0,0.0943
185.0,0.0945
186.0,0.0947
187.0,0.0949
188.0,0.0951
189.0,0.0953
190.0,0.0957
191.0,0.0962
192.0,0.0965
193.0,0.0969
194.0,0.0972
195.0,0.0974
196.0,0.0977
197.0,0.0979
198.0,0.0982
199.0,0.0984
200.0,0.0985
201.0,0.0986
202.0,0.0988
203.0,0.099
204.0,0.0993
205.0,0.0996
206.0,0.1002
207.0,0.1007
208.0,0.1012
209.0,0.1014
210.0,0.1014
211.0,0.1017
212.0,0.1019
213.0,0.102
214.0,0.1024
215.0,0.1026
216.0,0.1027
217.0,0.1031
218.0,0.1036
219.0,0.1039
220.0,0.104
221.0,0.1045
222.0,0.1047
223.0,0.1049
224.0,0.1053
225.0,0.1054
226.0,0.1058
227.0,0.106
228.0,0.1061
229.0,0.1064
230.0,0.1066
231.0,0.1069
232.0,0.107
233.0,0.1076
234.0,0.1077
235.0,0.1079
236.0,0.1083
237.0,0.1084
238.0,0.1085
239.0,0.1087
240.0,0.1088
241.0,0.109
242.0,0.1092
243.0,0.1094
244.0,0.1099
245.0,0.11
246.0,0.1101
247.0,0.1102
248.0,0.1104
249.0,0.1106
250.0,0.1108
251.0,0.1109
252.0,0.1111
253.0,0.1113
254.0,0.1114
255.0,0.1116
256.0,0.1117
257.0,0.1118
258.0,0.1119
259.0,0.1123
