iteration,cos_a
1.0,0.0352
2.0,0.064
3.0,0.0711
4.0,0.0822
5.0,0.0998
6.0,0.1142
7.0,0.1207
8.0,0.1433
9.0,0.1532
10.0,0.1584
11.0,0.1644
12.0,0.1692
13.0,0.1789
14.0,0.1875
15.0,0.2061
16.0,0.21
17.0,0.213
18.0,0.225
19.0,0.2302
20.0,0.2499
21.0,0.2524
22.0,0.2552
23.0,0.2591
24.0,0.2635
25.0,0.265
26.0,0.2676
27.0,0.2698
28.0,0.2811
29.0,0.285
30.0,0.2889
31.0,0.2929
32.0,0.2949
33.0,0.3026
34.0,0.3062
35.0,0.3111
36.0,0.3168
37.0,0.3201
38.0,0.3219
39.0,0.3245
40.0,0.3257
41.0,0.3275
42.0,0.3295
43.0,0.336
44.0,0.3374
45.0,0.3397
46.0,0.3521
47.0,0.3595
48.0,0.361
49.0,0.363
50.0,0.3673
51.0,0.3776
52.0,0.3794
53.0,0.3805
54.0,0.3828
55.0,0.3911
56.0,0.3939
57.0,0.401
58.0,0.4073
59.0,0.4102
60.0,0.4132
61.0,0.417
62.0,0.4232
63.0,0.4264
64.0,0.4298
65.0,0.431
66.0,0.4301
67.0,0.4318
68.0,0.4343
69.0,0.4356
70.0,0.4371
71.0,0.4371
72.0,0.4386
73.0,0.4406
74.0,0.4418
75.0,0.4454
76.0,0.4511
77.0,0.4525
78.0,0.4542
79.0,0.4551
80.0,0.4549
81.0,0.4549
82.0,0.4582
83.0,0.4601
84.0,0.46
85.0,0.4633
86.0,0.4658
87.0,0.4669
88.0,0.4688
89.0,0.4705
90.0,0.4713
91.0,0.4734
92.0,0.4761
93.0,0.4776
94.0,0.4793
95.0,0.4809
96.0,0.4829
97.0,0.4844
98.0,0.4851
99.0,0.4883
100.0,0.4924
101.0,0.496
102.0,0.4958
103.0,0.4967
104.0,0.4995
105.0,0.4998
106.0,0.5031
107.0,0.5048
108.0,0.5078
109.0,0.509
110.0,0.5099
111.0,0.5114
112.0,0.5138
113.0,0.5155
114.0,0.5181
115.0,0.5201
116.0,0.5221
117.0,0.5244
118.0,0.5252
119.0,0.5253
120.0,0.53
121.0,0.5324
122.0,0.5338
123.0,0.5338
124.0,0.5374
125.0,0.538
126.0,0.5386
127.0,0.5399
128.0,0.5409
129.0,0.5424
130.0,0.5438
131.0,0.545
132.0,0.5454
133.0,0.5469
134.0,0.5477
135.0,0.5479
136.0,0.55
137.0,0.5511
138.0,0.5515
139.0,0.5521
140.0,0.5553
141.0,0.5555
142.0,0.5584
143.0,0.56
144.0,0.5601
145.0,0.5624
146.0,0.567
147.0,0.5679
148.0,0.5677
149.0,0.567
150.0,0.568
151.0,0.5695
152.0,0.5699
153.0,0.57
154.0,0.5707
155.0,0.5719
156.0,0.571
157.0,0.5709
158.0,0.5716
159.0,0.5724
160.0,0.573
161.0,0.5757
162.0,0.5769
163.0,0.5772
164.0,0.5787
165.0,0.5792
166.0,0.5804
167.0,0.582
168.0,0.5837
169.0,0.5849
170.0,0.588
171.0,0.5887
172.0,0.5901
173.0,0.5908
174.0,0.5912
175.0,0.5913
176.0,0.5925
177.0,0.5931
178.0,0.5937
179.0,0.5949
180.0,0.5951
181.0,0.5958
182.0,0.5961
183.0,0.597
184.0,0.5973
185.0,0.5982
186.0,0.5986
187.0,0.599
188.0,0.6005
189.0,0.6023
190.0,0.6047
191.0,0.6062
192.0,0.6064
193.0,0.6067
194.0,0.6076
195.0,0.6085
196.0,0.6089
197.0,0.6119
198.0,0.6145
199.0,0.6146
200.0,0.6151
201.0,0.6157
202.0,0.6173
203.0,0.6197
204.0,0.6207
205.0,0.622
206.0,0.6226
207.0,0.6244
208.0,0.6251
209.0,0.6263
210.0,0.629
211.0,0.6321
212.0,0.6337
213.0,0.6358
214.0,0.6355
215.0,0.6374
216.0,0.638
217.0,0.6405
218.0,0.6414
219.0,0.642
220.0,0.6424
221.0,0.6428
222.0,0.6456
223.0,0.6466
224.0,0.6465
225.0,0.6484
226.0,0.6496
227.0,0.6509
228.0,0.6515
229.0,0.6533
230.0,0.6528
231.0,0.6531
232.0,0.6534
233.0,0.6537
234.0,0.654
235.0,0.6556
236.0,0.6557
237.0,0.6567
238.0,0.6574
239.0,0.6588
240.0,0.6593
241.0,0.6607
242.0,0.6618
243.0,0.6629
244.0,0.6634
245.0,0.6638
246.0,0.6641
247.0,0.6644
248.0,0.6646
249.0,0.6647
250.0,0.6661
251.0,0.6658
252.0,0.6659
253.0,0.6666
254.0,0.667
255.0,0.6673
256.0,0.6685
257.0,0.6706
258.0,0.6714
259.0,0.6713
260.0,0.6721
261.0,0.6737
262.0,0.6738
263.0,0.6741
264.0,0.6742
265.0,0.675
266.0,0.6758
267.0,0.6763
268.0,0.6764
269.0,0.6773
270.0,0.6787
271.0,0.6805
272.0,0.6806
273.0,0.6815
274.0,0.6824
275.0,0.6841
276.0,0.6836
277.0,0.6836
278.0,0.6844
279.0,0.685
280.0,0.6861
281.0,0.6864
282.0,0.6869
283.0,0.6868
284.0,0.6883
285.0,0.6901
286.0,0.6905
287.0,0.692
288.0,0.6939
289.0,0.6952
290.0,0.6965
291.0,0.6965
292.0,0.697
293.0,0.698
294.0,0.6986
295.0,0.6986
296.0,0.6992
297.0,0.7002
298.0,0.7004
299.0,0.7004
300.0,0.7011
301.0,0.7015
302.0,0.7027
303.0,0.7041
304.0,0.7044
305.0,0.7049
306.0,0.706
307.0,0.7064
308.0,0.7067
309.0,0.7077
310.0,0.7083
311.0,0.7094
312.0,0.7108
313.0,0.7116
314.0,0.7125
315.0,0.7127
316.0,0.7132
317.0,0.7138
318.0,0.7144
319.0,0.7149
320.0,0.7159
321.0,0.7166
322.0,0.717
323.0,0.7171
324.0,0.7173
325.0,0.7192
326.0,0.7197
327.0,0.7203
328.0,0.7212
329.0,0.7213
330.0,0.7217
331.0,0.7223
332.0,0.7224
333.0,0.7224
334.0,0.7234
335.0,0.724
336.0,0.7236
337.0,0.7241
338.0,0.7249
339.0,0.7256
340.0,0.7263
341.0,0.7255
342.0,0.7256
343.0,0.7265
344.0,0.7265
345.0,0.726
346.0,0.7262
347.0,0.7267
348.0,0.7273
349.0,0.7291
350.0,0.7296
351.0,0.7299
352.0,0.7309
353.0,0.7313
354.0,0.7316
355.0,0.7321
356.0,0.7328
357.0,0.7326
358.0,0.7333
359.0,0.7333
360.0,0.7366
361.0,0.7359
362.0,0.7366
363.0,0.7369
364.0,0.7376
365.0,0.7377
366.0,0.7383
367.0,0.7386
368.0,0.7387
369.0,0.7383
370.0,0.7394
371.0,0.739
372.0,0.7399
373.0,0.74
374.0,0.7415
375.0,0.7437
376.0,0.7434
377.0,0.7437
378.0,0.7442
379.0,0.7446
380.0,0.7447
381.0,0.7454
382.0,0.7461
383.0,0.7458
384.0,0.7462
385.0,0.7467
386.0,0.7472
387.0,0.7474
388.0,0.7479
389.0,0.748
390.0,0.7482
391.0,0.7481
392.0,0.7483
393.0,0.7486
394.0,0.7503
395.0,0.7509
396.0,0.7518
397.0,0.752
398.0,0.7522
399.0,0.7526
400.0,0.7525
401.0,0.7535
402.0,0.754
403.0,0.7546
404.0,0.7547
405.0,0.7554
406.0,0.756
407.0,0.7563
408.0,0.7559
409.0,0.7556
410.0,0.7557
411.0,0.7573
412.0,0.7571
413.0,0.7583
414.0,0.7588
415.0,0.7598
416.0,0.7606
417.0,0.7611
418.0,0.7617
419.0,0.7615
420.0,0.762
421.0,0.7624
422.0,0.7624
423.0,0.7633
424.0,0.763
425.0,0.7636
426.0,0.7641
427.0,0.7643
428.0,0.7648
429.0,0.7654
430.0,0.7665
431.0,0.7667
432.0,0.7668
433.0,0.7677
434.0,0.7681
435.0,0.7692
436.0,0.7691
437.0,0.7698
438.0,0.7697
439.0,0.7705
440.0,0.7702
441.0,0.7713
442.0,0.7715
443.0,0.7726
444.0,0.7727
445.0,0.7732
446.0,0.7735
447.0,0.7735
448.0,0.7737
449.0,0.7738
450.0,0.774
451.0,0.7743
452.0,0.7744
453.0,0.775
454.0,0.7753
455.0,0.7755
456.0,0.7756
457.0,0.7759
458.0,0.7761
459.0,0.7767
460.0,0.7772
461.0,0.7772
462.0,0.7785
463.0,0.7786
464.0,0.78
465.0,0.78
466.0,0.7794
467.0,0.7795
468.0,0.7797
469.0,0.7794
470.0,0.7795
471.0,0.7798
472.0,0.78
473.0,0.7799
474.0,0.78
475.0,0.7801
476.0,0.7807
477.0,0.781
478.0,0.7812
479.0,0.7816
480.0,0.7817
481.0,0.7829
482.0,0.7827
483.0,0.783
484.0,0.7834
485.0,0.7839
486.0,0.7837
487.0,0.7842
488.0,0.7842
489.0,0.7853
490.0,0.7854
491.0,0.7856
492.0,0.786
493.0,0.7868
494.0,0.7869
495.0,0.7872
496.0,0.7876
497.0,0.7883
498.0,0.7888
499.0,0.7892
500.0,0.7893
501.0,0.7891
502.0,0.789
503.0,0.7893
504.0,0.7892
505.0,0.7887
506.0,0.7889
507.0,0.7889
508.0,0.7892
509.0,0.7899
510.0,0.7902
511.0,0.7902
512.0,0.7907
513.0,0.7913
514.0,0.7919
515.0,0.7921
516.0,0.7924
517.0,0.793
518.0,0.793
519.0,0.7932
520.0,0.7935
521.0,0.7939
522.0,0.7941
523.0,0.7943
524.0,0.7944
525.0,0.7946
526.0,0.7951
527.0,0.7945
528.0,0.7948
529.0,0.7953
530.0,0.7961
531.0,0.7961
532.0,0.7965
533.0,0.7969
534.0,0.7967
535.0,0.7976
536.0,0.7982
537.0,0.7983
538.0,0.7989
539.0,0.7989
540.0,0.7993
541.0,0.7997
542.0,0.7997
543.0,0.7998
544.0,0.7996
545.0,0.8002
546.0,0.8001
547.0,0.8001
548.0,0.7998
549.0,0.8003
550.0,0.8008
551.0,0.8011
552.0,0.8009
553.0,0.8013
554.0,0.8011
555.0,0.8006
556.0,0.8014
557.0,0.8011
558.0,0.8016
559.0,0.8019
560.0,0.802
561.0,0.8023
562.0,0.8025
563.0,0.8026
564.0,0.8028
565.0,0.8029
566.0,0.8031
567.0,0.8031
568.0,0.8028
569.0,0.8035
570.0,0.8038
571.0,0.804
572.0,0.8045
573.0,0.8049
574.0,0.8056
575.0,0.8059
576.0,0.807
577.0,0.8071
578.0,0.8073
579.0,0.8074
580.0,0.808
581.0,0.8085
582.0,0.808
583.0,0.8081
584.0,0.8081
585.0,0.8082
586.0,0.8083
587.0,0.8085
588.0,0.8088
589.0,0.8091
590.0,0.8092
591.0,0.8102
592.0,0.8106
593.0,0.8109
594.0,0.811
595.0,0.8111
596.0,0.8111
597.0,0.8121
598.0,0.8127
599.0,0.8138
600.0,0.8132
601.0,0.8141
602.0,0.814
603.0,0.8145
604.0,0.8149
605.0,0.815
606.0,0.8153
607.0,0.8153
608.0,0.8154
609.0,0.8156
610.0,0.8161
611.0,0.8162
612.0,0.8166
613.0,0.8169
614.0,0.817
615.0,0.8169
616.0,0.8171
617.0,0.817
618.0,0.8172
619.0,0.8178
620.0,0.8179
621.0,0.8179
622.0,0.8183
623.0,0.8185
624.0,0.8183
625.0,0.8182
626.0,0.8176
627.0,0.8172
628.0,0.8173
629.0,0.8175
630.0,0.8178
631.0,0.8177
632.0,0.8179
633.0,0.8182
634.0,0.8183
635.0,0.8184
636.0,0.8189
637.0,0.8192
638.0,0.8191
639.0,0.8192
640.0,0.8193
641.0,0.8196
642.0,0.8203
643.0,0.8203
644.0,0.8203
645.0,0.821
646.0,0.821
647.0,0.821
648.0,0.8212
649.0,0.8214
650.0,0.8212
651.0,0.8213
652.0,0.8214
653.0,0.8217
654.0,0.8215
655.0,0.8215
656.0,0.8216
657.0,0.8216
658.0,0.8216
659.0,0.8217
660.0,0.8219
661.0,0.8223
662.0,0.8222
663.0,0.823
664.0,0.823
665.0,0.823
666.0,0.8237
667.0,0.8238
668.0,0.8238
669.0,0.8243
670.0,0.8244
671.0,0.8244
672.0,0.8243
673.0,0.8242
674.0,0.8246
675.0,0.8248
676.0,0.8255
677.0,0.8259
678.0,0.8258
679.0,0.8258
680.0,0.8258
681.0,0.8263
682.0,0.8266
683.0,0.8267
684.0,0.8262
685.0,0.8262
686.0,0.8264
687.0,0.8262
688.0,0.827
689.0,0.8273
690.0,0.8279
691.0,0.8276
692.0,0.8279
693.0,0.8281
694.0,0.8283
695.0,0.8287
696.0,0.8286
697.0,0.8287
698.0,0.8289
699.0,0.829
700.0,0.8292
701.0,0.8296
702.0,0.8298
703.0,0.8301
704.0,0.8296
705.0,0.8294
706.0,0.8294
707.0,0.8296
708.0,0.8297
709.0,0.8297
710.0,0.8299
711.0,0.8301
712.0,0.8303
713.0,0.8304
714.0,0.8304
715.0,0.8309
716.0,0.8306
717.0,0.8307
718.0,0.8307
719.0,0.8308
720.0,0.8308
721.0,0.8308
722.0,0.8312
723.0,0.8314
724.0,0.8315
725.0,0.832
726.0,0.8322
727.0,0.8322
728.0,0.8323
729.0,0.8326
730.0,0.8333
731.0,0.8335
732.0,0.8344
733.0,0.8344
734.0,0.8347
735.0,0.835
736.0,0.8352
737.0,0.8353
738.0,0.8353
739.0,0.8353
740.0,0.8355
741.0,0.8355
742.0,0.8358
743.0,0.8358
744.0,0.836
745.0,0.8364
746.0,0.8363
747.0,0.8365
748.0,0.8365
749.0,0.8364
750.0,0.8366
751.0,0.8366
752.0,0.8367
753.0,0.8367
754.0,0.8368
755.0,0.8371
756.0,0.8372
757.0,0.8375
758.0,0.8376
759.0,0.8377
760.0,0.8384
761.0,0.8382
762.0,0.8381
763.0,0.8385
764.0,0.8387
765.0,0.839
766.0,0.8393
767.0,0.8395
768.0,0.8397
769.0,0.8396
770.0,0.8401
771.0,0.8401
772.0,0.8402
773.0,0.8403
774.0,0.8403
775.0,0.8403
776.0,0.8406
777.0,0.8408
778.0,0.8409
779.0,0.8411
780.0,0.8414
781.0,0.8419
782.0,0.8423
783.0,0.8427
784.0,0.8427
785.0,0.843
786.0,0.8431
787.0,0.8431
788.0,0.8434
789.0,0.8442
790.0,0.8443
791.0,0.8445
792.0,0.8445
793.0,0.8445
794.0,0.8447
795.0,0.845
796.0,0.845
797.0,0.8453
798.0,0.8452
799.0,0.8455
800.0,0.8457
801.0,0.8459
802.0,0.8461
803.0,0.8465
804.0,0.8466
805.0,0.8465
806.0,0.8465
807.0,0.8465
808.0,0.8466
809.0,0.8466
810.0,0.8467
811.0,0.8466
812.0,0.8467
813.0,0.8466
814.0,0.847
815.0,0.847
816.0,0.8469
817.0,0.8471
818.0,0.8473
819.0,0.8478
820.0,0.8473
821.0,0.8475
822.0,0.8478
823.0,0.8478
824.0,0.8478
825.0,0.8479
826.0,0.8479
827.0,0.8481
828.0,0.8478
829.0,0.8478
830.0,0.8479
831.0,0.8478
832.0,0.8481
833.0,0.8484
834.0,0.8483
835.0,0.8482
836.0,0.8481
837.0,0.8482
838.0,0.8485
839.0,0.8487
840.0,0.8489
841.0,0.8494
842.0,0.8494
843.0,0.8501
844.0,0.85
845.0,0.8502
846.0,0.8505
847.0,0.8507
848.0,0.8508
849.0,0.8509
850.0,0.8509
851.0,0.8512
852.0,0.8514
853.0,0.8515
854.0,0.8515
855.0,0.8518
856.0,0.8522
857.0,0.8524
858.0,0.8529
859.0,0.853
860.0,0.8529
861.0,0.8527
862.0,0.8529
863.0,0.853
864.0,0.8531
865.0,0.8533
866.0,0.8533
867.0,0.8534
868.0,0.8535
869.0,0.8534
870.0,0.8535
871.0,0.8536
872.0,0.8539
873.0,0.854
874.0,0.8541
875.0,0.8544
876.0,0.8546
877.0,0.8548
878.0,0.8549
879.0,0.8548
880.0,0.8549
881.0,0.8548
882.0,0.8551
883.0,0.8551
884.0,0.8552
885.0,0.8553
886.0,0.8552
887.0,0.8552
888.0,0.8552
889.0,0.8552
890.0,0.8552
891.0,0.8553
892.0,0.8553
893.0,0.8554
894.0,0.8558
895.0,0.8562
896.0,0.8566
897.0,0.8563
898.0,0.8564
899.0,0.8567
900.0,0.8568
901.0,0.8569
902.0,0.8568
903.0,0.8569
904.0,0.8576
905.0,0.8579
906.0,0.8579
907.0,0.8582
908.0,0.8583
909.0,0.8585
910.0,0.8592
911.0,0.8592
912.0,0.8592
913.0,0.8596
914.0,0.86
915.0,0.8602
916.0,0.8607
917.0,0.8607
918.0,0.8606
919.0,0.8605
920.0,0.8608
921.0,0.861
922.0,0.8613
923.0,0.8615
924.0,0.8616
925.0,0.8616
926.0,0.8616
927.0,0.8615
928.0,0.8616
929.0,0.8616
930.0,0.8614
931.0,0.8614
932.0,0.8613
933.0,0.8616
934.0,0.8616
935.0,0.8618
936.0,0.8619
937.0,0.8621
938.0,0.8626
939.0,0.8626
940.0,0.8627
941.0,0.8627
942.0,0.8627
943.0,0.863
944.0,0.8632
945.0,0.8634
946.0,0.8633
947.0,0.8634
948.0,0.8636
949.0,0.8634
950.0,0.8637
951.0,0.8637
952.0,0.8642
953.0,0.8641
954.0,0.8645
955.0,0.8646
956.0,0.8648
957.0,0.8651
958.0,0.8653
959.0,0.8652
960.0,0.8656
961.0,0.8657
962.0,0.8658
963.0,0.8661
964.0,0.866
965.0,0.866
966.0,0.8659
967.0,0.8663
968.0,0.8665
969.0,0.8663
970.0,0.8666
971.0,0.8668
972.0,0.8668
973.0,0.867
974.0,0.8671
975.0,0.8672
976.0,0.8673
977.0,0.8671
978.0,0.8674
979.0,0.8675
980.0,0.8677
981.0,0.8676
982.0,0.8679
983.0,0.8681
984.0,0.8682
985.0,0.8683
986.0,0.8684
987.0,0.8685
988.0,0.8686
989.0,0.8689
990.0,0.8691
991.0,0.8694
992.0,0.8694
993.0,0.8697
994.0,0.8698
995.0,0.8698
996.0,0.8696
997.0,0.8698
998.0,0.8696
999.0,0.8696
1000.0,0.8697
1100.0,0.8796
1200.0,0.8877
1300.0,0.8939
1400.0,0.8994
1500.0,0.9073
1600.0,0.9128
1700.0,0.9186
1800.0,0.9232
1900.0,0.9248
2000.0,0.9281
2100.0,0.9312
2200.0,0.934
