iteration,cos_a
1.0,0.1387
2.0,0.1963
3.0,0.2136
4.0,0.2359
5.0,0.2511
6.0,0.2606
7.0,0.273
8.0,0.2901
9.0,0.3098
10.0,0.3346
11.0,0.3549
12.0,0.3886
13.0,0.4201
14.0,0.4348
15.0,0.4517
16.0,0.4587
17.0,0.4634
18.0,0.4615
19.0,0.464
20.0,0.4757
21.0,0.4869
22.0,0.4952
23.0,0.5061
24.0,0.523
25.0,0.5395
26.0,0.5369
27.0,0.5459
28.0,0.5611
29.0,0.5658
30.0,0.5737
31.0,0.5773
32.0,0.5854
33.0,0.5901
34.0,0.5935
35.0,0.6017
36.0,0.6072
37.0,0.6097
38.0,0.617
39.0,0.6352
40.0,0.6401
41.0,0.6513
42.0,0.6521
43.0,0.6519
44.0,0.6536
45.0,0.653
46.0,0.6619
47.0,0.6694
48.0,0.6703
49.0,0.6709
50.0,0.6726
51.0,0.6756
52.0,0.6842
53.0,0.696
54.0,0.7128
55.0,0.7145
56.0,0.7186
57.0,0.7246
58.0,0.7242
59.0,0.7329
60.0,0.7367
61.0,0.7401
62.0,0.75
63.0,0.7545
64.0,0.7591
65.0,0.7567
66.0,0.7611
67.0,0.7622
68.0,0.7657
69.0,0.7682
70.0,0.7658
71.0,0.7681
72.0,0.7725
73.0,0.7742
74.0,0.7746
75.0,0.776
76.0,0.7771
77.0,0.7776
78.0,0.7801
79.0,0.78
80.0,0.7796
81.0,0.7826
82.0,0.7846
83.0,0.7866
84.0,0.7883
85.0,0.7903
86.0,0.7904
87.0,0.7931
88.0,0.7937
89.0,0.7949
90.0,0.8005
91.0,0.8011
92.0,0.8018
93.0,0.805
94.0,0.8091
95.0,0.809
96.0,0.8091
97.0,0.81
98.0,0.81
99.0,0.8077
100.0,0.81
101.0,0.81
102.0,0.8111
103.0,0.8096
104.0,0.8049
105.0,0.8072
106.0,0.8085
107.0,0.8137
108.0,0.814
109.0,0.8179
110.0,0.8161
111.0,0.819
112.0,0.8181
113.0,0.8208
114.0,0.8234
115.0,0.8238
116.0,0.8243
117.0,0.8251
118.0,0.8266
119.0,0.8271
120.0,0.8282
121.0,0.8289
122.0,0.824
123.0,0.8216
124.0,0.8218
125.0,0.8249
126.0,0.8219
127.0,0.8236
128.0,0.8241
129.0,0.8254
130.0,0.8258
131.0,0.8264
132.0,0.8262
133.0,0.8292
134.0,0.8293
135.0,0.8319
136.0,0.8326
137.0,0.8332
138.0,0.8346
139.0,0.8318
140.0,0.8319
141.0,0.8318
142.0,0.8333
143.0,0.8346
144.0,0.8346
145.0,0.8368
146.0,0.8378
147.0,0.8386
148.0,0.839
149.0,0.8434
150.0,0.8429
151.0,0.8433
152.0,0.8438
153.0,0.844
154.0,0.8451
155.0,0.8444
156.0,0.847
157.0,0.8462
158.0,0.8469
159.0,0.8487
160.0,0.8519
161.0,0.8526
162.0,0.8506
163.0,0.8516
164.0,0.8522
165.0,0.8543
166.0,0.8554
167.0,0.8577
168.0,0.8591
169.0,0.8587
170.0,0.8591
171.0,0.8565
172.0,0.8586
173.0,0.86
174.0,0.8611
175.0,0.8623
176.0,0.8631
177.0,0.8632
178.0,0.8656
179.0,0.8657
180.0,0.8665
181.0,0.8685
182.0,0.8714
183.0,0.8715
184.0,0.8714
185.0,0.8718
186.0,0.87
187.0,0.8697
188.0,0.8698
189.0,0.8719
190.0,0.8718
