iteration,cos_a
1.0,0.0051
2.0,0.008
3.0,0.0107
4.0,0.0117
5.0,0.014
6.0,0.0156
7.0,0.0173
8.0,0.0184
9.0,0.0203
10.0,0.0211
11.0,0.0233
12.0,0.0242
13.0,0.0256
14.0,0.0271
15.0,0.0275
16.0,0.029
17.0,0.0294
18.0,0.0307
19.0,0.0321
20.0,0.0332
21.0,0.0339
22.0,0.0344
23.0,0.0349
24.0,0.0359
25.0,0.0363
26.0,0.0371
27.0,0.0382
28.0,0.0396
29.0,0.04
30.0,0.0402
31.0,0.0407
32.0,0.041
33.0,0.0412
34.0,0.0425
35.0,0.0428
36.0,0.0429
37.0,0.0431
38.0,0.0438
39.0,0.0446
40.0,0.0449
41.0,0.0451
42.0,0.0456
43.0,0.0463
44.0,0.0467
45.0,0.0472
46.0,0.0482
47.0,0.0484
48.0,0.0487
49.0,0.0498
50.0,0.051
51.0,0.0516
52.0,0.0519
53.0,0.0522
54.0,0.0526
55.0,0.0529
56.0,0.0533
57.0,0.054
58.0,0.0546
59.0,0.0549
60.0,0.0552
61.0,0.0554
62.0,0.0555
63.0,0.0558
64.0,0.0561
65.0,0.0564
66.0,0.0573
67.0,0.0577
68.0,0.0578
69.0,0.0586
70.0,0.0594
71.0,0.0598
72.0,0.0601
73.0,0.0607
74.0,0.0613
75.0,0.0615
76.0,0.062
77.0,0.0626
78.0,0.0637
79.0,0.0641
80.0,0.0646
81.0,0.0649
82.0,0.0653
83.0,0.0655
84.0,0.0659
85.0,0.0661
86.0,0.0662
87.0,0.0664
88.0,0.0669
89.0,0.067
90.0,0.0672
91.0,0.0678
92.0,0.0682
93.0,0.0684
94.0,0.0687
95.0,0.0692
96.0,0.0694
97.0,0.0696
98.0,0.0698
99.0,0.0706
100.0,0.0708
101.0,0.0713
102.0,0.0715
103.0,0.0721
104.0,0.0725
105.0,0.0728
106.0,0.0732
107.0,0.0738
108.0,0.0741
109.0,0.0742
110.0,0.0743
111.0,0.0763
112.0,0.0766
113.0,0.0769
114.0,0.0771
115.0,0.0774
116.0,0.0778
117.0,0.0778
118.0,0.078
119.0,0.0783
120.0,0.0786
121.0,0.0788
122.0,0.0791
123.0,0.0798
124.0,0.0807
125.0,0.081
126.0,0.0814
127.0,0.0819
128.0,0.0825
129.0,0.0826
130.0,0.083
131.0,0.0831
132.0,0.0837
133.0,0.0841
134.0,0.0843
135.0,0.0844
136.0,0.0849
137.0,0.0852
138.0,0.0853
139.0,0.0855
140.0,0.0859
141.0,0.0861
142.0,0.0863
143.0,0.0867
144.0,0.087
145.0,0.0874
146.0,0.0878
147.0,0.0879
148.0,0.0882
149.0,0.0887
150.0,0.0891
151.0,0.0896
152.0,0.0901
153.0,0.0905
154.0,0.0907
155.0,0.091
156.0,0.0912
157.0,0.0914
158.0,0.0918
159.0,0.0921
160.0,0.0923
161.0,0.0925
162.0,0.0931
163.0,0.0934
164.0,0.0941
165.0,0.0943
166.0,0.0948
167.0,0.0948
168.0,0.095
169.0,0.0953
170.0,0.0956
171.0,0.0963
172.0,0.0963
173.0,0.0966
174.0,0.0967
175.0,0.0969
176.0,0.097
177.0,0.0971
178.0,0.0974
179.0,0.0977
180.0,0.0979
181.0,0.0981
182.0,0.0984
183.0,0.0986
184.0,0.0987
185.0,0.099
186.0,0.0992
187.0,0.0994
188.0,0.0995
189.0,0.0997
190.0,0.0999
191.0,0.1005
192.0,0.1009
193.0,0.1013
194.0,0.1019
195.0,0.102
196.0,0.1022
197.0,0.1024
198.0,0.1029
199.0,0.1031
200.0,0.1032
201.0,0.1033
202.0,0.1035
203.0,0.1037
204.0,0.1038
205.0,0.1038
206.0,0.1043
207.0,0.1046
208.0,0.1047
209.0,0.1048
210.0,0.105
211.0,0.1054
212.0,0.1059
213.0,0.1063
214.0,0.1066
215.0,0.1068
216.0,0.1069
217.0,0.1076
218.0,0.1078
219.0,0.1082
220.0,0.1086
221.0,0.1088
222.0,0.1093
223.0,0.1094
224.0,0.1096
225.0,0.1097
226.0,0.1099
227.0,0.1101
228.0,0.1101
229.0,0.1102
230.0,0.1106
231.0,0.1108
232.0,0.1111
233.0,0.1114
234.0,0.1115
235.0,0.1116
236.0,0.1119
237.0,0.112
238.0,0.1122
239.0,0.1125
240.0,0.1128
241.0,0.1129
242.0,0.1132
243.0,0.1133
244.0,0.1135
245.0,0.1138
246.0,0.114
247.0,0.1142
248.0,0.1146
249.0,0.115
250.0,0.1151
251.0,0.1152
252.0,0.1153
253.0,0.1155
254.0,0.1156
255.0,0.1158
256.0,0.1168
257.0,0.1168
258.0,0.117
259.0,0.1173
260.0,0.1176
261.0,0.1178
262.0,0.1178
263.0,0.118
264.0,0.1181
265.0,0.1184
266.0,0.1184
267.0,0.1187
268.0,0.119
269.0,0.1191
270.0,0.1192
271.0,0.1193
272.0,0.1194
273.0,0.1195
274.0,0.1197
275.0,0.1199
276.0,0.12
277.0,0.1203
278.0,0.1205
279.0,0.1207
280.0,0.121
281.0,0.1213
282.0,0.1215
283.0,0.1218
284.0,0.1219
285.0,0.1221
286.0,0.1222
287.0,0.1223
288.0,0.1228
289.0,0.1231
290.0,0.1232
291.0,0.1235
292.0,0.1237
293.0,0.1237
294.0,0.1239
295.0,0.1241
296.0,0.1243
297.0,0.1244
298.0,0.1248
299.0,0.1249
300.0,0.1252
301.0,0.1254
302.0,0.1256
303.0,0.1257
304.0,0.1262
305.0,0.1266
306.0,0.1271
307.0,0.1274
308.0,0.1276
309.0,0.1279
310.0,0.1281
311.0,0.1282
312.0,0.1283
313.0,0.1285
314.0,0.1288
315.0,0.129
316.0,0.1291
317.0,0.1293
318.0,0.1294
319.0,0.1295
320.0,0.13
321.0,0.1301
322.0,0.1305
323.0,0.1305
324.0,0.1307
325.0,0.1309
326.0,0.1313
327.0,0.1314
328.0,0.1316
329.0,0.1318
330.0,0.1319
331.0,0.132
332.0,0.1322
333.0,0.1327
334.0,0.1331
335.0,0.1332
336.0,0.1332
337.0,0.1334
338.0,0.1337
339.0,0.134
340.0,0.134
341.0,0.1343
342.0,0.1345
343.0,0.1348
344.0,0.1348
345.0,0.1349
346.0,0.135
347.0,0.1351
348.0,0.1354
349.0,0.1356
350.0,0.1357
351.0,0.1358
352.0,0.1359
353.0,0.1361
354.0,0.1363
355.0,0.1366
356.0,0.1367
357.0,0.1368
358.0,0.137
359.0,0.1371
360.0,0.1375
361.0,0.1377
362.0,0.1379
363.0,0.138
364.0,0.1381
365.0,0.1383
366.0,0.1383
367.0,0.1386
368.0,0.1388
369.0,0.139
