iteration,cos_a
1.0,0.0049
2.0,0.0254
3.0,0.0299
4.0,0.023
5.0,0.0283
6.0,0.0225
7.0,0.0253
8.0,0.0367
9.0,0.0323
10.0,0.0383
11.0,0.0327
12.0,0.0309
13.0,0.0258
14.0,0.0312
15.0,0.0384
16.0,0.0448
17.0,0.0444
18.0,0.047
19.0,0.0465
20.0,0.0389
21.0,0.0422
22.0,0.0429
23.0,0.0382
24.0,0.0425
25.0,0.0414
26.0,0.041
27.0,0.0444
28.0,0.0485
29.0,0.0497
30.0,0.0565
31.0,0.0567
32.0,0.0562
33.0,0.0524
34.0,0.0526
35.0,0.0514
36.0,0.0495
37.0,0.0503
38.0,0.0485
39.0,0.0495
40.0,0.058
41.0,0.061
42.0,0.0621
43.0,0.0633
44.0,0.0604
45.0,0.0656
46.0,0.0668
47.0,0.0693
48.0,0.07
49.0,0.0693
50.0,0.0691
51.0,0.0677
52.0,0.0708
53.0,0.0742
54.0,0.0756
55.0,0.0765
56.0,0.0765
57.0,0.0785
58.0,0.0785
59.0,0.076
60.0,0.0768
61.0,0.0704
62.0,0.0794
63.0,0.0873
64.0,0.0878
65.0,0.0868
66.0,0.0854
67.0,0.0851
68.0,0.0839
69.0,0.0868
70.0,0.0897
71.0,0.0881
72.0,0.0903
73.0,0.0905
74.0,0.0936
75.0,0.0933
76.0,0.0964
77.0,0.0949
78.0,0.0956
79.0,0.0954
80.0,0.098
81.0,0.0972
82.0,0.0979
83.0,0.0991
84.0,0.0985
85.0,0.0996
86.0,0.0993
87.0,0.0995
88.0,0.0982
89.0,0.0996
90.0,0.1037
91.0,0.1031
92.0,0.1018
93.0,0.1041
94.0,0.1051
95.0,0.1108
96.0,0.1129
97.0,0.111
98.0,0.1065
99.0,0.1087
100.0,0.1105
101.0,0.1064
102.0,0.1062
103.0,0.1075
104.0,0.1069
105.0,0.1078
106.0,0.1099
107.0,0.1095
108.0,0.1076
109.0,0.1065
110.0,0.1047
111.0,0.1062
112.0,0.1043
113.0,0.1012
114.0,0.1045
115.0,0.1053
116.0,0.1034
117.0,0.1019
118.0,0.1017
119.0,0.101
120.0,0.1022
121.0,0.1014
122.0,0.1006
123.0,0.1008
124.0,0.1013
125.0,0.1001
126.0,0.0997
127.0,0.0995
128.0,0.1003
129.0,0.1006
130.0,0.1016
131.0,0.1013
132.0,0.1017
133.0,0.1035
134.0,0.1038
135.0,0.106
136.0,0.1052
137.0,0.1058
138.0,0.1055
139.0,0.1053
140.0,0.1023
141.0,0.1048
142.0,0.1032
143.0,0.1037
144.0,0.1071
145.0,0.1068
146.0,0.1079
147.0,0.1087
148.0,0.1108
149.0,0.112
150.0,0.1112
151.0,0.1115
152.0,0.1119
153.0,0.1131
154.0,0.1141
155.0,0.113
156.0,0.1144
157.0,0.1145
158.0,0.1127
159.0,0.113
160.0,0.1145
161.0,0.117
162.0,0.1161
163.0,0.1182
164.0,0.1193
165.0,0.1198
166.0,0.121
167.0,0.1216
168.0,0.1216
169.0,0.1214
170.0,0.1208
171.0,0.1233
172.0,0.125
173.0,0.1244
174.0,0.1243
175.0,0.1255
176.0,0.1277
177.0,0.1284
178.0,0.13
179.0,0.1288
180.0,0.1288
181.0,0.1284
182.0,0.1308
183.0,0.1306
184.0,0.1299
185.0,0.1322
186.0,0.1321
187.0,0.1325
188.0,0.1339
189.0,0.1337
190.0,0.1335
191.0,0.1328
192.0,0.1339
193.0,0.1339
194.0,0.135
195.0,0.1379
196.0,0.139
197.0,0.138
198.0,0.1387
199.0,0.1383
200.0,0.1399
201.0,0.1413
202.0,0.1401
203.0,0.137
204.0,0.136
205.0,0.1351
206.0,0.1354
207.0,0.1364
208.0,0.1371
209.0,0.1372
210.0,0.1382
211.0,0.1376
212.0,0.1378
213.0,0.1385
214.0,0.1394
215.0,0.14
216.0,0.1391
217.0,0.1399
218.0,0.1412
219.0,0.1424
220.0,0.1432
221.0,0.1441
222.0,0.1436
223.0,0.1454
224.0,0.1467
225.0,0.1468
226.0,0.1473
227.0,0.1475
228.0,0.1478
229.0,0.1465
230.0,0.1469
231.0,0.1479
232.0,0.1482
233.0,0.1501
234.0,0.1483
235.0,0.1484
236.0,0.1481
237.0,0.1484
238.0,0.1484
239.0,0.1502
240.0,0.1504
241.0,0.1506
242.0,0.1506
243.0,0.1499
244.0,0.1506
245.0,0.1515
246.0,0.152
247.0,0.1517
248.0,0.1504
249.0,0.1493
250.0,0.151
251.0,0.1508
252.0,0.1512
253.0,0.1505
254.0,0.1498
255.0,0.1489
256.0,0.1501
257.0,0.1487
258.0,0.1479
259.0,0.1489
260.0,0.1486
261.0,0.1511
262.0,0.1514
263.0,0.1512
264.0,0.1512
265.0,0.1516
266.0,0.1513
267.0,0.1515
268.0,0.1515
269.0,0.1498
270.0,0.15
271.0,0.1499
272.0,0.1503
273.0,0.1504
274.0,0.1509
275.0,0.1512
276.0,0.1516
