iteration,cos_a
1.0,0.134
2.0,0.1957
3.0,0.233
4.0,0.2795
5.0,0.2925
6.0,0.3243
7.0,0.3596
8.0,0.4083
9.0,0.4433
10.0,0.447
11.0,0.4597
12.0,0.4824
13.0,0.5161
14.0,0.5132
15.0,0.5292
16.0,0.5534
17.0,0.56
18.0,0.5617
19.0,0.5778
20.0,0.6061
21.0,0.6231
22.0,0.6256
23.0,0.6588
24.0,0.6704
25.0,0.6752
26.0,0.6742
27.0,0.6787
28.0,0.6789
29.0,0.688
30.0,0.6917
31.0,0.6956
32.0,0.7117
33.0,0.7147
34.0,0.7182
35.0,0.715
36.0,0.7117
37.0,0.7183
38.0,0.7197
39.0,0.7176
40.0,0.7211
41.0,0.7244
42.0,0.7229
43.0,0.742
44.0,0.7559
45.0,0.7617
46.0,0.7735
47.0,0.7731
48.0,0.7717
49.0,0.7743
50.0,0.7772
51.0,0.7776
52.0,0.7781
53.0,0.7808
54.0,0.7787
55.0,0.7838
56.0,0.7762
57.0,0.7789
58.0,0.7845
59.0,0.7913
60.0,0.7952
61.0,0.7967
62.0,0.8006
63.0,0.8018
64.0,0.8113
65.0,0.8147
66.0,0.8178
67.0,0.822
68.0,0.8235
69.0,0.8253
70.0,0.8339
71.0,0.8353
72.0,0.8335
73.0,0.8348
74.0,0.8354
75.0,0.8408
76.0,0.8417
77.0,0.8435
78.0,0.851
79.0,0.8559
80.0,0.8536
81.0,0.8559
82.0,0.8557
83.0,0.8559
84.0,0.8576
85.0,0.8578
86.0,0.8584
87.0,0.8588
88.0,0.8589
89.0,0.8607
90.0,0.8615
91.0,0.8592
92.0,0.8601
93.0,0.8606
94.0,0.8604
95.0,0.859
96.0,0.8596
97.0,0.8595
98.0,0.8624
99.0,0.8623
100.0,0.862
101.0,0.8628
102.0,0.8663
103.0,0.866
104.0,0.8698
105.0,0.8671
106.0,0.8688
107.0,0.868
108.0,0.8685
109.0,0.8692
110.0,0.8706
111.0,0.8758
112.0,0.8789
113.0,0.8782
114.0,0.8792
115.0,0.8822
116.0,0.8855
117.0,0.8877
118.0,0.8912
119.0,0.8914
120.0,0.8951
121.0,0.8962
122.0,0.8974
123.0,0.896
124.0,0.8987
125.0,0.8974
126.0,0.9001
127.0,0.8994
128.0,0.8985
129.0,0.8989
130.0,0.899
131.0,0.8994
132.0,0.9021
133.0,0.9038
134.0,0.9064
135.0,0.9076
136.0,0.9097
137.0,0.9105
138.0,0.9109
139.0,0.9148
140.0,0.9152
141.0,0.9159
142.0,0.9149
143.0,0.9142
144.0,0.9162
145.0,0.9163
146.0,0.917
147.0,0.9175
148.0,0.9174
149.0,0.9175
150.0,0.9172
151.0,0.9187
152.0,0.9189
153.0,0.918
154.0,0.9175
155.0,0.9174
156.0,0.9199
157.0,0.9199
158.0,0.9195
159.0,0.9196
160.0,0.9199
161.0,0.9206
162.0,0.9218
163.0,0.9232
164.0,0.9234
165.0,0.9249
166.0,0.9241
167.0,0.9248
168.0,0.9255
169.0,0.9261
170.0,0.9266
171.0,0.9277
172.0,0.9281
173.0,0.928
174.0,0.9283
175.0,0.9287
176.0,0.9287
177.0,0.9288
178.0,0.9298
179.0,0.9299
180.0,0.9305
181.0,0.9322
182.0,0.9322
183.0,0.932
184.0,0.9322
185.0,0.9322
186.0,0.933
187.0,0.9321
188.0,0.9322
189.0,0.9325
190.0,0.9321
191.0,0.9323
192.0,0.9327
193.0,0.9349
194.0,0.935
195.0,0.9355
196.0,0.9361
197.0,0.936
198.0,0.9374
199.0,0.9372
200.0,0.9378
201.0,0.9383
202.0,0.9381
203.0,0.9393
204.0,0.9394
