iteration,cos_a
1.0,0.0097
2.0,0.0106
3.0,0.0119
4.0,0.0138
5.0,0.0146
6.0,0.0165
7.0,0.0175
8.0,0.0186
9.0,0.0202
10.0,0.0205
11.0,0.0207
12.0,0.0214
13.0,0.0228
14.0,0.0231
15.0,0.0234
16.0,0.0247
17.0,0.0259
18.0,0.0263
19.0,0.0281
20.0,0.0286
21.0,0.0295
22.0,0.03
23.0,0.0309
24.0,0.0315
25.0,0.0316
26.0,0.0321
27.0,0.0327
28.0,0.0334
29.0,0.0342
30.0,0.0346
31.0,0.0359
32.0,0.0363
33.0,0.0373
34.0,0.038
35.0,0.0386
36.0,0.0392
37.0,0.0396
38.0,0.0398
39.0,0.0401
40.0,0.0408
41.0,0.0412
42.0,0.0416
43.0,0.0423
44.0,0.0428
45.0,0.0433
46.0,0.044
47.0,0.0442
48.0,0.0445
49.0,0.0447
50.0,0.0454
51.0,0.0461
52.0,0.0467
53.0,0.0471
54.0,0.0476
55.0,0.0479
56.0,0.0481
57.0,0.0485
58.0,0.0488
59.0,0.0493
60.0,0.0493
61.0,0.0499
62.0,0.0507
63.0,0.0512
64.0,0.0515
65.0,0.0517
66.0,0.0519
67.0,0.0522
68.0,0.0525
69.0,0.0528
70.0,0.0534
71.0,0.0535
72.0,0.0538
73.0,0.0541
74.0,0.0543
75.0,0.0547
76.0,0.0548
77.0,0.055
78.0,0.0553
79.0,0.0559
80.0,0.0561
81.0,0.0561
82.0,0.0564
83.0,0.0569
84.0,0.0572
85.0,0.0575
86.0,0.0581
87.0,0.0588
88.0,0.0592
89.0,0.0595
90.0,0.0596
91.0,0.06
92.0,0.0603
93.0,0.0605
94.0,0.0606
95.0,0.0612
96.0,0.0619
97.0,0.0623
98.0,0.0628
99.0,0.0628
100.0,0.0631
101.0,0.0635
102.0,0.0638
103.0,0.0639
104.0,0.0642
105.0,0.065
106.0,0.0651
107.0,0.0658
108.0,0.0661
109.0,0.0668
110.0,0.0671
111.0,0.0677
112.0,0.0678
113.0,0.0681
114.0,0.0686
115.0,0.069
116.0,0.0692
117.0,0.0694
118.0,0.0697
119.0,0.0699
120.0,0.0703
121.0,0.0708
122.0,0.0712
123.0,0.0714
124.0,0.0716
125.0,0.0718
126.0,0.0723
127.0,0.0731
128.0,0.0732
129.0,0.0734
130.0,0.0737
131.0,0.074
132.0,0.0742
133.0,0.0744
134.0,0.0747
135.0,0.0751
136.0,0.0753
137.0,0.0755
138.0,0.0757
139.0,0.0759
140.0,0.0761
141.0,0.0763
142.0,0.0764
143.0,0.0766
144.0,0.0767
145.0,0.0769
146.0,0.0771
147.0,0.0776
148.0,0.0778
149.0,0.0781
150.0,0.0783
151.0,0.0786
152.0,0.0787
153.0,0.0794
154.0,0.0796
155.0,0.0797
156.0,0.08
157.0,0.0804
158.0,0.0809
159.0,0.0813
160.0,0.0815
161.0,0.0816
162.0,0.0818
163.0,0.0822
164.0,0.0824
165.0,0.0827
166.0,0.0829
167.0,0.0834
168.0,0.0837
169.0,0.0841
170.0,0.0843
171.0,0.0844
172.0,0.0848
173.0,0.0851
174.0,0.0855
175.0,0.0856
176.0,0.0859
177.0,0.086
178.0,0.0863
179.0,0.0866
180.0,0.0868
181.0,0.087
182.0,0.0872
183.0,0.0873
184.0,0.0876
185.0,0.0878
186.0,0.0881
187.0,0.0885
188.0,0.0887
189.0,0.0891
190.0,0.0896
191.0,0.0897
192.0,0.0898
193.0,0.0899
194.0,0.09
195.0,0.0903
196.0,0.0906
197.0,0.0907
198.0,0.0912
199.0,0.0916
200.0,0.092
201.0,0.0922
202.0,0.0923
203.0,0.0925
204.0,0.0929
205.0,0.0931
206.0,0.0936
207.0,0.094
208.0,0.0945
209.0,0.0948
210.0,0.0949
211.0,0.0954
212.0,0.0957
213.0,0.0957
214.0,0.096
215.0,0.0962
216.0,0.0965
217.0,0.0967
218.0,0.0972
219.0,0.0974
220.0,0.0977
221.0,0.0979
222.0,0.098
223.0,0.0983
224.0,0.0986
225.0,0.0988
226.0,0.0989
227.0,0.0992
228.0,0.0995
229.0,0.0998
230.0,0.1
231.0,0.1003
232.0,0.1004
233.0,0.1006
234.0,0.1009
235.0,0.1011
236.0,0.1012
237.0,0.1013
238.0,0.1015
239.0,0.1016
240.0,0.1018
241.0,0.1022
242.0,0.1023
243.0,0.1023
244.0,0.1025
245.0,0.1026
246.0,0.1028
247.0,0.1031
248.0,0.1032
249.0,0.1033
250.0,0.1035
251.0,0.1037
252.0,0.1039
253.0,0.104
254.0,0.1042
255.0,0.1044
256.0,0.1045
