iteration,cos_a
1.0,0.003
2.0,0.0051
3.0,0.0061
4.0,0.0067
5.0,0.0084
6.0,0.0091
7.0,0.0096
8.0,0.01
9.0,0.0105
10.0,0.011
11.0,0.0119
12.0,0.0121
13.0,0.0125
14.0,0.0132
15.0,0.014
16.0,0.0145
17.0,0.0148
18.0,0.0151
19.0,0.0158
20.0,0.016
21.0,0.0162
22.0,0.0163
23.0,0.0168
24.0,0.0171
25.0,0.0176
26.0,0.0177
27.0,0.0179
28.0,0.0181
29.0,0.0184
30.0,0.0185
31.0,0.0188
32.0,0.019
33.0,0.0193
34.0,0.0196
35.0,0.0204
36.0,0.0207
37.0,0.0208
38.0,0.0209
39.0,0.0212
40.0,0.0214
41.0,0.0217
42.0,0.022
43.0,0.0222
44.0,0.0224
45.0,0.0226
46.0,0.0229
47.0,0.023
48.0,0.0232
49.0,0.0232
50.0,0.0233
51.0,0.0234
52.0,0.0236
53.0,0.0239
54.0,0.0239
55.0,0.0241
56.0,0.0245
57.0,0.0248
58.0,0.025
59.0,0.0251
60.0,0.0254
61.0,0.0255
62.0,0.0258
63.0,0.0259
64.0,0.0266
65.0,0.0268
66.0,0.0269
67.0,0.0272
68.0,0.0274
69.0,0.0275
70.0,0.0281
71.0,0.0283
72.0,0.0284
73.0,0.0286
74.0,0.0288
75.0,0.029
76.0,0.0292
77.0,0.0294
78.0,0.0296
79.0,0.0299
80.0,0.0302
81.0,0.0304
82.0,0.0305
83.0,0.0307
84.0,0.0312
85.0,0.0313
86.0,0.0314
87.0,0.0317
88.0,0.0317
89.0,0.0319
90.0,0.032
91.0,0.0323
92.0,0.0325
93.0,0.0326
94.0,0.0328
95.0,0.0329
96.0,0.0331
97.0,0.0335
98.0,0.0335
99.0,0.0337
100.0,0.0339
101.0,0.0341
102.0,0.0343
103.0,0.0344
104.0,0.0347
105.0,0.0351
106.0,0.0352
107.0,0.0354
108.0,0.0359
109.0,0.036
110.0,0.0361
111.0,0.0363
112.0,0.0366
113.0,0.0369
114.0,0.0372
115.0,0.0375
116.0,0.0376
117.0,0.0378
118.0,0.038
119.0,0.0381
120.0,0.0381
121.0,0.0382
122.0,0.0384
123.0,0.0386
124.0,0.0387
125.0,0.0388
126.0,0.0389
127.0,0.0392
128.0,0.0393
129.0,0.0394
130.0,0.0396
131.0,0.0397
132.0,0.0399
133.0,0.0399
134.0,0.04
135.0,0.0401
136.0,0.0403
137.0,0.0404
138.0,0.0406
139.0,0.0406
140.0,0.0407
141.0,0.0408
142.0,0.0409
143.0,0.041
144.0,0.0413
145.0,0.0414
146.0,0.0415
147.0,0.0416
148.0,0.0417
