iteration,cos_a
1.0,0.0334
2.0,0.0545
3.0,0.0568
4.0,0.058
5.0,0.0646
6.0,0.0643
7.0,0.0587
8.0,0.0542
9.0,0.0561
10.0,0.0602
11.0,0.0528
12.0,0.0677
13.0,0.064
14.0,0.0689
15.0,0.0824
16.0,0.0816
17.0,0.0788
18.0,0.0822
19.0,0.0705
20.0,0.0752
21.0,0.0789
22.0,0.0889
23.0,0.0914
24.0,0.0959
25.0,0.0993
26.0,0.1022
27.0,0.0992
28.0,0.1057
29.0,0.1054
30.0,0.1059
31.0,0.1076
32.0,0.1069
33.0,0.1018
34.0,0.0986
35.0,0.1012
36.0,0.1139
37.0,0.1147
38.0,0.1163
39.0,0.1193
40.0,0.1176
41.0,0.1194
42.0,0.1228
43.0,0.1245
44.0,0.1254
45.0,0.1281
46.0,0.1282
47.0,0.1312
48.0,0.1315
49.0,0.1342
50.0,0.1428
51.0,0.1451
52.0,0.1454
53.0,0.1534
54.0,0.1543
55.0,0.1567
56.0,0.1646
57.0,0.1663
58.0,0.1613
59.0,0.1614
60.0,0.1606
61.0,0.1678
62.0,0.1749
63.0,0.1745
64.0,0.1706
65.0,0.1739
66.0,0.1772
67.0,0.184
68.0,0.1783
69.0,0.1801
70.0,0.1814
71.0,0.1854
72.0,0.1832
73.0,0.1818
74.0,0.1808
75.0,0.1816
76.0,0.1697
77.0,0.1736
78.0,0.178
79.0,0.1822
80.0,0.1799
81.0,0.1814
82.0,0.1832
83.0,0.1862
84.0,0.1849
85.0,0.184
86.0,0.1864
87.0,0.187
88.0,0.186
89.0,0.1814
90.0,0.1808
91.0,0.1812
92.0,0.1833
93.0,0.1837
94.0,0.184
95.0,0.1862
96.0,0.1856
97.0,0.1869
98.0,0.188
99.0,0.1892
100.0,0.1935
101.0,0.1942
102.0,0.1945
103.0,0.1955
104.0,0.1966
105.0,0.1979
106.0,0.1994
107.0,0.1994
108.0,0.2034
109.0,0.2049
110.0,0.205
111.0,0.2082
112.0,0.2087
113.0,0.208
114.0,0.2097
115.0,0.2093
116.0,0.2122
117.0,0.2101
118.0,0.2097
119.0,0.2118
120.0,0.2121
121.0,0.2113
122.0,0.2126
123.0,0.2134
124.0,0.2156
125.0,0.2149
126.0,0.2151
127.0,0.2144
128.0,0.2132
129.0,0.2137
130.0,0.2153
131.0,0.2166
132.0,0.2166
133.0,0.2178
134.0,0.219
135.0,0.2208
136.0,0.2212
137.0,0.2214
138.0,0.2253
139.0,0.2276
140.0,0.229
141.0,0.2305
142.0,0.2308
143.0,0.2306
144.0,0.2322
145.0,0.2332
146.0,0.2332
147.0,0.2348
148.0,0.2356
149.0,0.2387
150.0,0.2398
151.0,0.2399
152.0,0.2388
153.0,0.2381
154.0,0.2361
155.0,0.2349
156.0,0.2347
157.0,0.235
158.0,0.2386
159.0,0.2381
160.0,0.2372
161.0,0.238
162.0,0.2399
163.0,0.2411
164.0,0.2418
165.0,0.2443
166.0,0.244
167.0,0.2456
168.0,0.2482
169.0,0.2481
170.0,0.2481
171.0,0.246
172.0,0.2463
173.0,0.2479
174.0,0.2488
175.0,0.2502
176.0,0.2533
177.0,0.2542
178.0,0.2552
179.0,0.2563
180.0,0.2562
181.0,0.2565
182.0,0.256
183.0,0.2562
184.0,0.2558
185.0,0.2554
186.0,0.2577
187.0,0.259
188.0,0.2589
189.0,0.2597
190.0,0.2595
191.0,0.2591
192.0,0.2574
193.0,0.2575
194.0,0.2577
195.0,0.2574
196.0,0.2597
197.0,0.2603
198.0,0.262
199.0,0.2645
200.0,0.2635
201.0,0.2652
202.0,0.2655
203.0,0.265
204.0,0.2649
205.0,0.2654
206.0,0.2677
207.0,0.2685
208.0,0.2695
209.0,0.27
210.0,0.2708
211.0,0.2717
212.0,0.2737
213.0,0.2788
214.0,0.279
215.0,0.2788
216.0,0.2795
217.0,0.2804
218.0,0.284
219.0,0.2862
220.0,0.2871
221.0,0.2867
222.0,0.2876
223.0,0.2891
224.0,0.2915
225.0,0.2917
226.0,0.2941
227.0,0.2949
228.0,0.2935
229.0,0.2967
230.0,0.2967
231.0,0.2956
232.0,0.296
233.0,0.2965
234.0,0.2955
235.0,0.2996
236.0,0.3015
237.0,0.3017
238.0,0.3019
239.0,0.3026
240.0,0.3046
241.0,0.3037
242.0,0.3045
243.0,0.3074
244.0,0.3075
245.0,0.3095
246.0,0.3063
247.0,0.3037
248.0,0.3039
249.0,0.3052
250.0,0.3064
251.0,0.3061
252.0,0.3065
253.0,0.3071
254.0,0.3093
255.0,0.3101
256.0,0.3123
257.0,0.313
258.0,0.313
259.0,0.3136
260.0,0.3147
261.0,0.3149
262.0,0.3146
263.0,0.3146
264.0,0.3132
265.0,0.3131
