iteration,cos_a
1.0,-0.017
2.0,0.0255
3.0,0.0578
4.0,0.0675
5.0,0.0696
6.0,0.0749
7.0,0.0757
8.0,0.0818
9.0,0.0843
10.0,0.0833
11.0,0.0926
12.0,0.11
13.0,0.1069
14.0,0.0957
15.0,0.0931
16.0,0.0937
17.0,0.0947
18.0,0.0914
19.0,0.0925
20.0,0.0965
21.0,0.0945
22.0,0.0939
23.0,0.0836
24.0,0.0831
25.0,0.0783
26.0,0.0708
27.0,0.0751
28.0,0.0775
29.0,0.0771
30.0,0.0732
31.0,0.072
32.0,0.0743
33.0,0.0754
34.0,0.0729
35.0,0.0709
36.0,0.0725
37.0,0.0728
38.0,0.071
39.0,0.067
40.0,0.0676
41.0,0.0746
42.0,0.0778
43.0,0.0773
44.0,0.0792
45.0,0.0816
46.0,0.0807
47.0,0.0788
48.0,0.0733
49.0,0.0755
50.0,0.0762
51.0,0.0775
52.0,0.0781
53.0,0.0803
54.0,0.0793
55.0,0.082
56.0,0.0819
57.0,0.0837
58.0,0.0883
59.0,0.0874
60.0,0.0932
61.0,0.093
62.0,0.0964
63.0,0.0942
64.0,0.0965
65.0,0.1015
66.0,0.1038
67.0,0.1108
68.0,0.1012
69.0,0.1037
70.0,0.1062
71.0,0.1066
72.0,0.1039
73.0,0.1038
74.0,0.1066
75.0,0.1096
76.0,0.1125
77.0,0.1152
78.0,0.1151
79.0,0.1181
80.0,0.1217
81.0,0.1214
82.0,0.1235
83.0,0.1254
84.0,0.1254
85.0,0.1206
86.0,0.1203
87.0,0.1182
88.0,0.1175
89.0,0.119
90.0,0.1174
91.0,0.115
92.0,0.117
93.0,0.1156
94.0,0.1177
95.0,0.116
96.0,0.1157
97.0,0.1146
98.0,0.1176
99.0,0.1225
100.0,0.1233
101.0,0.1258
102.0,0.1244
103.0,0.1252
104.0,0.126
105.0,0.1284
106.0,0.1284
107.0,0.1285
108.0,0.135
109.0,0.1358
110.0,0.1356
111.0,0.1337
112.0,0.1375
113.0,0.1389
114.0,0.1396
115.0,0.1395
116.0,0.1384
117.0,0.1407
118.0,0.1421
119.0,0.1439
120.0,0.1462
121.0,0.1438
122.0,0.144
123.0,0.1448
124.0,0.1432
125.0,0.1438
126.0,0.146
127.0,0.1474
128.0,0.1496
129.0,0.1523
130.0,0.1536
131.0,0.1529
132.0,0.1524
133.0,0.1481
134.0,0.1472
135.0,0.1451
136.0,0.1411
137.0,0.1356
138.0,0.1357
139.0,0.1367
140.0,0.1369
141.0,0.1362
142.0,0.1342
143.0,0.1367
144.0,0.1366
145.0,0.1343
146.0,0.1365
147.0,0.1379
148.0,0.1364
149.0,0.1361
150.0,0.1365
151.0,0.1373
152.0,0.1361
153.0,0.137
154.0,0.1372
155.0,0.1351
156.0,0.1367
157.0,0.1416
158.0,0.1429
159.0,0.1432
160.0,0.1449
161.0,0.1461
162.0,0.1472
163.0,0.1464
164.0,0.1498
165.0,0.1507
166.0,0.1527
167.0,0.1497
168.0,0.1507
169.0,0.15
170.0,0.1518
171.0,0.1522
172.0,0.1495
173.0,0.1499
174.0,0.1479
175.0,0.1448
176.0,0.1455
177.0,0.144
178.0,0.1468
179.0,0.1464
180.0,0.1483
181.0,0.1494
182.0,0.1488
183.0,0.1491
184.0,0.1493
185.0,0.1508
186.0,0.1515
187.0,0.1507
188.0,0.1515
189.0,0.1512
190.0,0.1517
191.0,0.1511
192.0,0.1501
193.0,0.1503
194.0,0.1505
195.0,0.1528
196.0,0.1532
197.0,0.1543
198.0,0.1548
199.0,0.1564
200.0,0.1572
201.0,0.1558
202.0,0.1561
203.0,0.157
204.0,0.1596
205.0,0.1596
206.0,0.1591
207.0,0.1592
208.0,0.1602
209.0,0.1612
210.0,0.1613
211.0,0.1626
212.0,0.1629
213.0,0.1641
214.0,0.1656
215.0,0.1658
216.0,0.1652
217.0,0.1647
218.0,0.1631
219.0,0.1646
220.0,0.1652
221.0,0.1676
222.0,0.1717
223.0,0.1729
224.0,0.1761
225.0,0.1775
226.0,0.1768
227.0,0.1778
228.0,0.1777
229.0,0.1794
230.0,0.18
231.0,0.1807
232.0,0.1807
233.0,0.1768
234.0,0.1784
235.0,0.1775
236.0,0.1783
237.0,0.1797
238.0,0.1839
239.0,0.1845
240.0,0.1875
241.0,0.1883
242.0,0.1891
243.0,0.188
244.0,0.1866
245.0,0.1865
246.0,0.1881
247.0,0.1889
248.0,0.1894
249.0,0.1898
250.0,0.1934
251.0,0.1922
252.0,0.191
253.0,0.1914
254.0,0.1923
255.0,0.192
256.0,0.1905
257.0,0.1909
258.0,0.192
259.0,0.1892
260.0,0.1879
261.0,0.1897
262.0,0.1914
263.0,0.1924
264.0,0.1931
265.0,0.1908
266.0,0.1897
267.0,0.1898
268.0,0.1915
269.0,0.1908
270.0,0.1895
271.0,0.191
272.0,0.1914
273.0,0.191
274.0,0.1922
275.0,0.1952
276.0,0.1952
277.0,0.193
278.0,0.1932
279.0,0.1932
280.0,0.1937
281.0,0.1935
282.0,0.1952
283.0,0.1963
284.0,0.1985
285.0,0.1981
286.0,0.1998
287.0,0.2012
288.0,0.2023
289.0,0.2018
290.0,0.2027
291.0,0.2034
292.0,0.2039
293.0,0.2031
294.0,0.2049
295.0,0.2039
296.0,0.2032
297.0,0.2048
298.0,0.2055
299.0,0.2072
300.0,0.2073
301.0,0.2059
302.0,0.204
303.0,0.2046
304.0,0.2045
305.0,0.2072
306.0,0.2075
307.0,0.2062
308.0,0.2063
