iteration,cos_a
1.0,0.0265
2.0,0.0553
3.0,0.0591
4.0,0.0682
5.0,0.0715
6.0,0.0758
7.0,0.0835
8.0,0.092
9.0,0.0962
10.0,0.0978
11.0,0.1022
12.0,0.1059
13.0,0.1069
14.0,0.1121
15.0,0.1119
16.0,0.1162
17.0,0.1212
18.0,0.1244
19.0,0.1263
20.0,0.1288
21.0,0.1302
22.0,0.1334
23.0,0.1374
24.0,0.141
25.0,0.1441
26.0,0.1463
27.0,0.1496
28.0,0.1518
29.0,0.1567
30.0,0.1593
31.0,0.1593
32.0,0.1625
33.0,0.164
34.0,0.1649
35.0,0.1648
36.0,0.1664
37.0,0.1714
38.0,0.1722
39.0,0.1781
40.0,0.1817
41.0,0.1825
42.0,0.1839
43.0,0.1868
44.0,0.1904
45.0,0.1933
46.0,0.1941
47.0,0.1947
48.0,0.2034
49.0,0.206
50.0,0.2105
51.0,0.212
52.0,0.2136
53.0,0.2156
54.0,0.2176
55.0,0.2204
56.0,0.2203
57.0,0.2213
58.0,0.223
59.0,0.2296
60.0,0.2322
61.0,0.236
62.0,0.2378
63.0,0.2384
64.0,0.241
65.0,0.2434
66.0,0.2441
67.0,0.2466
68.0,0.2494
69.0,0.2533
70.0,0.2576
71.0,0.259
72.0,0.2619
73.0,0.2624
74.0,0.2629
75.0,0.2648
76.0,0.2665
77.0,0.2687
78.0,0.27
79.0,0.2703
80.0,0.2712
81.0,0.2742
82.0,0.2777
83.0,0.2794
84.0,0.2847
85.0,0.2865
86.0,0.288
87.0,0.2891
88.0,0.2899
89.0,0.2933
90.0,0.2942
91.0,0.2986
92.0,0.299
93.0,0.301
94.0,0.3016
95.0,0.3027
96.0,0.3045
97.0,0.3056
98.0,0.306
99.0,0.3081
100.0,0.3094
101.0,0.3103
102.0,0.3117
103.0,0.3129
104.0,0.3138
105.0,0.3157
106.0,0.3188
107.0,0.3202
108.0,0.3195
109.0,0.3213
110.0,0.3221
111.0,0.323
112.0,0.323
113.0,0.324
114.0,0.324
115.0,0.3244
116.0,0.3281
117.0,0.3295
118.0,0.3303
119.0,0.3315
120.0,0.3313
121.0,0.3323
122.0,0.3339
123.0,0.3355
124.0,0.3373
125.0,0.3386
126.0,0.3397
127.0,0.3427
128.0,0.3439
129.0,0.3451
130.0,0.3465
131.0,0.3468
132.0,0.3474
133.0,0.348
134.0,0.3486
135.0,0.3494
136.0,0.3508
137.0,0.3531
138.0,0.3552
139.0,0.3569
140.0,0.3569
141.0,0.3587
142.0,0.3601
143.0,0.3627
144.0,0.364
145.0,0.3663
146.0,0.3665
147.0,0.3664
148.0,0.3675
149.0,0.368
150.0,0.3683
151.0,0.3713
152.0,0.3721
153.0,0.3731
154.0,0.3732
155.0,0.375
156.0,0.375
157.0,0.375
158.0,0.3757
159.0,0.3761
160.0,0.376
161.0,0.3771
162.0,0.3774
163.0,0.3781
164.0,0.3786
165.0,0.379
166.0,0.3833
167.0,0.3834
168.0,0.3842
169.0,0.3842
170.0,0.3843
171.0,0.3856
172.0,0.3863
173.0,0.3875
174.0,0.3894
175.0,0.3915
176.0,0.3923
177.0,0.3928
178.0,0.3938
179.0,0.3942
180.0,0.394
181.0,0.3948
182.0,0.3969
183.0,0.3976
184.0,0.3995
185.0,0.4014
186.0,0.4036
187.0,0.4037
188.0,0.4034
189.0,0.4037
190.0,0.4048
191.0,0.4056
192.0,0.4061
193.0,0.4077
194.0,0.4081
195.0,0.4102
196.0,0.4105
197.0,0.4116
198.0,0.4132
199.0,0.4137
200.0,0.4153
201.0,0.4162
202.0,0.4163
203.0,0.4174
204.0,0.4189
205.0,0.4193
206.0,0.4206
207.0,0.4217
208.0,0.4232
209.0,0.4238
210.0,0.4237
211.0,0.4243
212.0,0.4251
213.0,0.4256
214.0,0.426
215.0,0.426
216.0,0.427
217.0,0.4275
218.0,0.428
219.0,0.4287
220.0,0.4299
221.0,0.4324
222.0,0.4332
223.0,0.4353
224.0,0.4359
225.0,0.4373
226.0,0.4384
227.0,0.4388
228.0,0.4399
229.0,0.4412
230.0,0.4423
231.0,0.4437
232.0,0.4447
233.0,0.4458
234.0,0.4466
235.0,0.4478
236.0,0.4489
237.0,0.4494
238.0,0.4508
239.0,0.4509
240.0,0.4512
241.0,0.4529
242.0,0.4536
243.0,0.4544
244.0,0.456
245.0,0.4565
246.0,0.4575
247.0,0.4579
248.0,0.4586
249.0,0.4598
250.0,0.4612
251.0,0.4615
252.0,0.4622
253.0,0.4629
254.0,0.463
255.0,0.4632
256.0,0.4641
257.0,0.4649
258.0,0.465
259.0,0.4662
260.0,0.4667
261.0,0.4663
262.0,0.4666
263.0,0.4669
264.0,0.4675
265.0,0.4681
266.0,0.4692
267.0,0.4694
268.0,0.4698
269.0,0.4702
270.0,0.4707
271.0,0.4707
272.0,0.4725
273.0,0.4738
274.0,0.4744
275.0,0.475
276.0,0.4749
277.0,0.4754
278.0,0.4763
279.0,0.4764
280.0,0.4766
281.0,0.4771
282.0,0.4782
283.0,0.4782
284.0,0.4792
285.0,0.481
286.0,0.4813
287.0,0.4816
288.0,0.4823
289.0,0.4836
290.0,0.4832
291.0,0.4838
292.0,0.4848
293.0,0.4851
294.0,0.4858
295.0,0.4872
296.0,0.4861
297.0,0.4866
298.0,0.4867
299.0,0.4872
300.0,0.4875
301.0,0.4883
302.0,0.4887
303.0,0.4895
304.0,0.4905
305.0,0.4914
306.0,0.4922
307.0,0.4926
308.0,0.4936
309.0,0.494
310.0,0.4952
311.0,0.4954
312.0,0.4952
313.0,0.4963
314.0,0.4966
315.0,0.4969
316.0,0.4969
317.0,0.497
318.0,0.4971
319.0,0.4975
320.0,0.4979
321.0,0.4982
322.0,0.4996
323.0,0.5003
324.0,0.5003
325.0,0.5017
326.0,0.5028
327.0,0.5032
328.0,0.5042
329.0,0.5046
330.0,0.506
331.0,0.5066
332.0,0.5069
333.0,0.508
334.0,0.5091
335.0,0.5099
336.0,0.5106
337.0,0.5116
338.0,0.5121
339.0,0.5124
340.0,0.5128
341.0,0.5132
342.0,0.5133
343.0,0.5132
344.0,0.5134
345.0,0.5136
346.0,0.5147
347.0,0.5152
348.0,0.5153
349.0,0.5162
350.0,0.5167
351.0,0.5174
352.0,0.5183
353.0,0.5189
