iteration,cos_a
1.0,0.0138
2.0,0.0162
3.0,0.0251
4.0,0.0331
5.0,0.0355
6.0,0.0403
7.0,0.0452
8.0,0.0487
9.0,0.0493
10.0,0.0524
11.0,0.0536
12.0,0.0543
13.0,0.0574
14.0,0.0613
15.0,0.0614
16.0,0.064
17.0,0.0665
18.0,0.0676
19.0,0.0679
20.0,0.0692
21.0,0.0703
22.0,0.0718
23.0,0.0731
24.0,0.075
25.0,0.0759
26.0,0.0777
27.0,0.0805
28.0,0.0826
29.0,0.0845
30.0,0.0859
31.0,0.0861
32.0,0.0872
33.0,0.0884
34.0,0.0898
35.0,0.0902
36.0,0.0921
37.0,0.0942
38.0,0.0953
39.0,0.0961
40.0,0.0973
41.0,0.0987
42.0,0.1001
43.0,0.1015
44.0,0.1053
45.0,0.1062
46.0,0.1067
47.0,0.1074
48.0,0.108
49.0,0.1082
50.0,0.1088
51.0,0.1094
52.0,0.1099
53.0,0.1109
54.0,0.1117
55.0,0.1131
56.0,0.114
57.0,0.1143
58.0,0.1158
59.0,0.1172
60.0,0.1175
61.0,0.1184
62.0,0.1193
63.0,0.1196
64.0,0.1204
65.0,0.121
66.0,0.1214
67.0,0.1239
68.0,0.1247
69.0,0.1248
70.0,0.1254
71.0,0.1257
72.0,0.1266
73.0,0.1275
74.0,0.1302
75.0,0.1304
76.0,0.1316
77.0,0.132
78.0,0.1329
79.0,0.1333
80.0,0.1348
81.0,0.1356
82.0,0.1359
83.0,0.1364
84.0,0.1386
85.0,0.1393
86.0,0.1401
87.0,0.1408
88.0,0.1403
89.0,0.1408
90.0,0.1409
91.0,0.1415
92.0,0.142
93.0,0.1427
94.0,0.1429
95.0,0.1438
96.0,0.1446
97.0,0.1453
98.0,0.1462
99.0,0.1467
100.0,0.1475
101.0,0.1478
102.0,0.1487
103.0,0.149
104.0,0.1494
105.0,0.1502
106.0,0.1507
107.0,0.151
108.0,0.1512
109.0,0.1515
110.0,0.1527
111.0,0.153
112.0,0.1536
113.0,0.1538
114.0,0.1543
115.0,0.156
116.0,0.1564
117.0,0.1568
118.0,0.158
119.0,0.1585
120.0,0.1591
121.0,0.1597
122.0,0.1602
123.0,0.1604
124.0,0.1621
125.0,0.1626
126.0,0.163
127.0,0.1638
128.0,0.1644
129.0,0.1648
130.0,0.1656
131.0,0.1659
132.0,0.1664
133.0,0.1669
134.0,0.1674
135.0,0.168
136.0,0.1689
137.0,0.1694
138.0,0.1695
139.0,0.1705
140.0,0.1711
141.0,0.172
142.0,0.172
143.0,0.1722
144.0,0.1726
145.0,0.1729
146.0,0.1732
147.0,0.1738
148.0,0.1746
149.0,0.175
150.0,0.1751
151.0,0.1758
152.0,0.176
153.0,0.1767
154.0,0.1767
155.0,0.1774
156.0,0.1779
157.0,0.1791
158.0,0.1795
159.0,0.1802
160.0,0.1806
161.0,0.1807
162.0,0.1812
163.0,0.1816
164.0,0.1823
165.0,0.1825
166.0,0.1834
167.0,0.1839
168.0,0.185
169.0,0.1852
170.0,0.1854
171.0,0.186
172.0,0.1868
173.0,0.1879
174.0,0.1885
175.0,0.1889
176.0,0.1891
177.0,0.1895
178.0,0.19
179.0,0.1904
180.0,0.1908
181.0,0.191
182.0,0.1913
183.0,0.1919
184.0,0.1923
185.0,0.1925
186.0,0.193
187.0,0.1934
188.0,0.1939
189.0,0.1947
190.0,0.1952
191.0,0.196
192.0,0.1964
193.0,0.1968
194.0,0.1972
195.0,0.1977
196.0,0.1989
197.0,0.1994
198.0,0.1996
199.0,0.2001
200.0,0.2009
201.0,0.2014
202.0,0.2021
203.0,0.2027
204.0,0.2032
205.0,0.2035
206.0,0.2039
207.0,0.2044
208.0,0.2052
209.0,0.2056
210.0,0.2057
211.0,0.206
212.0,0.2063
213.0,0.207
214.0,0.2074
215.0,0.2082
216.0,0.2084
217.0,0.2089
218.0,0.2094
219.0,0.2097
220.0,0.2102
221.0,0.2105
222.0,0.2111
223.0,0.2112
224.0,0.2122
225.0,0.2126
226.0,0.2137
227.0,0.2139
228.0,0.2146
229.0,0.2154
230.0,0.2158
231.0,0.2162
232.0,0.217
233.0,0.2176
234.0,0.2179
235.0,0.2184
236.0,0.2185
237.0,0.2189
238.0,0.2192
239.0,0.2193
240.0,0.2199
241.0,0.2206
242.0,0.221
243.0,0.2213
244.0,0.2216
245.0,0.222
246.0,0.2224
247.0,0.2226
248.0,0.2229
249.0,0.2231
250.0,0.2234
251.0,0.2242
252.0,0.2245
253.0,0.2249
254.0,0.2251
255.0,0.2257
256.0,0.2259
257.0,0.2269
258.0,0.2273
259.0,0.2276
260.0,0.2281
261.0,0.2282
262.0,0.2289
263.0,0.2294
264.0,0.2299
265.0,0.2311
266.0,0.2314
267.0,0.2318
268.0,0.232
269.0,0.2321
270.0,0.2323
271.0,0.2326
272.0,0.2329
273.0,0.2332
274.0,0.2336
275.0,0.2348
276.0,0.235
277.0,0.2353
278.0,0.2359
279.0,0.236
280.0,0.2363
281.0,0.2366
282.0,0.2367
283.0,0.2378
284.0,0.2382
285.0,0.2384
286.0,0.2388
287.0,0.2392
288.0,0.2394
289.0,0.2395
290.0,0.24
291.0,0.2402
292.0,0.2403
293.0,0.2408
294.0,0.2412
295.0,0.2413
296.0,0.2419
297.0,0.242
298.0,0.2426
299.0,0.2432
300.0,0.2434
301.0,0.2436
302.0,0.2438
303.0,0.2443
304.0,0.2445
305.0,0.2448
306.0,0.2451
307.0,0.2454
308.0,0.2459
309.0,0.2463
310.0,0.2467
311.0,0.2476
312.0,0.2483
313.0,0.2488
314.0,0.249
315.0,0.2494
316.0,0.2497
317.0,0.2501
318.0,0.2507
319.0,0.2512
320.0,0.2513
321.0,0.2516
322.0,0.2523
323.0,0.2528
324.0,0.2531
325.0,0.2537
326.0,0.254
327.0,0.2545
328.0,0.2548
329.0,0.255
330.0,0.2551
331.0,0.2559
332.0,0.2564
333.0,0.2568
334.0,0.2571
335.0,0.2577
336.0,0.2586
337.0,0.2589
338.0,0.2592
339.0,0.2598
340.0,0.26
341.0,0.2604
342.0,0.2612
343.0,0.2614
344.0,0.2615
345.0,0.2617
346.0,0.262
347.0,0.2623
348.0,0.2624
349.0,0.2632
350.0,0.2634
351.0,0.2637
352.0,0.2639
353.0,0.2643
354.0,0.2649
355.0,0.2655
356.0,0.2661
357.0,0.2662
358.0,0.2666
359.0,0.267
360.0,0.2674
361.0,0.2678
362.0,0.2684
363.0,0.2684
364.0,0.2688
365.0,0.2688
366.0,0.2691
367.0,0.2695
368.0,0.27
369.0,0.2707
370.0,0.271
371.0,0.2715
372.0,0.2715
373.0,0.2717
374.0,0.272
375.0,0.2724
376.0,0.2725
377.0,0.2734
378.0,0.274
379.0,0.2743
380.0,0.2745
381.0,0.2747
382.0,0.2754
383.0,0.2759
384.0,0.2761
385.0,0.2764
386.0,0.2767
387.0,0.2773
388.0,0.2773
389.0,0.2775
390.0,0.2778
391.0,0.2782
392.0,0.2784
393.0,0.2789
394.0,0.279
395.0,0.2792
396.0,0.2794
397.0,0.2795
398.0,0.2796
399.0,0.2808
400.0,0.2813
401.0,0.2815
402.0,0.2823
403.0,0.2825
404.0,0.2829
405.0,0.283
406.0,0.2832
407.0,0.2837
408.0,0.2843
409.0,0.2844
410.0,0.2845
411.0,0.2846
412.0,0.2848
413.0,0.285
414.0,0.2854
415.0,0.2857
416.0,0.2866
417.0,0.2869
418.0,0.2872
419.0,0.2873
420.0,0.2874
421.0,0.2876
422.0,0.288
423.0,0.2882
424.0,0.2883
425.0,0.2886
426.0,0.2889
427.0,0.2891
428.0,0.2894
429.0,0.2898
430.0,0.29
431.0,0.2902
432.0,0.2907
433.0,0.2913
434.0,0.2917
435.0,0.2926
436.0,0.2928
437.0,0.2932
438.0,0.2935
439.0,0.2939
440.0,0.294
441.0,0.2946
442.0,0.2947
443.0,0.2949
444.0,0.2947
445.0,0.2949
446.0,0.295
447.0,0.2953
448.0,0.2956
449.0,0.2957
450.0,0.2958
451.0,0.2959
452.0,0.2962
453.0,0.2966
454.0,0.2967
455.0,0.2968
456.0,0.2969
457.0,0.2973
458.0,0.2976
459.0,0.2979
460.0,0.2983
461.0,0.2985
462.0,0.2987
463.0,0.2987
464.0,0.2988
465.0,0.2991
466.0,0.2994
467.0,0.2996
468.0,0.2999
469.0,0.3003
470.0,0.3006
471.0,0.3008
472.0,0.3012
473.0,0.3014
474.0,0.3017
475.0,0.3021
476.0,0.3021
477.0,0.3023
478.0,0.3023
479.0,0.3026
480.0,0.3029
481.0,0.303
482.0,0.3031
483.0,0.3033
484.0,0.3035
485.0,0.3037
486.0,0.3038
487.0,0.3046
488.0,0.3049
489.0,0.3051
490.0,0.3058
491.0,0.3059
492.0,0.3063
493.0,0.3066
494.0,0.3067
495.0,0.3073
496.0,0.3075
497.0,0.3079
498.0,0.3082
499.0,0.3085
500.0,0.3087
501.0,0.3091
502.0,0.3094
503.0,0.3098
504.0,0.3101
505.0,0.3104
506.0,0.3108
507.0,0.3117
508.0,0.3118
509.0,0.3126
510.0,0.3127
511.0,0.3132
512.0,0.3135
513.0,0.3136
514.0,0.3142
515.0,0.3143
516.0,0.3148
517.0,0.3148
518.0,0.3149
519.0,0.3152
520.0,0.3154
521.0,0.3161
522.0,0.3163
523.0,0.3164
524.0,0.3166
525.0,0.3166
526.0,0.3167
527.0,0.317
528.0,0.317
529.0,0.3173
530.0,0.3177
531.0,0.3185
532.0,0.3187
533.0,0.3193
534.0,0.3193
535.0,0.3195
536.0,0.32
537.0,0.3206
538.0,0.3208
539.0,0.3209
540.0,0.321
541.0,0.3211
542.0,0.3214
543.0,0.3216
544.0,0.3217
545.0,0.3222
546.0,0.3223
547.0,0.3225
548.0,0.3228
549.0,0.3232
550.0,0.3231
551.0,0.3232
552.0,0.3236
553.0,0.3238
554.0,0.3241
555.0,0.3246
556.0,0.3246
557.0,0.3246
558.0,0.325
559.0,0.3252
560.0,0.3254
561.0,0.3257
562.0,0.3259
563.0,0.326
564.0,0.3263
565.0,0.3267
566.0,0.3269
567.0,0.3271
568.0,0.3277
569.0,0.3281
570.0,0.3284
571.0,0.3289
572.0,0.3293
573.0,0.3293
574.0,0.3294
575.0,0.3295
576.0,0.3295
577.0,0.3297
578.0,0.3301
579.0,0.3308
580.0,0.3311
581.0,0.3315
582.0,0.332
583.0,0.3322
584.0,0.3326
585.0,0.3326
586.0,0.3327
587.0,0.3332
588.0,0.3331
589.0,0.3335
590.0,0.3341
591.0,0.3346
592.0,0.3348
593.0,0.3349
594.0,0.3352
595.0,0.3358
596.0,0.3362
597.0,0.3363
598.0,0.3367
599.0,0.3369
600.0,0.3373
601.0,0.3375
602.0,0.3377
603.0,0.3378
604.0,0.3379
605.0,0.3387
606.0,0.339
607.0,0.3392
608.0,0.3395
609.0,0.3398
610.0,0.34
611.0,0.3401
612.0,0.3403
613.0,0.3406
614.0,0.3409
615.0,0.3411
616.0,0.3412
617.0,0.3416
618.0,0.3417
619.0,0.3418
620.0,0.3418
621.0,0.3421
622.0,0.3425
623.0,0.3427
624.0,0.3429
625.0,0.3433
626.0,0.3435
627.0,0.344
628.0,0.3443
629.0,0.3443
630.0,0.3446
631.0,0.3447
632.0,0.3449
633.0,0.3451
634.0,0.3453
635.0,0.3456
636.0,0.3456
637.0,0.3457
638.0,0.3458
639.0,0.346
640.0,0.3463
641.0,0.3468
642.0,0.3471
643.0,0.3473
644.0,0.3473
645.0,0.3475
646.0,0.3475
647.0,0.3479
648.0,0.3481
649.0,0.3483
650.0,0.3487
651.0,0.349
652.0,0.3493
653.0,0.3496
654.0,0.3497
655.0,0.35
656.0,0.3501
657.0,0.3505
658.0,0.3507
659.0,0.3509
660.0,0.351
661.0,0.3514
662.0,0.3517
663.0,0.3518
664.0,0.3519
665.0,0.3521
666.0,0.3521
667.0,0.3525
668.0,0.3527
669.0,0.3528
670.0,0.353
671.0,0.3531
672.0,0.3533
673.0,0.3535
674.0,0.3538
675.0,0.3539
676.0,0.3541
677.0,0.3544
678.0,0.3546
679.0,0.3549
680.0,0.3551
681.0,0.3556
682.0,0.3559
683.0,0.356
684.0,0.3561
685.0,0.3563
686.0,0.3567
687.0,0.3569
688.0,0.3573
689.0,0.3575
690.0,0.3578
691.0,0.358
692.0,0.3582
693.0,0.3582
694.0,0.3586
695.0,0.3588
696.0,0.3591
697.0,0.3597
698.0,0.36
699.0,0.3602
