iteration,cos_a
1.0,0.0507
2.0,0.0933
3.0,0.1344
4.0,0.1578
5.0,0.1854
6.0,0.2089
7.0,0.2238
8.0,0.2423
9.0,0.2114
10.0,0.2183
11.0,0.1595
12.0,0.1646
13.0,0.1746
14.0,0.2016
15.0,0.2007
16.0,0.2071
17.0,0.1917
18.0,0.1654
19.0,0.2993
20.0,0.2924
21.0,0.2772
22.0,0.2893
23.0,0.3287
24.0,0.3288
25.0,0.3342
26.0,0.3195
27.0,0.324
28.0,0.3491
29.0,0.3434
30.0,0.3368
31.0,0.4029
32.0,0.3879
33.0,0.3953
34.0,0.4013
35.0,0.3985
36.0,0.3916
37.0,0.4223
38.0,0.4159
39.0,0.4198
40.0,0.4253
41.0,0.4274
42.0,0.4284
43.0,0.4625
44.0,0.4636
45.0,0.4646
46.0,0.4738
47.0,0.4733
48.0,0.3786
49.0,0.3807
50.0,0.3873
51.0,0.4103
52.0,0.4157
53.0,0.421
54.0,0.4043
55.0,0.3924
56.0,0.3982
57.0,0.4088
58.0,0.4089
59.0,0.4204
60.0,0.4436
61.0,0.4483
62.0,0.4443
63.0,0.4463
64.0,0.4628
65.0,0.4661
66.0,0.4786
67.0,0.4911
68.0,0.5164
69.0,0.5157
70.0,0.5328
71.0,0.5015
72.0,0.5043
73.0,0.5241
74.0,0.5647
75.0,0.5665
76.0,0.5813
77.0,0.5881
78.0,0.6008
79.0,0.5942
80.0,0.5919
81.0,0.5955
82.0,0.5958
83.0,0.5959
84.0,0.5988
85.0,0.5592
86.0,0.5653
87.0,0.567
88.0,0.5542
89.0,0.558
90.0,0.5524
91.0,0.55
92.0,0.5539
93.0,0.5492
94.0,0.5316
95.0,0.5348
96.0,0.5353
97.0,0.5369
98.0,0.5363
99.0,0.5276
100.0,0.537
101.0,0.5398
102.0,0.5411
103.0,0.5483
104.0,0.5506
105.0,0.5597
106.0,0.5629
107.0,0.5678
108.0,0.5665
109.0,0.5769
110.0,0.5795
111.0,0.5663
112.0,0.5736
113.0,0.5724
114.0,0.5799
115.0,0.5851
116.0,0.5834
117.0,0.5891
118.0,0.5909
119.0,0.5957
120.0,0.5966
121.0,0.5966
122.0,0.6
123.0,0.6024
124.0,0.6134
125.0,0.616
126.0,0.6147
127.0,0.6121
128.0,0.6051
129.0,0.5963
130.0,0.6058
131.0,0.6001
132.0,0.6008
133.0,0.5965
134.0,0.5932
135.0,0.5954
136.0,0.5863
137.0,0.5931
138.0,0.5936
139.0,0.598
140.0,0.5996
141.0,0.6001
142.0,0.5888
143.0,0.5862
144.0,0.5901
145.0,0.5886
146.0,0.5892
147.0,0.5958
148.0,0.6022
149.0,0.5758
150.0,0.5807
151.0,0.5838
152.0,0.5908
153.0,0.591
154.0,0.5984
155.0,0.5903
156.0,0.5884
157.0,0.5813
158.0,0.5902
159.0,0.5916
160.0,0.5948
161.0,0.5954
162.0,0.5986
163.0,0.5849
164.0,0.5848
165.0,0.5906
166.0,0.5898
167.0,0.5645
168.0,0.5682
169.0,0.5723
170.0,0.5773
171.0,0.5781
172.0,0.5774
173.0,0.582
174.0,0.5807
175.0,0.5776
176.0,0.5784
177.0,0.5702
178.0,0.5721
179.0,0.5488
180.0,0.5508
181.0,0.561
182.0,0.5656
183.0,0.5768
184.0,0.5788
185.0,0.5763
186.0,0.5804
187.0,0.5859
188.0,0.584
189.0,0.5831
190.0,0.5793
191.0,0.5796
192.0,0.5832
193.0,0.582
194.0,0.5887
195.0,0.5887
196.0,0.5893
197.0,0.5922
198.0,0.5913
199.0,0.6184
200.0,0.6216
201.0,0.6305
202.0,0.6307
203.0,0.6315
204.0,0.6276
