iteration,cos_a
1.0,0.0482
2.0,0.0767
3.0,0.0967
4.0,0.1203
5.0,0.1309
6.0,0.1417
7.0,0.1522
8.0,0.157
9.0,0.1661
10.0,0.1758
11.0,0.1904
12.0,0.1991
13.0,0.2063
14.0,0.2083
15.0,0.214
16.0,0.2165
17.0,0.2265
18.0,0.2346
19.0,0.242
20.0,0.2569
21.0,0.2613
22.0,0.2685
23.0,0.2739
24.0,0.2782
25.0,0.2781
26.0,0.2803
27.0,0.2855
28.0,0.2907
29.0,0.2926
30.0,0.2953
31.0,0.3009
32.0,0.3031
33.0,0.3081
34.0,0.3114
35.0,0.3138
36.0,0.3183
37.0,0.3223
38.0,0.325
39.0,0.3293
40.0,0.3315
41.0,0.3374
42.0,0.3409
43.0,0.3442
44.0,0.3467
45.0,0.3502
46.0,0.352
47.0,0.3538
48.0,0.3575
49.0,0.3594
50.0,0.3619
51.0,0.3651
52.0,0.3718
53.0,0.3759
54.0,0.3781
55.0,0.3805
56.0,0.3833
57.0,0.3873
58.0,0.3885
59.0,0.3899
60.0,0.3919
61.0,0.3927
62.0,0.3947
63.0,0.3998
64.0,0.4016
65.0,0.4064
66.0,0.4111
67.0,0.4114
68.0,0.4137
69.0,0.4157
70.0,0.4179
71.0,0.4194
72.0,0.4222
73.0,0.4236
74.0,0.4285
75.0,0.4314
76.0,0.4396
77.0,0.4442
78.0,0.4445
79.0,0.4459
80.0,0.4459
81.0,0.448
82.0,0.4506
83.0,0.4524
84.0,0.4543
85.0,0.4578
86.0,0.4592
87.0,0.4594
88.0,0.4614
89.0,0.4639
90.0,0.4657
91.0,0.468
92.0,0.4705
93.0,0.471
94.0,0.472
95.0,0.474
96.0,0.4766
97.0,0.4793
98.0,0.4811
99.0,0.4823
100.0,0.4859
101.0,0.4859
102.0,0.488
103.0,0.4895
104.0,0.4923
105.0,0.4935
106.0,0.4974
107.0,0.4986
108.0,0.5003
109.0,0.5026
110.0,0.5058
111.0,0.5084
112.0,0.5106
113.0,0.5129
114.0,0.5141
115.0,0.5159
116.0,0.5171
117.0,0.5195
118.0,0.5217
119.0,0.5236
120.0,0.5257
121.0,0.5269
122.0,0.53
123.0,0.5324
124.0,0.5346
125.0,0.535
126.0,0.536
127.0,0.5373
128.0,0.537
129.0,0.5388
130.0,0.5397
131.0,0.5398
132.0,0.5403
133.0,0.5413
134.0,0.5416
135.0,0.5435
136.0,0.5451
137.0,0.546
138.0,0.5473
139.0,0.5497
140.0,0.5494
141.0,0.5513
142.0,0.5531
143.0,0.5548
144.0,0.5557
145.0,0.5574
146.0,0.56
147.0,0.5618
148.0,0.5606
149.0,0.564
150.0,0.5651
151.0,0.5667
152.0,0.5683
153.0,0.5696
154.0,0.5717
155.0,0.572
156.0,0.5721
157.0,0.573
158.0,0.5746
159.0,0.5757
160.0,0.5786
161.0,0.5794
162.0,0.5805
163.0,0.5811
164.0,0.5825
165.0,0.5851
166.0,0.5875
167.0,0.5886
168.0,0.5906
169.0,0.5916
170.0,0.5929
171.0,0.5934
172.0,0.5949
173.0,0.5959
174.0,0.5974
175.0,0.5997
176.0,0.6002
177.0,0.5998
178.0,0.6007
179.0,0.6012
180.0,0.6016
181.0,0.6007
182.0,0.6016
183.0,0.6018
184.0,0.6018
185.0,0.6014
186.0,0.6021
187.0,0.6031
188.0,0.6047
189.0,0.6072
190.0,0.6069
191.0,0.6082
192.0,0.6081
193.0,0.61
194.0,0.6083
