iteration,cos_a
1.0,0.0493
2.0,0.0392
3.0,0.0605
4.0,0.0767
5.0,0.0757
6.0,0.075
7.0,0.0941
8.0,0.0951
9.0,0.0898
10.0,0.1022
11.0,0.1089
12.0,0.0865
13.0,0.0854
14.0,0.0847
15.0,0.0822
16.0,0.0761
17.0,0.074
18.0,0.0793
19.0,0.0834
20.0,0.0802
21.0,0.0834
22.0,0.0897
23.0,0.1038
24.0,0.0973
25.0,0.0975
26.0,0.0966
27.0,0.0989
28.0,0.1016
29.0,0.102
30.0,0.1051
31.0,0.1121
32.0,0.1116
33.0,0.124
34.0,0.1199
35.0,0.1205
36.0,0.1221
37.0,0.1171
38.0,0.116
39.0,0.1164
40.0,0.1072
41.0,0.1089
42.0,0.1148
43.0,0.115
44.0,0.1169
45.0,0.1084
46.0,0.106
47.0,0.1138
48.0,0.1186
49.0,0.1173
50.0,0.1262
51.0,0.1313
52.0,0.1375
53.0,0.1355
54.0,0.1354
55.0,0.1346
56.0,0.1358
57.0,0.1344
58.0,0.1384
59.0,0.1443
60.0,0.1439
61.0,0.143
62.0,0.1502
63.0,0.1554
64.0,0.1615
65.0,0.1596
66.0,0.1565
67.0,0.1641
68.0,0.1679
69.0,0.1683
70.0,0.1696
71.0,0.1689
72.0,0.1753
73.0,0.1801
74.0,0.18
75.0,0.186
76.0,0.1885
77.0,0.1877
78.0,0.1913
79.0,0.189
80.0,0.1861
81.0,0.1875
82.0,0.1859
83.0,0.1919
84.0,0.192
85.0,0.1913
86.0,0.1924
87.0,0.1948
88.0,0.1945
89.0,0.1934
90.0,0.1941
91.0,0.1958
92.0,0.1981
93.0,0.2039
94.0,0.2048
95.0,0.2032
96.0,0.2024
97.0,0.2037
98.0,0.2055
99.0,0.2074
100.0,0.2095
101.0,0.2093
102.0,0.21
103.0,0.2084
104.0,0.2037
105.0,0.2014
106.0,0.2009
107.0,0.1993
108.0,0.2001
109.0,0.2004
110.0,0.2004
111.0,0.2013
112.0,0.2047
113.0,0.2045
114.0,0.2076
115.0,0.2046
116.0,0.2042
117.0,0.2032
118.0,0.208
119.0,0.2062
120.0,0.2077
121.0,0.2093
122.0,0.2057
123.0,0.2086
124.0,0.2073
125.0,0.2031
126.0,0.2064
127.0,0.2038
128.0,0.2078
129.0,0.2093
130.0,0.2131
131.0,0.2124
132.0,0.2108
