iteration,cos_a
1.0,0.0853
2.0,0.1026
3.0,0.126
4.0,0.1292
5.0,0.1415
6.0,0.155
7.0,0.1579
8.0,0.1711
9.0,0.1806
10.0,0.1853
11.0,0.1906
12.0,0.1959
13.0,0.2036
14.0,0.2116
15.0,0.2193
16.0,0.2285
17.0,0.244
18.0,0.2516
19.0,0.2589
20.0,0.2656
21.0,0.2698
22.0,0.2717
23.0,0.2778
24.0,0.284
25.0,0.2923
26.0,0.2949
27.0,0.2991
28.0,0.3075
29.0,0.3115
30.0,0.3142
31.0,0.3233
32.0,0.3277
33.0,0.3352
34.0,0.338
35.0,0.3408
36.0,0.3467
37.0,0.35
38.0,0.3602
39.0,0.3647
40.0,0.3723
41.0,0.38
42.0,0.3866
43.0,0.3885
44.0,0.3895
45.0,0.3924
46.0,0.3942
47.0,0.3952
48.0,0.4004
49.0,0.4033
50.0,0.4057
51.0,0.413
52.0,0.4158
53.0,0.4174
54.0,0.4201
55.0,0.4242
56.0,0.4275
57.0,0.4324
58.0,0.4369
59.0,0.4389
60.0,0.4408
61.0,0.4436
62.0,0.4447
63.0,0.4466
64.0,0.4479
65.0,0.4552
66.0,0.4569
67.0,0.4579
68.0,0.4618
69.0,0.4622
70.0,0.4659
71.0,0.468
72.0,0.4688
73.0,0.4725
74.0,0.4736
75.0,0.4766
76.0,0.4796
77.0,0.4808
78.0,0.4826
79.0,0.4864
80.0,0.4895
81.0,0.4987
82.0,0.5028
83.0,0.5052
84.0,0.5067
85.0,0.5075
86.0,0.508
87.0,0.5092
88.0,0.5104
89.0,0.5136
90.0,0.5151
91.0,0.517
92.0,0.5178
93.0,0.5197
94.0,0.5208
95.0,0.5215
96.0,0.5268
97.0,0.5297
98.0,0.5292
99.0,0.5307
100.0,0.5314
101.0,0.5327
102.0,0.5328
103.0,0.5336
104.0,0.5362
105.0,0.5384
106.0,0.5423
107.0,0.5433
108.0,0.5437
109.0,0.5447
110.0,0.5461
111.0,0.5484
112.0,0.5532
113.0,0.5553
114.0,0.5563
115.0,0.5588
116.0,0.5593
117.0,0.563
118.0,0.5636
119.0,0.5658
120.0,0.5661
121.0,0.5677
122.0,0.5703
123.0,0.5733
124.0,0.5735
125.0,0.5769
126.0,0.578
127.0,0.5839
128.0,0.5839
129.0,0.5843
130.0,0.5844
131.0,0.5866
132.0,0.5878
133.0,0.5894
134.0,0.5924
135.0,0.5934
136.0,0.5948
137.0,0.5948
138.0,0.5951
139.0,0.596
140.0,0.5954
141.0,0.5986
142.0,0.6013
143.0,0.6048
144.0,0.6049
145.0,0.6057
146.0,0.6071
147.0,0.6084
148.0,0.6092
149.0,0.6108
150.0,0.6116
151.0,0.6132
152.0,0.6146
153.0,0.6153
154.0,0.6157
155.0,0.6172
156.0,0.6175
157.0,0.618
158.0,0.6195
159.0,0.6206
160.0,0.6237
161.0,0.6266
162.0,0.6276
163.0,0.6286
164.0,0.6294
165.0,0.6305
166.0,0.6314
167.0,0.6334
168.0,0.6341
169.0,0.6339
170.0,0.6342
171.0,0.6345
172.0,0.6358
173.0,0.6368
174.0,0.6382
175.0,0.6398
176.0,0.6408
177.0,0.6409
178.0,0.6435
179.0,0.6431
180.0,0.6446
181.0,0.6466
182.0,0.6474
183.0,0.6507
184.0,0.6525
185.0,0.6543
186.0,0.6549
187.0,0.6553
188.0,0.656
189.0,0.6574
190.0,0.659
191.0,0.6606
192.0,0.6622
193.0,0.6633
194.0,0.6629
195.0,0.6639
196.0,0.6661
197.0,0.6665
198.0,0.6671
199.0,0.6666
200.0,0.6676
201.0,0.6693
202.0,0.6707
203.0,0.6716
204.0,0.6734
205.0,0.6747
206.0,0.6748
207.0,0.6755
208.0,0.6763
209.0,0.6779
210.0,0.6812
211.0,0.6812
212.0,0.6812
213.0,0.682
214.0,0.6819
215.0,0.6825
216.0,0.6832
217.0,0.6839
218.0,0.6857
219.0,0.6864
220.0,0.6871
221.0,0.6886
222.0,0.6889
223.0,0.6897
224.0,0.6893
225.0,0.6901
226.0,0.6903
227.0,0.6924
228.0,0.6923
229.0,0.6925
230.0,0.6932
231.0,0.6931
232.0,0.6931
233.0,0.6935
234.0,0.694
235.0,0.695
236.0,0.6952
237.0,0.6956
238.0,0.6968
239.0,0.6989
240.0,0.6991
241.0,0.6995
242.0,0.7008
243.0,0.7019
244.0,0.7023
245.0,0.7022
246.0,0.703
247.0,0.704
248.0,0.7042
249.0,0.7044
250.0,0.7069
251.0,0.7073
252.0,0.7076
253.0,0.7088
254.0,0.7103
255.0,0.7104
256.0,0.7109
257.0,0.7107
258.0,0.7115
259.0,0.7123
260.0,0.7128
261.0,0.7137
262.0,0.7139
