iteration,cos_a
1.0,0.0031
2.0,0.0039
3.0,0.0045
4.0,0.0053
5.0,0.0061
6.0,0.0065
7.0,0.0078
8.0,0.0088
9.0,0.0105
10.0,0.0112
11.0,0.0115
12.0,0.0119
13.0,0.0121
14.0,0.013
15.0,0.0133
16.0,0.0138
17.0,0.0141
18.0,0.0145
19.0,0.0151
20.0,0.0156
21.0,0.0161
22.0,0.0163
23.0,0.0165
24.0,0.0168
25.0,0.0172
26.0,0.0176
27.0,0.0179
28.0,0.0181
29.0,0.0183
30.0,0.0186
31.0,0.0188
32.0,0.019
33.0,0.0194
34.0,0.02
35.0,0.0203
36.0,0.0204
37.0,0.0205
38.0,0.0207
39.0,0.021
40.0,0.0211
41.0,0.0212
42.0,0.0215
43.0,0.0218
44.0,0.0224
45.0,0.0226
46.0,0.0227
47.0,0.0229
48.0,0.023
49.0,0.0234
50.0,0.0237
51.0,0.0238
52.0,0.0241
53.0,0.0242
54.0,0.0244
55.0,0.0247
56.0,0.0251
57.0,0.0253
58.0,0.0254
59.0,0.0255
60.0,0.0259
61.0,0.0261
62.0,0.0264
63.0,0.0266
64.0,0.0267
65.0,0.0268
66.0,0.027
67.0,0.0272
68.0,0.0274
69.0,0.0275
70.0,0.0276
71.0,0.0277
72.0,0.028
73.0,0.0282
74.0,0.0283
75.0,0.0285
76.0,0.0286
77.0,0.0288
78.0,0.0292
79.0,0.0293
80.0,0.0294
81.0,0.0294
82.0,0.0299
83.0,0.03
84.0,0.0301
85.0,0.0302
86.0,0.0304
87.0,0.0307
88.0,0.0307
89.0,0.0311
90.0,0.0315
91.0,0.0318
92.0,0.0318
93.0,0.032
94.0,0.0321
95.0,0.0323
96.0,0.0324
97.0,0.0331
98.0,0.0332
99.0,0.0333
100.0,0.0335
101.0,0.0335
102.0,0.0336
103.0,0.0339
104.0,0.0339
105.0,0.0341
106.0,0.0343
107.0,0.0343
108.0,0.0345
109.0,0.0346
110.0,0.0347
111.0,0.0349
112.0,0.0351
113.0,0.0353
114.0,0.0355
115.0,0.0359
116.0,0.036
117.0,0.036
118.0,0.0362
119.0,0.0363
120.0,0.0365
121.0,0.0367
122.0,0.037
123.0,0.0372
124.0,0.0373
125.0,0.0374
126.0,0.0377
127.0,0.0378
128.0,0.0379
129.0,0.0381
130.0,0.0382
131.0,0.0384
132.0,0.0385
133.0,0.0387
134.0,0.0391
135.0,0.0394
136.0,0.0395
137.0,0.0397
138.0,0.0399
139.0,0.04
140.0,0.0401
141.0,0.0401
142.0,0.0405
143.0,0.0405
144.0,0.0405
145.0,0.0407
146.0,0.0408
147.0,0.0411
148.0,0.0414
149.0,0.0415
150.0,0.0415
151.0,0.0416
152.0,0.0417
153.0,0.042
154.0,0.0422
155.0,0.0424
156.0,0.0426
157.0,0.0427
158.0,0.0428
159.0,0.0428
160.0,0.0431
161.0,0.0433
162.0,0.0433
163.0,0.0435
164.0,0.0435
165.0,0.0438
166.0,0.0439
167.0,0.044
168.0,0.0441
169.0,0.0442
170.0,0.0445
171.0,0.0447
172.0,0.0448
173.0,0.0449
174.0,0.0449
175.0,0.045
176.0,0.0451
177.0,0.0452
178.0,0.0455
179.0,0.0455
180.0,0.0456
181.0,0.0457
182.0,0.0458
183.0,0.0459
184.0,0.046
185.0,0.0461
186.0,0.0462
187.0,0.0462
188.0,0.0464
189.0,0.0468
190.0,0.0469
191.0,0.047
192.0,0.0471
193.0,0.0473
194.0,0.0474
195.0,0.0475
196.0,0.0475
197.0,0.0476
198.0,0.0477
199.0,0.0478
200.0,0.0479
201.0,0.048
202.0,0.048
203.0,0.0483
204.0,0.0484
205.0,0.0484
206.0,0.0487
