iteration,cos_a
1.0,0.056
2.0,0.0178
3.0,0.0321
4.0,0.0487
5.0,0.0555
6.0,0.0509
7.0,0.0577
8.0,0.0532
9.0,0.0646
10.0,0.0895
11.0,0.0991
12.0,0.0965
13.0,0.0642
14.0,0.078
15.0,0.081
16.0,0.0847
17.0,0.0744
18.0,0.0804
19.0,0.085
20.0,0.0817
21.0,0.0766
22.0,0.071
23.0,0.0817
24.0,0.0834
25.0,0.0857
26.0,0.0883
27.0,0.0979
28.0,0.0931
29.0,0.097
30.0,0.1011
31.0,0.1019
32.0,0.0998
33.0,0.095
34.0,0.0944
35.0,0.0996
36.0,0.1057
37.0,0.1036
38.0,0.1118
39.0,0.1213
40.0,0.1248
41.0,0.1275
42.0,0.1309
43.0,0.1351
44.0,0.1358
45.0,0.1383
46.0,0.1392
47.0,0.1438
48.0,0.1408
49.0,0.1413
50.0,0.1499
51.0,0.1538
52.0,0.1557
53.0,0.1618
54.0,0.1658
55.0,0.1666
56.0,0.1685
57.0,0.1707
58.0,0.173
59.0,0.1744
60.0,0.1783
61.0,0.1834
62.0,0.1836
63.0,0.186
64.0,0.1866
65.0,0.1874
66.0,0.1931
67.0,0.1922
68.0,0.1967
69.0,0.1949
70.0,0.1944
71.0,0.1946
72.0,0.1967
73.0,0.1978
74.0,0.1997
75.0,0.2008
76.0,0.2031
77.0,0.21
78.0,0.2084
79.0,0.2058
80.0,0.2053
81.0,0.2084
82.0,0.207
83.0,0.206
84.0,0.2049
85.0,0.2038
86.0,0.2027
87.0,0.2037
88.0,0.2068
89.0,0.2055
90.0,0.204
91.0,0.2051
92.0,0.205
93.0,0.1988
94.0,0.197
95.0,0.1975
96.0,0.201
97.0,0.203
98.0,0.2061
99.0,0.2097
100.0,0.2086
101.0,0.209
102.0,0.2112
103.0,0.2052
104.0,0.2053
105.0,0.2062
106.0,0.2099
107.0,0.2105
108.0,0.2139
109.0,0.2119
110.0,0.2141
111.0,0.2174
112.0,0.2161
113.0,0.2178
114.0,0.22
115.0,0.2244
116.0,0.226
117.0,0.2314
118.0,0.2324
119.0,0.2373
120.0,0.2392
121.0,0.2392
122.0,0.2409
123.0,0.2428
124.0,0.2416
125.0,0.2422
126.0,0.2414
127.0,0.2431
128.0,0.2458
129.0,0.2468
130.0,0.2415
131.0,0.2429
132.0,0.2436
133.0,0.2418
134.0,0.2441
135.0,0.2483
136.0,0.2506
137.0,0.2536
138.0,0.2503
139.0,0.2532
140.0,0.2553
141.0,0.2567
142.0,0.2571
143.0,0.2588
144.0,0.2603
145.0,0.2596
146.0,0.2586
147.0,0.2579
148.0,0.257
149.0,0.2577
150.0,0.2589
151.0,0.2606
152.0,0.2616
153.0,0.2617
154.0,0.264
155.0,0.2678
156.0,0.2688
157.0,0.2692
158.0,0.2699
159.0,0.2697
160.0,0.2737
161.0,0.2739
162.0,0.2712
163.0,0.2746
164.0,0.2733
165.0,0.2729
166.0,0.2767
167.0,0.2771
168.0,0.2778
169.0,0.278
170.0,0.2801
171.0,0.2819
172.0,0.2816
173.0,0.2808
174.0,0.2803
175.0,0.2792
176.0,0.2792
177.0,0.2821
178.0,0.2811
179.0,0.2801
180.0,0.282
181.0,0.2829
182.0,0.285
183.0,0.286
184.0,0.2865
185.0,0.2877
186.0,0.287
187.0,0.2874
188.0,0.2892
189.0,0.2889
190.0,0.2888
191.0,0.2894
192.0,0.2907
193.0,0.2911
194.0,0.2909
195.0,0.2874
196.0,0.2873
197.0,0.2871
198.0,0.287
199.0,0.2879
200.0,0.2882
201.0,0.2888
202.0,0.2919
203.0,0.2921
204.0,0.2944
205.0,0.2968
206.0,0.2975
207.0,0.2992
208.0,0.2988
209.0,0.2992
210.0,0.3018
211.0,0.3023
212.0,0.3008
213.0,0.3002
214.0,0.3045
215.0,0.3068
216.0,0.3051
217.0,0.3056
218.0,0.3048
219.0,0.308
220.0,0.3112
221.0,0.312
222.0,0.3123
223.0,0.3116
224.0,0.3125
225.0,0.3108
226.0,0.312
227.0,0.3125
228.0,0.3127
229.0,0.3151
230.0,0.3169
231.0,0.3151
232.0,0.317
233.0,0.3181
234.0,0.3179
235.0,0.3163
236.0,0.3188
237.0,0.3213
238.0,0.3227
239.0,0.3229
240.0,0.3212
241.0,0.3213
242.0,0.3233
243.0,0.3229
244.0,0.3214
245.0,0.3215
246.0,0.3241
247.0,0.3259
248.0,0.3271
249.0,0.3274
250.0,0.3264
251.0,0.3284
252.0,0.3285
253.0,0.3307
254.0,0.3294
255.0,0.331
256.0,0.3319
257.0,0.3331
258.0,0.3341
259.0,0.3348
260.0,0.3336
261.0,0.3338
262.0,0.3336
263.0,0.3331
264.0,0.334
265.0,0.3342
266.0,0.3346
267.0,0.3345
268.0,0.3342
269.0,0.3341
270.0,0.3355
271.0,0.3365
272.0,0.3353
273.0,0.3352
274.0,0.3356
275.0,0.3386
276.0,0.3388
277.0,0.3394
278.0,0.339
279.0,0.339
280.0,0.3393
281.0,0.3375
282.0,0.3372
283.0,0.3363
284.0,0.3348
285.0,0.3364
286.0,0.3371
287.0,0.3388
288.0,0.3376
289.0,0.3369
290.0,0.3382
291.0,0.3386
292.0,0.3389
293.0,0.3388
294.0,0.3399
295.0,0.3403
296.0,0.3394
297.0,0.3396
298.0,0.3404
299.0,0.3401
300.0,0.3417
301.0,0.3431
302.0,0.3431
303.0,0.3424
304.0,0.3444
305.0,0.3463
306.0,0.3465
307.0,0.3453
308.0,0.3452
309.0,0.3442
310.0,0.3444
311.0,0.3444
312.0,0.3449
313.0,0.3457
314.0,0.3468
315.0,0.3463
316.0,0.3444
317.0,0.3453
318.0,0.3448
319.0,0.346
320.0,0.3476
321.0,0.3483
322.0,0.3489
323.0,0.3495
324.0,0.3483
325.0,0.3469
326.0,0.3457
327.0,0.3481
328.0,0.3478
329.0,0.3481
330.0,0.3481
331.0,0.3486
332.0,0.3476
333.0,0.3488
334.0,0.3488
335.0,0.3524
336.0,0.3537
337.0,0.3529
338.0,0.3527
339.0,0.3538
340.0,0.354
341.0,0.3548
342.0,0.3542
343.0,0.3546
344.0,0.3547
345.0,0.356
346.0,0.3559
347.0,0.356
348.0,0.357
349.0,0.3572
350.0,0.362
351.0,0.3587
352.0,0.3598
353.0,0.3623
354.0,0.3636
355.0,0.3637
356.0,0.3635
357.0,0.3631
358.0,0.3642
359.0,0.3663
360.0,0.3664
361.0,0.3654
362.0,0.3654
363.0,0.3652
364.0,0.3647
365.0,0.3652
366.0,0.3659
367.0,0.3664
368.0,0.3679
369.0,0.3684
370.0,0.3699
371.0,0.3698
372.0,0.368
373.0,0.3677
374.0,0.3687
375.0,0.3694
376.0,0.3694
377.0,0.3705
378.0,0.3715
379.0,0.3723
380.0,0.3733
381.0,0.3748
382.0,0.3735
383.0,0.3728
384.0,0.3729
385.0,0.3715
386.0,0.3719
387.0,0.3737
388.0,0.3729
389.0,0.3748
390.0,0.3745
391.0,0.3741
392.0,0.3752
393.0,0.3761
394.0,0.3742
395.0,0.3753
396.0,0.3761
397.0,0.3761
398.0,0.3756
399.0,0.375
400.0,0.3759
401.0,0.3765
402.0,0.3755
403.0,0.3768
404.0,0.3789
405.0,0.3776
406.0,0.3786
407.0,0.3781
408.0,0.3783
409.0,0.381
410.0,0.3818
411.0,0.382
412.0,0.3811
413.0,0.3814
414.0,0.3816
415.0,0.3834
416.0,0.3828
417.0,0.3838
418.0,0.3838
419.0,0.3858
420.0,0.3869
421.0,0.3862
422.0,0.3863
423.0,0.3864
424.0,0.3868
425.0,0.3854
426.0,0.3849
427.0,0.385
428.0,0.385
429.0,0.386
430.0,0.3866
431.0,0.3858
432.0,0.3865
433.0,0.3859
434.0,0.3862
435.0,0.3884
436.0,0.3891
437.0,0.3891
438.0,0.3878
439.0,0.3889
440.0,0.3879
441.0,0.3884
442.0,0.3898
443.0,0.3913
444.0,0.3906
445.0,0.3913
446.0,0.3912
447.0,0.393
448.0,0.3924
449.0,0.3923
450.0,0.3919
451.0,0.3922
452.0,0.3923
453.0,0.3922
454.0,0.3924
455.0,0.3929
456.0,0.396
457.0,0.3952
458.0,0.395
459.0,0.3944
460.0,0.395
461.0,0.3952
462.0,0.3955
463.0,0.3954
464.0,0.3959
465.0,0.3951
466.0,0.3964
467.0,0.3971
468.0,0.3964
469.0,0.3967
470.0,0.3967
471.0,0.3965
472.0,0.3972
473.0,0.3986
474.0,0.3995
475.0,0.4007
476.0,0.4006
477.0,0.4013
478.0,0.4013
479.0,0.4023
480.0,0.4033
481.0,0.4032
482.0,0.4038
483.0,0.4039
484.0,0.4052
485.0,0.4082
486.0,0.4078
487.0,0.4083
488.0,0.4105
489.0,0.4117
490.0,0.4118
491.0,0.4131
492.0,0.4148
493.0,0.4153
494.0,0.4165
495.0,0.4176
496.0,0.4184
497.0,0.4188
498.0,0.4185
499.0,0.4185
500.0,0.4183
501.0,0.4193
502.0,0.4202
503.0,0.4212
504.0,0.4206
505.0,0.4202
506.0,0.422
507.0,0.4229
508.0,0.4215
509.0,0.4216
510.0,0.4211
511.0,0.4221
512.0,0.4214
513.0,0.4217
514.0,0.4219
515.0,0.4218
516.0,0.4214
517.0,0.4223
518.0,0.4248
519.0,0.4254
520.0,0.4253
521.0,0.427
522.0,0.4273
523.0,0.4278
524.0,0.4296
525.0,0.4293
526.0,0.4287
527.0,0.4285
528.0,0.4299
529.0,0.4295
530.0,0.4292
531.0,0.4304
532.0,0.4306
533.0,0.4304
534.0,0.4309
535.0,0.4304
536.0,0.4316
537.0,0.433
538.0,0.4332
539.0,0.432
540.0,0.4324
541.0,0.4325
542.0,0.4322
543.0,0.4315
544.0,0.4316
545.0,0.4318
546.0,0.4323
547.0,0.432
548.0,0.4319
549.0,0.4318
550.0,0.4318
551.0,0.4316
552.0,0.4315
553.0,0.4317
554.0,0.4322
555.0,0.4324
556.0,0.4324
557.0,0.4324
558.0,0.4328
559.0,0.4324
560.0,0.433
561.0,0.434
562.0,0.433
563.0,0.4325
564.0,0.4332
565.0,0.434
566.0,0.4351
567.0,0.4356
568.0,0.4361
569.0,0.4343
570.0,0.4347
571.0,0.4347
572.0,0.4353
573.0,0.4354
574.0,0.4358
575.0,0.4369
576.0,0.4381
577.0,0.4385
578.0,0.4396
579.0,0.4397
