iteration,cos_a
1.0,-0.0357
2.0,-0.033
3.0,-0.0213
4.0,-0.0084
5.0,-0.0079
6.0,0.0038
7.0,0.0053
8.0,0.0093
9.0,0.0087
10.0,0.0072
11.0,0.0085
12.0,0.0118
13.0,0.0109
14.0,0.0151
15.0,0.0184
16.0,0.0161
17.0,0.017
18.0,0.0257
19.0,0.0268
20.0,0.0269
21.0,0.0189
22.0,0.0219
23.0,0.0232
24.0,0.0267
25.0,0.021
26.0,0.0217
27.0,0.0203
28.0,0.0206
29.0,0.0196
30.0,0.0177
31.0,0.0211
32.0,0.0198
33.0,0.0193
34.0,0.0211
35.0,0.0224
36.0,0.0249
37.0,0.0277
38.0,0.0306
39.0,0.0322
40.0,0.034
41.0,0.0389
42.0,0.0381
43.0,0.044
44.0,0.0432
45.0,0.0424
46.0,0.0446
47.0,0.0422
48.0,0.044
49.0,0.0463
50.0,0.0437
51.0,0.0442
52.0,0.0423
53.0,0.0425
54.0,0.0482
55.0,0.0499
56.0,0.0498
57.0,0.0513
58.0,0.0515
59.0,0.0537
60.0,0.0496
61.0,0.0511
62.0,0.0511
63.0,0.0519
64.0,0.0533
65.0,0.0541
66.0,0.0551
67.0,0.0581
68.0,0.0623
69.0,0.0609
70.0,0.0611
71.0,0.0601
72.0,0.0569
73.0,0.0555
74.0,0.055
75.0,0.0557
76.0,0.0553
77.0,0.0586
78.0,0.0604
79.0,0.0614
80.0,0.062
81.0,0.0594
82.0,0.067
83.0,0.0679
84.0,0.0684
85.0,0.0688
86.0,0.0682
87.0,0.0706
88.0,0.069
89.0,0.071
90.0,0.0706
91.0,0.0713
92.0,0.0692
93.0,0.0685
94.0,0.0708
95.0,0.0727
96.0,0.0703
97.0,0.0733
98.0,0.0746
99.0,0.0752
100.0,0.075
101.0,0.0768
102.0,0.0761
103.0,0.0779
104.0,0.0787
105.0,0.0775
106.0,0.0782
107.0,0.0768
108.0,0.0749
109.0,0.0755
110.0,0.0795
111.0,0.08
112.0,0.0799
113.0,0.0796
114.0,0.0808
115.0,0.0796
116.0,0.0758
117.0,0.0768
118.0,0.0749
119.0,0.0756
120.0,0.077
121.0,0.0776
122.0,0.0782
123.0,0.0781
124.0,0.078
125.0,0.0786
126.0,0.0785
127.0,0.0802
128.0,0.0814
129.0,0.0825
130.0,0.083
131.0,0.0829
132.0,0.085
133.0,0.0817
134.0,0.0823
135.0,0.0844
136.0,0.0852
137.0,0.0858
138.0,0.0868
139.0,0.086
140.0,0.0869
141.0,0.0845
142.0,0.0857
143.0,0.0859
144.0,0.0846
145.0,0.085
146.0,0.0845
147.0,0.0852
148.0,0.0858
149.0,0.0862
150.0,0.0856
151.0,0.0862
152.0,0.0865
153.0,0.084
154.0,0.0822
155.0,0.0826
156.0,0.0821
157.0,0.082
158.0,0.0816
159.0,0.0824
160.0,0.0826
161.0,0.0838
162.0,0.082
163.0,0.0834
164.0,0.0817
165.0,0.082
166.0,0.0826
167.0,0.0822
168.0,0.0804
169.0,0.0796
170.0,0.0796
171.0,0.0809
172.0,0.0799
173.0,0.0796
174.0,0.0821
175.0,0.0824
176.0,0.0831
177.0,0.0849
178.0,0.0851
179.0,0.0852
180.0,0.0868
181.0,0.087
182.0,0.0872
183.0,0.0876
184.0,0.0876
185.0,0.0874
186.0,0.0913
187.0,0.09
188.0,0.0908
189.0,0.091
190.0,0.0939
191.0,0.0944
192.0,0.0944
193.0,0.0949
194.0,0.0959
195.0,0.0967
196.0,0.0969
197.0,0.0984
198.0,0.0984
199.0,0.0995
200.0,0.1021
201.0,0.1026
202.0,0.1024
203.0,0.1022
204.0,0.1043
205.0,0.1024
206.0,0.1012
207.0,0.0994
208.0,0.0995
209.0,0.1
210.0,0.1
211.0,0.0996
212.0,0.0999
213.0,0.0996
214.0,0.097
215.0,0.0962
216.0,0.0964
217.0,0.097
218.0,0.0969
219.0,0.0971
220.0,0.0984
221.0,0.0988
222.0,0.0983
223.0,0.0971
224.0,0.0968
225.0,0.1013
226.0,0.1023
227.0,0.1041
228.0,0.1046
229.0,0.1056
230.0,0.1065
231.0,0.1055
232.0,0.1056
233.0,0.1059
234.0,0.1069
235.0,0.1075
236.0,0.107
237.0,0.1076
238.0,0.1074
239.0,0.109
240.0,0.1086
241.0,0.1097
242.0,0.111
243.0,0.1113
244.0,0.1108
245.0,0.1111
246.0,0.1123
247.0,0.1104
248.0,0.1112
249.0,0.1115
250.0,0.1118
251.0,0.1118
252.0,0.1115
253.0,0.1109
254.0,0.1133
255.0,0.1157
256.0,0.1174
257.0,0.1195
258.0,0.1205
259.0,0.122
260.0,0.1219
261.0,0.1228
262.0,0.1218
263.0,0.1226
264.0,0.1223
265.0,0.1227
266.0,0.1233
267.0,0.1243
268.0,0.1235
269.0,0.1245
270.0,0.1245
271.0,0.1251
272.0,0.1256
273.0,0.1267
274.0,0.1268
275.0,0.1285
