iteration,cos_a
1.0,0.0353
2.0,0.0207
3.0,0.0122
4.0,0.0135
5.0,0.0243
6.0,0.0363
7.0,0.0365
8.0,0.0519
9.0,0.0602
10.0,0.0717
11.0,0.064
12.0,0.0615
13.0,0.0602
14.0,0.0744
15.0,0.0681
16.0,0.0717
17.0,0.0754
18.0,0.0928
19.0,0.0961
20.0,0.0909
21.0,0.0882
22.0,0.088
23.0,0.0968
24.0,0.0914
25.0,0.0928
26.0,0.0981
27.0,0.1036
28.0,0.1095
29.0,0.1066
30.0,0.108
31.0,0.1074
32.0,0.107
33.0,0.1074
34.0,0.1083
35.0,0.1038
36.0,0.105
37.0,0.1039
38.0,0.1019
39.0,0.1022
40.0,0.1034
41.0,0.1041
42.0,0.1062
43.0,0.11
44.0,0.1084
45.0,0.1111
46.0,0.1094
47.0,0.1075
48.0,0.1087
49.0,0.1139
50.0,0.1135
51.0,0.108
52.0,0.1087
53.0,0.1134
54.0,0.1152
55.0,0.1213
56.0,0.1222
57.0,0.1198
58.0,0.1219
59.0,0.124
60.0,0.1212
61.0,0.1256
62.0,0.1253
63.0,0.1185
64.0,0.1143
65.0,0.1169
66.0,0.1201
67.0,0.1197
68.0,0.1201
69.0,0.1211
70.0,0.1184
71.0,0.119
72.0,0.1181
73.0,0.1171
74.0,0.1184
75.0,0.1151
76.0,0.1138
77.0,0.1159
78.0,0.1184
79.0,0.1193
80.0,0.1221
81.0,0.1205
82.0,0.1186
83.0,0.1208
84.0,0.1209
85.0,0.1213
86.0,0.124
87.0,0.1221
88.0,0.1239
89.0,0.1235
90.0,0.1321
91.0,0.1321
92.0,0.1348
93.0,0.1326
94.0,0.1348
95.0,0.1345
96.0,0.1313
97.0,0.133
98.0,0.1359
99.0,0.1366
100.0,0.1341
101.0,0.136
102.0,0.137
103.0,0.1381
104.0,0.1366
105.0,0.1364
106.0,0.1407
107.0,0.1447
108.0,0.1447
109.0,0.1478
110.0,0.1466
111.0,0.147
112.0,0.1473
113.0,0.1481
114.0,0.1448
115.0,0.143
116.0,0.1457
117.0,0.1454
118.0,0.1481
119.0,0.1473
120.0,0.1485
121.0,0.1479
122.0,0.1474
123.0,0.1491
124.0,0.1481
125.0,0.1482
126.0,0.1476
127.0,0.147
128.0,0.151
