iteration,cos_a
1.0,0.0161
2.0,0.0372
3.0,0.0542
4.0,0.0579
5.0,0.0585
6.0,0.0418
7.0,0.0426
8.0,0.0485
9.0,0.0565
10.0,0.0565
11.0,0.0515
12.0,0.0551
13.0,0.0694
14.0,0.0678
15.0,0.0776
16.0,0.0788
17.0,0.0853
18.0,0.0736
19.0,0.087
20.0,0.0918
21.0,0.0983
22.0,0.0977
23.0,0.0983
24.0,0.0985
25.0,0.088
26.0,0.0924
27.0,0.0969
28.0,0.0925
29.0,0.0943
30.0,0.0962
31.0,0.0958
32.0,0.0984
33.0,0.1045
34.0,0.0985
35.0,0.099
36.0,0.0973
37.0,0.1001
38.0,0.1021
39.0,0.1041
40.0,0.1081
41.0,0.1068
42.0,0.1116
43.0,0.1141
44.0,0.116
45.0,0.1146
46.0,0.1186
47.0,0.1223
48.0,0.1247
49.0,0.131
50.0,0.1243
51.0,0.1265
52.0,0.1258
53.0,0.1247
54.0,0.1264
55.0,0.1274
56.0,0.1313
57.0,0.1296
58.0,0.1286
59.0,0.1283
60.0,0.1307
61.0,0.1279
62.0,0.1293
63.0,0.128
64.0,0.1326
65.0,0.1354
66.0,0.1357
67.0,0.1384
68.0,0.1434
69.0,0.1446
70.0,0.145
71.0,0.1482
72.0,0.1516
73.0,0.149
74.0,0.1498
75.0,0.1532
76.0,0.1511
77.0,0.1533
78.0,0.1562
79.0,0.1591
80.0,0.1585
81.0,0.1575
82.0,0.1559
83.0,0.1592
84.0,0.1584
85.0,0.1582
86.0,0.1553
87.0,0.1532
88.0,0.1561
89.0,0.1597
90.0,0.1597
91.0,0.1578
92.0,0.1575
93.0,0.1583
94.0,0.1626
95.0,0.1602
96.0,0.1572
97.0,0.1581
98.0,0.1599
99.0,0.1602
100.0,0.1612
101.0,0.1589
102.0,0.1595
103.0,0.1588
104.0,0.1594
105.0,0.1598
106.0,0.1617
107.0,0.1638
108.0,0.1636
109.0,0.166
110.0,0.1657
111.0,0.1674
112.0,0.1693
113.0,0.1718
114.0,0.1706
115.0,0.1728
116.0,0.1729
117.0,0.171
118.0,0.1715
119.0,0.1737
120.0,0.1714
121.0,0.1712
122.0,0.1712
123.0,0.1709
124.0,0.1729
125.0,0.1725
126.0,0.1727
127.0,0.1744
128.0,0.173
129.0,0.1723
130.0,0.1726
131.0,0.1713
132.0,0.1726
133.0,0.1702
134.0,0.1699
135.0,0.1677
136.0,0.1738
137.0,0.1776
138.0,0.1779
139.0,0.1772
140.0,0.1801
141.0,0.1802
142.0,0.1818
143.0,0.1806
144.0,0.1816
145.0,0.1815
146.0,0.1798
147.0,0.1797
148.0,0.1799
149.0,0.1787
150.0,0.1805
151.0,0.1796
152.0,0.1803
153.0,0.1793
154.0,0.1788
155.0,0.1787
156.0,0.1754
157.0,0.1742
158.0,0.1774
159.0,0.1782
160.0,0.178
161.0,0.1791
162.0,0.1786
163.0,0.1772
164.0,0.1734
165.0,0.1701
166.0,0.1727
167.0,0.1702
168.0,0.1702
169.0,0.1707
170.0,0.1707
171.0,0.1688
172.0,0.1686
173.0,0.1703
174.0,0.1697
175.0,0.1698
176.0,0.1693
177.0,0.1668
178.0,0.1654
179.0,0.1651
180.0,0.1661
181.0,0.1683
182.0,0.1674
183.0,0.1661
184.0,0.168
185.0,0.1688
186.0,0.1692
187.0,0.17
188.0,0.17
189.0,0.1703
190.0,0.1715
191.0,0.1723
192.0,0.1758
193.0,0.175
194.0,0.1765
195.0,0.1767
196.0,0.1763
197.0,0.1784
198.0,0.1785
199.0,0.1777
200.0,0.1802
201.0,0.1787
202.0,0.1786
203.0,0.1785
204.0,0.1802
205.0,0.1807
206.0,0.1849
207.0,0.1827
208.0,0.1839
209.0,0.1852
210.0,0.184
211.0,0.1831
212.0,0.1822
213.0,0.1835
214.0,0.1835
215.0,0.1887
216.0,0.1881
217.0,0.1858
218.0,0.1895
219.0,0.1883
220.0,0.1893
221.0,0.1907
222.0,0.1914
223.0,0.1909
224.0,0.1916
225.0,0.1938
226.0,0.195
227.0,0.1942
228.0,0.1943
229.0,0.1953
230.0,0.1957
231.0,0.1933
232.0,0.1907
233.0,0.1903
234.0,0.1927
235.0,0.1945
236.0,0.1935
237.0,0.193
238.0,0.1949
239.0,0.1948
240.0,0.1944
241.0,0.1965
242.0,0.1954
243.0,0.1968
244.0,0.1973
245.0,0.1984
246.0,0.2003
247.0,0.2018
248.0,0.204
249.0,0.2055
250.0,0.2057
251.0,0.2039
252.0,0.2036
253.0,0.2058
254.0,0.2059
255.0,0.208
256.0,0.2089
257.0,0.2099
258.0,0.2111
259.0,0.2136
260.0,0.2116
261.0,0.211
262.0,0.2123
263.0,0.2146
264.0,0.216
265.0,0.2179
266.0,0.2182
267.0,0.2165
268.0,0.2164
269.0,0.218
270.0,0.2177
271.0,0.2181
272.0,0.2192
273.0,0.2197
274.0,0.2195
275.0,0.2195
276.0,0.2189
277.0,0.2185
278.0,0.2174
279.0,0.2165
280.0,0.2181
281.0,0.218
282.0,0.2205
283.0,0.2203
284.0,0.218
285.0,0.2185
286.0,0.2171
287.0,0.2194
288.0,0.2202
289.0,0.2208
290.0,0.2204
291.0,0.2212
292.0,0.2221
293.0,0.2216
294.0,0.2236
295.0,0.224
296.0,0.2242
